"node_id","module","layer_id","flow","type","species","relax_rate"
12,14,4,0.000679905,"plant","Fagonia.albiflora",0.9
12,14,5,0.00226932,"plant","Fagonia.albiflora",0.9
12,24,6,0.00529354,"plant","Fagonia.albiflora",0.9
13,22,4,0.0017186,"plant","Frankenia.laevis",0.9
13,22,5,0.00365849,"plant","Frankenia.laevis",0.9
14,41,1,0.000374387,"plant","Helianthemum.canariensis",0.9
14,14,2,0.00235543,"plant","Helianthemum.canariensis",0.9
14,14,4,0.00102194,"plant","Helianthemum.canariensis",0.9
15,28,1,0.000756773,"plant","Kickxia.heterophylla",0.9
15,28,2,0.00361008,"plant","Kickxia.heterophylla",0.9
16,40,3,0.00130974,"plant","Kickxia.scoparia",0.9
16,10,5,0.00070483,"plant","Kickxia.scoparia",0.9
16,12,6,0.00243375,"plant","Kickxia.scoparia",0.9
17,3,1,0.00549668,"plant","Launaea.arborescens",0.9
17,3,2,0.0160943,"plant","Launaea.arborescens",0.9
17,3,3,0.00754703,"plant","Launaea.arborescens",0.9
17,3,4,0.00862249,"plant","Launaea.arborescens",0.9
17,10,5,0.00252167,"plant","Launaea.arborescens",0.9
17,10,6,0.0111895,"plant","Launaea.arborescens",0.9
18,12,5,0.0023353,"plant","Lavendula.buchii",0.9
19,16,3,0.00103612,"plant","Lavendula.minutolii",0.9
20,25,4,0.00480343,"plant","Lavendula.multifida",0.9
20,8,6,0.000877706,"plant","Lavendula.multifida",0.9
21,13,7,0.0141811,"plant","Lotus.glaucus",0.9
22,37,2,0.00209241,"plant","Lotus.lancerottensis",0.9
23,32,4,0.00318931,"plant","Lotus.sessilifolius",0.9
24,31,1,0.00313057,"plant","Lotus.sp.",0.9
25,35,3,0.0020284,"plant","Lotus.spartioides",0.9
26,16,1,0.00309555,"plant","Lycium.intricatum",0.9
26,16,2,0.00287051,"plant","Lycium.intricatum",0.9
26,16,3,0.00294436,"plant","Lycium.intricatum",0.9
26,12,4,0.00108488,"plant","Lycium.intricatum",0.9
26,12,5,0.00296484,"plant","Lycium.intricatum",0.9
26,12,6,0.00559348,"plant","Lycium.intricatum",0.9
27,14,5,0.00264945,"plant","Nauplius.aquaticus",0.9
28,38,1,0.00192398,"plant","Nauplius.sp.",0.9
29,8,5,0.000869195,"plant","Neochamaelea.pulverulenta",0.9
30,19,5,0.004946,"plant","Parolinia.intermedia",0.9
31,5,4,0.00969564,"plant","Periploca.laevigata",0.9
31,5,5,0.0072037,"plant","Periploca.laevigata",0.9
31,5,6,0.00484726,"plant","Periploca.laevigata",0.9
31,5,7,0.0142665,"plant","Periploca.laevigata",0.9
32,26,2,0.00206784,"plant","Phagnalon.purpurascens",0.9
33,9,6,0.00432268,"plant","Phagnalon.saxatile",0.9
33,9,7,0.00848719,"plant","Phagnalon.saxatile",0.9
34,27,3,0.00337016,"plant","Plocama.pendula",0.9
34,27,4,0.000733091,"plant","Plocama.pendula",0.9
34,10,6,0.00157556,"plant","Plocama.pendula",0.9
35,30,3,0.00301839,"plant","Rubia.fruticosa",0.9
35,21,5,0.00180383,"plant","Rubia.fruticosa",0.9
35,21,6,0.00515821,"plant","Rubia.fruticosa",0.9
35,8,7,0.00359797,"plant","Rubia.fruticosa",0.9
36,26,2,0.00124652,"plant","Salvia.aegyptiaca",0.9
36,36,6,0.00107239,"plant","Salvia.aegyptiaca",0.9
37,39,4,0.00204216,"plant","Satureja.kuegleri",0.9
37,8,7,0.00263994,"plant","Satureja.kuegleri",0.9
38,15,3,0.00192818,"plant","Schizogyne.sericea",0.9
38,15,4,0.00360604,"plant","Schizogyne.sericea",0.9
38,15,5,0.00676219,"plant","Schizogyne.sericea",0.9
38,9,7,0.00684453,"plant","Schizogyne.sericea",0.9
39,29,1,0.00333675,"plant","Zilla.spinosa",0.9
40,18,3,0.00067405,"pollinator","Agromyzidae_sp._1",0.9
40,4,4,0.000740988,"pollinator","Agromyzidae_sp._1",0.9
41,5,5,0.000940171,"pollinator","Agromyzidae?_sp._2",0.9
42,3,3,0.000877631,"pollinator","Alliophleps_elliptica",0.9
43,12,5,0.000756646,"pollinator","Amegilla_canifrons",0.9
44,16,3,0.000742567,"pollinator","Amegilla_quadrifasciata",0.9
44,25,4,0.00125565,"pollinator","Amegilla_quadrifasciata",0.9
44,12,5,0.00100898,"pollinator","Amegilla_quadrifasciata",0.9
44,12,6,0.00319367,"pollinator","Amegilla_quadrifasciata",0.9
45,34,1,0.00125688,"pollinator","Amegilla_sp.",0.9
46,22,4,0.000332399,"pollinator","Ammophila_terminata",0.9
47,2,6,0.000924353,"pollinator","Anaspis_cf._canariensis",0.9
48,3,2,0.000641762,"pollinator","Anaspis_cf._eversi",0.9
49,6,1,0.000221121,"pollinator","Anaspis_cf._saharensis",0.9
50,3,2,0.000673418,"pollinator","Anaspis_proteus",0.9
50,3,3,0.00110272,"pollinator","Anaspis_proteus",0.9
50,2,4,0.000822551,"pollinator","Anaspis_proteus",0.9
50,19,5,0.00172852,"pollinator","Anaspis_proteus",0.9
51,38,1,0.000463178,"pollinator","Andrena_vachali",0.9
52,18,3,0.000716178,"pollinator","Andrena_vulcana",0.9
53,6,3,0.000840155,"pollinator","Andrena_wollastoni",0.9
54,3,1,0.000194999,"pollinator","Anthaxia_sp._1",0.9
55,16,2,0.000990849,"pollinator","Anthophora_alluaudi",0.9
55,16,3,0.00191645,"pollinator","Anthophora_alluaudi",0.9
55,12,4,0.00102074,"pollinator","Anthophora_alluaudi",0.9
55,12,5,0.00133071,"pollinator","Anthophora_alluaudi",0.9
55,11,6,0.00235173,"pollinator","Anthophora_alluaudi",0.9
55,11,7,0.00313904,"pollinator","Anthophora_alluaudi",0.9
56,16,3,0.000682359,"pollinator","Anthophora_orotavae",0.9
56,25,4,0.000941737,"pollinator","Anthophora_orotavae",0.9
56,12,5,0.00100898,"pollinator","Anthophora_orotavae",0.9
56,24,6,0.00181015,"pollinator","Anthophora_orotavae",0.9
57,16,1,0.000291778,"pollinator","Anthophora_sp._1",0.9
58,16,1,0.000291778,"pollinator","Anthophora_sp._aff._orotavae",0.9
59,6,2,0.000705117,"pollinator","Aphthona_wachnitzae",0.9
60,27,3,0.000797396,"pollinator","Apis_mellifera",0.9
60,27,4,0.00116695,"pollinator","Apis_mellifera",0.9
60,10,5,0.00087455,"pollinator","Apis_mellifera",0.9
60,10,6,0.00225673,"pollinator","Apis_mellifera",0.9
61,20,1,0.000675616,"pollinator","Aplocnemus_sp._2",0.9
62,5,4,0.000450149,"pollinator","Aprostocetus_occidentalis",0.9
62,5,6,0.0011583,"pollinator","Aprostocetus_occidentalis",0.9
63,3,1,0.000173333,"pollinator","Aprostocetus_sp._1",0.9
64,17,4,0.000696064,"pollinator","Aprostocetus_sp._2",0.9
65,6,1,0.000220078,"pollinator","Arachnospila_sp.",0.9
66,4,2,0.000580096,"pollinator","Araneae_sp._1",0.9
67,4,6,0.00121153,"pollinator","Araneidae_sp._1",0.9
68,21,6,0.00099587,"pollinator","Araneidae_sp._2",0.9
69,6,2,0.000689119,"pollinator","Asteia_caesia",0.9
70,4,3,0.000875717,"pollinator","Atherigona_varia",0.9
71,3,2,0.000634861,"pollinator","Attagenus_abbreviatus",0.9
72,20,1,0.000495154,"pollinator","Attagenus_sp._1",0.9
73,3,3,0.000917561,"pollinator","Attagenus_wollastoni",0.9
73,3,4,0.000641964,"pollinator","Attagenus_wollastoni",0.9
74,3,2,0.000634861,"pollinator","Attalus_chrysanthemi",0.9
75,1,7,0.00236705,"pollinator","Attalus_crispus",0.9
76,3,3,0.00107071,"pollinator","Attalus_obscurus",0.9
77,6,2,0.00106968,"pollinator","Attalus_olivensis",0.9
78,21,5,0.000549949,"pollinator","Attalus_pallipes",0.9
79,2,4,0.000650257,"pollinator","Attalus_ruficollis",0.9
80,7,6,0.00159204,"pollinator","Attalus_rugifrons",0.9
81,6,2,0.000759658,"pollinator","Aulacoderus_canariensis",0.9
81,7,5,0.000794529,"pollinator","Aulacoderus_canariensis",0.9
82,20,1,0.000384606,"pollinator","Axinotarsus_sp._1",0.9
83,2,5,0.000774747,"pollinator","Bassus_sp.",0.9
84,4,2,0.000592987,"pollinator","Blaesoxipha_sp._1",0.9
84,17,4,0.000696064,"pollinator","Blaesoxipha_sp._1",0.9
84,12,6,0.00286805,"pollinator","Blaesoxipha_sp._1",0.9
85,18,3,0.00067405,"pollinator","Bombylius_pintuarius",0.9
86,29,1,0.000696901,"pollinator","Bombylius_sp._1",0.9
87,2,4,0.000650257,"pollinator","Bracon_sp.",0.9
87,2,5,0.000765703,"pollinator","Bracon_sp.",0.9
88,7,6,0.00164367,"pollinator","Bruchidius_wollastoni",0.9
89,3,2,0.000655563,"pollinator","Campiglossa_martii",0.9
90,7,6,0.00157374,"pollinator","Campiglossa_reticulata",0.9
91,26,2,0.00165665,"pollinator","Camponotus_cfr._feae",0.9
92,16,2,0.000541618,"pollinator","Camponotus_feae",0.9
92,8,3,0.00295698,"pollinator","Camponotus_feae",0.9
92,8,4,0.00478021,"pollinator","Camponotus_feae",0.9
92,8,5,0.0077854,"pollinator","Camponotus_feae",0.9
92,8,6,0.00385046,"pollinator","Camponotus_feae",0.9
92,8,7,0.0172824,"pollinator","Camponotus_feae",0.9
93,6,2,0.000684812,"pollinator","Cecidomyiidae_sp.",0.9
94,2,7,0.00285503,"pollinator","Cecydomyiidae_sp.",0.9
95,3,2,0.000634861,"pollinator","Cephalodromia_sp.",0.9
95,15,3,0.000332662,"pollinator","Cephalodromia_sp.",0.9
96,4,5,0.000751016,"pollinator","Ceratogoponidae_sp.",0.9
96,1,7,0.00238114,"pollinator","Ceratogoponidae_sp.",0.9
97,1,7,0.00236705,"pollinator","Ceratogoponidae_sp._2",0.9
98,3,4,0.000913059,"pollinator","Chalicodoma_canescens",0.9
98,11,6,0.000746408,"pollinator","Chalicodoma_canescens",0.9
98,13,7,0.00202127,"pollinator","Chalicodoma_canescens",0.9
99,31,1,0.000724998,"pollinator","Chalicodoma_sicula",0.9
99,3,2,0.000648663,"pollinator","Chalicodoma_sicula",0.9
100,29,1,0.000848976,"pollinator","Chalicodoma_sp.",0.9
101,26,1,0.000220078,"pollinator","Chetogena_acuminata",0.9
101,26,2,0.00112163,"pollinator","Chetogena_acuminata",0.9
101,4,3,0.000875717,"pollinator","Chetogena_acuminata",0.9
101,17,4,0.000696064,"pollinator","Chetogena_acuminata",0.9
101,22,5,0.00151965,"pollinator","Chetogena_acuminata",0.9
101,1,6,0.000413403,"pollinator","Chetogena_acuminata",0.9
102,4,5,0.000751016,"pollinator","Chironomidae_sp.",0.9
103,1,7,0.00253697,"pollinator","Chironomidae_sp._1",0.9
104,20,1,0.000702641,"pollinator","Chloropidae_sp.",0.9
104,2,5,0.000765703,"pollinator","Chloropidae_sp.",0.9
105,37,2,0.00127527,"pollinator","Chloropidae_sp._1",0.9
106,6,2,0.000684812,"pollinator","Chloropidae_sp._2",0.9
106,6,3,0.000846243,"pollinator","Chloropidae_sp._2",0.9
107,2,7,0.00286799,"pollinator","Chloropidae_sp._3",0.9
108,2,6,0.000876951,"pollinator","Chloropidae_sp._4",0.9
108,5,7,0.00282306,"pollinator","Chloropidae_sp._4",0.9
109,5,4,0.000447453,"pollinator","Chloropidae_sp._5",0.9
109,14,5,0.00120553,"pollinator","Chloropidae_sp._5",0.9
110,5,4,0.000447453,"pollinator","Chloropidae_sp._6",0.9
111,4,2,0.000635473,"pollinator","Chrysomya_albiceps",0.9
111,4,3,0.000930429,"pollinator","Chrysomya_albiceps",0.9
111,5,4,0.00057834,"pollinator","Chrysomya_albiceps",0.9
111,7,6,0.00159204,"pollinator","Chrysomya_albiceps",0.9
111,1,7,0.00236705,"pollinator","Chrysomya_albiceps",0.9
112,30,3,0.000721791,"pollinator","Coccinella_miranda",0.9
112,5,5,0.000940171,"pollinator","Coccinella_miranda",0.9
113,3,1,0.000259681,"pollinator","Coleoptera_sp._5",0.9
114,11,7,0.00273122,"pollinator","Colias_croceus",0.9
115,27,3,0.000687505,"pollinator","Colletes_dimidiatus",0.9
115,1,7,0.00253612,"pollinator","Colletes_dimidiatus",0.9
116,16,1,0.000400224,"pollinator","Colletes1?_Waiting<85>",0.9
117,4,1,0.000226159,"pollinator","Colletes2?_Waiting<85>",0.9
118,2,5,0.000765703,"pollinator","Crematogaster_alluaudi",0.9
119,6,1,0.000220078,"pollinator","Crematogaster_scutellaris",0.9
120,2,5,0.000765703,"pollinator","Cryptocephalus_gounellei",0.9
121,5,7,0.00286795,"pollinator","Cryptocephalus_nitidicollis",0.9
122,6,2,0.000689119,"pollinator","Cryptocephalus_nubigena",0.9
123,4,3,0.000875717,"pollinator","Curculionidae_sp.",0.9
124,15,5,0.00131226,"pollinator","Dasytes_cf._subaenescens",0.9
125,3,2,0.000669365,"pollinator","Dasytes_lanzarotensis",0.9
126,10,5,0.00118878,"pollinator","Dasytes_subaenescens",0.9
126,10,6,0.0012684,"pollinator","Dasytes_subaenescens",0.9
126,1,7,0.00268572,"pollinator","Dasytes_subaenescens",0.9
127,5,7,0.00282306,"pollinator","Delia_flavibasis",0.9
128,3,2,0.000648663,"pollinator","Diglyphus_chabrias",0.9
129,1,7,0.00269245,"pollinator","Dilophus_hiemalis",0.9
130,3,3,0.000720378,"pollinator","Dinarmoides_spilopterus",0.9
130,3,4,0.000913059,"pollinator","Dinarmoides_spilopterus",0.9
131,16,2,0.000747096,"pollinator","Dischistus_atlanticus",0.9
132,7,5,0.000794529,"pollinator","Elasmus_platyedrae",0.9
133,2,6,0.000888801,"pollinator","Empididae_sp._1",0.9
133,4,7,0.00318254,"pollinator","Empididae_sp._1",0.9
134,1,7,0.00236705,"pollinator","Empis_sp._1",0.9
135,7,4,0.000304973,"pollinator","Eristalinus_aeneus",0.9
135,7,5,0.000794529,"pollinator","Eristalinus_aeneus",0.9
136,18,3,0.00067405,"pollinator","Eristalinus_taeniops",0.9
136,17,4,0.000854121,"pollinator","Eristalinus_taeniops",0.9
136,1,7,0.00236705,"pollinator","Eristalinus_taeniops",0.9
137,17,4,0.000696064,"pollinator","Eristalis_tenax",0.9
137,7,5,0.000794529,"pollinator","Eristalis_tenax",0.9
138,19,5,0.000993917,"pollinator","Estheria_simonyi",0.9
138,1,6,0.00106532,"pollinator","Estheria_simonyi",0.9
138,1,7,0.00305219,"pollinator","Estheria_simonyi",0.9
139,18,3,0.000706345,"pollinator","Eucera_gracilipes",0.9
139,11,5,0.00110855,"pollinator","Eucera_gracilipes",0.9
139,11,7,0.00286406,"pollinator","Eucera_gracilipes",0.9
140,15,4,0.000931893,"pollinator","Euderus_sp.",0.9
140,15,5,0.00210866,"pollinator","Euderus_sp.",0.9
140,9,7,0.00206945,"pollinator","Euderus_sp.",0.9
141,2,5,0.000863649,"pollinator","Eumerus_latitarsis",0.9
141,2,6,0.00122912,"pollinator","Eumerus_latitarsis",0.9
141,1,7,0.0026651,"pollinator","Eumerus_latitarsis",0.9
142,2,5,0.000854722,"pollinator","Eumerus_nivariae",0.9
143,3,4,0.00114229,"pollinator","Eupelmus_sp.",0.9
143,21,6,0.00099587,"pollinator","Eupelmus_sp.",0.9
144,4,6,0.00121153,"pollinator","Eupelmus_testaceiventris",0.9
145,14,2,0.000958233,"pollinator","Eurytoma_sp._1",0.9
145,3,4,0.00116949,"pollinator","Eurytoma_sp._1",0.9
146,3,2,0.000634861,"pollinator","Eurytoma_sp._2",0.9
146,9,6,0.000489388,"pollinator","Eurytoma_sp._2",0.9
147,6,1,0.000221121,"pollinator","Eurytoma_sp._3",0.9
148,1,6,0.000413403,"pollinator","Exetastes_segmentarius",0.9
149,18,3,0.00067405,"pollinator","Exhyalanthrax_canarionae",0.9
150,5,4,0.000452844,"pollinator","Fannia_sp.",0.9
151,18,3,0.00067405,"pollinator","Gasteruption_sp.",0.9
152,5,5,0.000940171,"pollinator","Geometridae_sp.",0.9
153,3,2,0.000634861,"pollinator","Geometridae_sp._2",0.9
154,39,4,0.00097007,"pollinator","Gnaphosidae_sp._1",0.9
155,28,2,0.00156554,"pollinator","Goniozus_sp.",0.9
156,10,6,0.00162386,"pollinator","Halictus_fulvipes",0.9
157,7,4,0.000304973,"pollinator","Holepyris_sp.",0.9
158,22,5,0.00164628,"pollinator","Hylaeus_ater",0.9
159,18,3,0.000721233,"pollinator","Hylaeus_hohmanni",0.9
160,3,1,0.000198149,"pollinator","Hylaeus_sp.",0.9
161,29,1,0.000832159,"pollinator","Hym._Waiting<85>.",0.9
162,13,7,0.00202127,"pollinator","Lasioglossum_arctifrons",0.9
163,3,2,0.000634861,"pollinator","Lasioglossum_loetum",0.9
163,14,3,0.000811396,"pollinator","Lasioglossum_loetum",0.9
163,7,4,0.000304973,"pollinator","Lasioglossum_loetum",0.9
163,14,5,0.000629705,"pollinator","Lasioglossum_loetum",0.9
163,12,6,0.00203778,"pollinator","Lasioglossum_loetum",0.9
163,1,7,0.00304239,"pollinator","Lasioglossum_loetum",0.9
164,3,1,0.000259296,"pollinator","Lasioglossum_phoenicurum",0.9
165,16,3,0.00102572,"pollinator","Lasioglossum_viride",0.9
165,10,4,0.00116964,"pollinator","Lasioglossum_viride",0.9
165,10,5,0.00180304,"pollinator","Lasioglossum_viride",0.9
165,10,6,0.0038649,"pollinator","Lasioglossum_viride",0.9
165,1,7,0.00295884,"pollinator","Lasioglossum_viride",0.9
166,19,5,0.00116579,"pollinator","Leptochilus_cruentatus",0.9
167,15,4,0.000650257,"pollinator","Leptochilus_eatoni",0.9
167,15,5,0.00210866,"pollinator","Leptochilus_eatoni",0.9
168,16,2,0.000629979,"pollinator","Leptochilus_fortunatus",0.9
169,1,7,0.00236705,"pollinator","Linnaemyia_soror",0.9
170,20,1,0.000553551,"pollinator","Lucilia_sericata",0.9
170,3,2,0.000729072,"pollinator","Lucilia_sericata",0.9
170,30,3,0.000778263,"pollinator","Lucilia_sericata",0.9
170,5,4,0.000539016,"pollinator","Lucilia_sericata",0.9
170,7,6,0.00147667,"pollinator","Lucilia_sericata",0.9
170,1,7,0.00253192,"pollinator","Lucilia_sericata",0.9
171,6,1,0.000234681,"pollinator","Lucilia_sp._1",0.9
172,38,1,0.000737927,"pollinator","Macrocoma_cf._henoni",0.9
173,17,4,0.000696064,"pollinator","Macrocoma_splendens",0.9
174,30,3,0.000721791,"pollinator","Macroglossum_stellatarum",0.9
175,2,5,0.000629298,"pollinator","Malthinus_mutabilis",0.9
176,17,4,0.000696064,"pollinator","Megachile_canariensis",0.9
176,13,7,0.00202127,"pollinator","Megachile_canariensis",0.9
177,5,6,0.000951834,"pollinator","Megaselia_sp._1",0.9
178,4,5,0.00143335,"pollinator","Megaselia_sp._2",0.9
179,18,3,0.00067405,"pollinator","Melecta_curvispina",0.9
180,29,1,0.000832159,"pollinator","Melecta_sp.",0.9
181,19,5,0.00124473,"pollinator","Meligethes_canariensis",0.9
182,32,4,0.000995396,"pollinator","Meligethes_cf._canariensis",0.9
183,6,2,0.000684812,"pollinator","Milichiidae_sp.",0.9
184,2,5,0.000765703,"pollinator","Minotetrastichus_sp.",0.9
185,22,4,0.00039631,"pollinator","Monomorium_subopacum",0.9
186,17,4,0.000696064,"pollinator","Mordellistena_cf._canariensis",0.9
187,6,1,0.000223207,"pollinator","Musca_domestica",0.9
187,30,3,0.000914609,"pollinator","Musca_domestica",0.9
187,5,4,0.000684465,"pollinator","Musca_domestica",0.9
187,5,5,0.00100793,"pollinator","Musca_domestica",0.9
187,1,6,0.000419482,"pollinator","Musca_domestica",0.9
188,6,1,0.000221121,"pollinator","Musca_osiris",0.9
188,4,2,0.000580096,"pollinator","Musca_osiris",0.9
189,6,1,0.000229919,"pollinator","Musca_sorbens",0.9
190,7,5,0.000794529,"pollinator","Myathropa_florea",0.9
190,1,7,0.00305432,"pollinator","Myathropa_florea",0.9
191,1,7,0.00238114,"pollinator","Mycetophilidae_sp._1",0.9
192,15,4,0.00103965,"pollinator","Myopites_nigrescens",0.9
192,9,6,0.000749371,"pollinator","Myopites_nigrescens",0.9
192,9,7,0.004399,"pollinator","Myopites_nigrescens",0.9
193,5,5,0.000940171,"pollinator","Neodryophilus_cryptophagoides",0.9
193,5,7,0.00282306,"pollinator","Neodryophilus_cryptophagoides",0.9
194,20,1,0.00128648,"pollinator","Nomioides_deceptor",0.9
195,32,4,0.000995396,"pollinator","Nomioides_fortunatus",0.9
196,16,1,0.000356617,"pollinator","Nomioides_sp.",0.9
197,6,2,0.000684812,"pollinator","Nyctia_lugubris",0.9
197,21,6,0.000730309,"pollinator","Nyctia_lugubris",0.9
198,3,1,0.000170624,"pollinator","Ormyrus_sp._1",0.9
199,7,3,0.000847461,"pollinator","Oscinella_sp._1",0.9
199,7,4,0.000307672,"pollinator","Oscinella_sp._1",0.9
200,2,4,0.000656632,"pollinator","Oscinella_sp._2",0.9
201,28,2,0.00156554,"pollinator","Oscinimorpha_sp.",0.9
202,35,3,0.0020284,"pollinator","Osmia_canaria",0.9
202,13,7,0.00202127,"pollinator","Osmia_canaria",0.9
203,3,3,0.000898527,"pollinator","Osmia_latreillei",0.9
203,10,6,0.00162386,"pollinator","Osmia_latreillei",0.9
204,7,4,0.000307672,"pollinator","Oxyopes_cf._kraepelinorum",0.9
205,2,6,0.000876951,"pollinator","Oxyopes_kraepelinorum",0.9
206,3,1,0.000176041,"pollinator","Paragus_tibialis",0.9
206,3,2,0.000634861,"pollinator","Paragus_tibialis",0.9
207,5,6,0.000950398,"pollinator","Paratrechina_longicornis",0.9
207,1,7,0.00236705,"pollinator","Paratrechina_longicornis",0.9
208,23,7,0.00263324,"pollinator","Perilampus_sp._1",0.9
209,1,7,0.00236705,"pollinator","Perilampus_sp._2",0.9
210,6,2,0.000684812,"pollinator","Phalacrus_coruscus",0.9
210,9,7,0.00275769,"pollinator","Phalacrus_coruscus",0.9
211,27,3,0.00052796,"pollinator","Phthiria_simonyi",0.9
211,19,5,0.00117563,"pollinator","Phthiria_simonyi",0.9
211,23,7,0.00224924,"pollinator","Phthiria_simonyi",0.9
212,6,1,0.000220078,"pollinator","Physiphora_alceae",0.9
212,5,4,0.000450149,"pollinator","Physiphora_alceae",0.9
213,17,4,0.000719266,"pollinator","Phyto_discrepans",0.9
214,6,2,0.000684812,"pollinator","Phyto_nigrobarbata",0.9
215,3,3,0.000890881,"pollinator","Pieris_rapae",0.9
215,10,6,0.00162298,"pollinator","Pieris_rapae",0.9
216,4,1,0.000493101,"pollinator","Plagiolepis_schmitzii",0.9
216,4,2,0.00148705,"pollinator","Plagiolepis_schmitzii",0.9
216,15,4,0.0006943,"pollinator","Plagiolepis_schmitzii",0.9
216,4,6,0.00194853,"pollinator","Plagiolepis_schmitzii",0.9
217,3,3,0.000800477,"pollinator","Plagiolepis_sp._2",0.9
217,3,4,0.00117513,"pollinator","Plagiolepis_sp._2",0.9
217,4,5,0.00102756,"pollinator","Plagiolepis_sp._2",0.9
218,4,4,0.000741491,"pollinator","Platypalpus_sp.",0.9
218,4,5,0.000757843,"pollinator","Platypalpus_sp.",0.9
219,6,2,0.000684812,"pollinator","Platypalpus_sp._1",0.9
219,4,6,0.00121153,"pollinator","Platypalpus_sp._1",0.9
220,17,4,0.000696064,"pollinator","Platypalpus_sp._2",0.9
221,20,1,0.00037932,"pollinator","Podalonia_sp.",0.9
222,20,1,0.000693633,"pollinator","Proconura_sp._1",0.9
223,3,2,0.000634861,"pollinator","Proconura_sp._2",0.9
224,7,5,0.000800459,"pollinator","Pteromalus_sp._1",0.9
225,3,1,0.000170624,"pollinator","Pteromalus_sp._2",0.9
225,3,2,0.000683166,"pollinator","Pteromalus_sp._2",0.9
226,15,4,0.000500986,"pollinator","Pteromalus_sp._3",0.9
226,9,7,0.00256149,"pollinator","Pteromalus_sp._3",0.9
227,7,4,0.000313069,"pollinator","Pteromalus_sp._4",0.9
227,7,5,0.000800459,"pollinator","Pteromalus_sp._4",0.9
228,2,7,0.00285503,"pollinator","Rondania_insularis",0.9
229,6,2,0.000686966,"pollinator","Sapromyza_sp.",0.9
230,20,1,0.000452873,"pollinator","Sarcophaga_sp._1",0.9
231,20,1,0.000675616,"pollinator","Sarcophagidae_sp.",0.9
232,6,1,0.000225293,"pollinator","Sarcophagidae_sp._2",0.9
233,2,7,0.00285503,"pollinator","Sarcophagidae_sp._3",0.9
234,26,2,0.00126419,"pollinator","Sarcophagidae_sp._4",0.9
235,6,2,0.000720095,"pollinator","Sarcophagidae_sp._5",0.9
235,4,3,0.000807949,"pollinator","Sarcophagidae_sp._5",0.9
235,5,4,0.000463626,"pollinator","Sarcophagidae_sp._5",0.9
235,4,6,0.00121153,"pollinator","Sarcophagidae_sp._5",0.9
236,3,2,0.000641762,"pollinator","Sarcophagidae_sp._6",0.9
237,6,1,0.000226336,"pollinator","Sarcophagidae_sp._7",0.9
238,5,4,0.000474408,"pollinator","Sarcophagidae_sp._8",0.9
238,21,6,0.000987446,"pollinator","Sarcophagidae_sp._8",0.9
239,18,3,0.00068079,"pollinator","Scaeva_albomaculata",0.9
239,24,6,0.00197471,"pollinator","Scaeva_albomaculata",0.9
239,1,7,0.00236705,"pollinator","Scaeva_albomaculata",0.9
240,6,2,0.000684812,"pollinator","Scaptomyza_sp._2",0.9
241,7,4,0.00037891,"pollinator","Scenopinus_sp.",0.9
241,7,5,0.000794529,"pollinator","Scenopinus_sp.",0.9
242,6,1,0.000571491,"pollinator","Sciaridae_sp.",0.9
242,6,2,0.000744341,"pollinator","Sciaridae_sp.",0.9
242,2,5,0.000682198,"pollinator","Sciaridae_sp.",0.9
242,1,7,0.00236705,"pollinator","Sciaridae_sp.",0.9
243,5,4,0.000509787,"pollinator","Sciaridae_sp._1",0.9
243,21,6,0.000996485,"pollinator","Sciaridae_sp._1",0.9
243,13,7,0.00202127,"pollinator","Sciaridae_sp._1",0.9
244,4,1,0.000318213,"pollinator","Sciaridae_sp._4",0.9
245,5,6,0.000941258,"pollinator","Scymnus_canariensis",0.9
246,6,3,0.000863047,"pollinator","Sepsis_sp.",0.9
247,2,4,0.000650257,"pollinator","Sibinia_sericea",0.9
248,9,7,0.00303345,"pollinator","Spathulina_sicula",0.9
249,25,4,0.000889418,"pollinator","Sphaeniscus_filiolus",0.9
250,3,1,0.000176041,"pollinator","Sphecidae_sp.",0.9
251,6,3,0.000840155,"pollinator","Stenoselma_sp.",0.9
252,25,4,0.000889418,"pollinator","Stomorhina_lunata",0.9
253,17,4,0.000662036,"pollinator","Synthesomyia_nudiseta",0.9
254,7,4,0.000304973,"pollinator","Syritta_pipiens",0.9
254,19,5,0.00118495,"pollinator","Syritta_pipiens",0.9
254,1,7,0.00236705,"pollinator","Syritta_pipiens",0.9
255,1,6,0.0015914,"pollinator","Tachina_canariensis",0.9
255,1,7,0.00238114,"pollinator","Tachina_canariensis",0.9
256,6,1,0.000220078,"pollinator","Tachinidae_sp._1",0.9
257,6,2,0.000684812,"pollinator","Tachyagetes_aemulans",0.9
258,41,1,0.00131249,"pollinator","Tapinoma_nigerrimum",0.9
259,3,1,0.000184166,"pollinator","Tephritidae_sp._1",0.9
260,4,5,0.000751016,"pollinator","Tethina_marmorata",0.9
261,31,1,0.000918331,"pollinator","Tethinidae_sp._1",0.9
262,31,1,0.000974236,"pollinator","Tethinidae_sp._2",0.9
263,6,2,0.000684812,"pollinator","Tethinidae_sp._3",0.9
264,26,2,0.000893329,"pollinator","Tetramesa_sp.",0.9
265,8,7,0.00307996,"pollinator","Thaumatomyia_notata",0.9
266,22,4,0.0016459,"pollinator","Themnothorax_hesperius",0.9
266,4,5,0.000845042,"pollinator","Themnothorax_hesperius",0.9
267,6,1,0.000223207,"pollinator","Themnothorax_productus",0.9
268,40,3,0.00128144,"pollinator","Themnothorax_risii",0.9
269,7,6,0.00159204,"pollinator","Thomisus_cf._globosum",0.9
