"node_id","layer_id","flow","full_name","short","type","module","relax_rate"
39,2,0.000262241,"Neopsylla_mana","Nmana","paras",5,0.8
39,3,7.89251e-05,"Neopsylla_mana","Nmana","paras",2,0.8
39,5,2.81638e-05,"Neopsylla_mana","Nmana","paras",5,0.8
40,1,0.00514932,"Palaeopsylla_soricis","Psoric","paras",1,0.8
40,2,0.00378215,"Palaeopsylla_soricis","Psoric","paras",1,0.8
40,3,0.00979423,"Palaeopsylla_soricis","Psoric","paras",1,0.8
40,4,0.00977963,"Palaeopsylla_soricis","Psoric","paras",1,0.8
40,5,0.0188775,"Palaeopsylla_soricis","Psoric","paras",1,0.8
40,6,0.0843491,"Palaeopsylla_soricis","Psoric","paras",1,0.8
41,1,0.0010134,"Androlaelaps_glasgowi","Aglasg","paras",6,0.8
41,2,0.00295329,"Androlaelaps_glasgowi","Aglasg","paras",6,0.8
41,3,0.00257752,"Androlaelaps_glasgowi","Aglasg","paras",6,0.8
41,4,0.00143039,"Androlaelaps_glasgowi","Aglasg","paras",6,0.8
41,5,0.0010451,"Androlaelaps_glasgowi","Aglasg","paras",6,0.8
41,6,0.00275035,"Androlaelaps_glasgowi","Aglasg","paras",4,0.8
42,1,0.000148146,"Euryparasitus_emarginatus","Emarg","paras",7,0.8
42,2,0.000753262,"Euryparasitus_emarginatus","Emarg","paras",7,0.8
42,3,0.000719805,"Euryparasitus_emarginatus","Emarg","paras",1,0.8
42,4,0.00043495,"Euryparasitus_emarginatus","Emarg","paras",3,0.8
42,5,0.000287852,"Euryparasitus_emarginatus","Emarg","paras",11,0.8
42,6,0.000315696,"Euryparasitus_emarginatus","Emarg","paras",3,0.8
43,1,0.000474973,"Eulaelaps_stabularis","Eustab","paras",9,0.8
43,2,0.00126043,"Eulaelaps_stabularis","Eustab","paras",9,0.8
43,3,0.00114984,"Eulaelaps_stabularis","Eustab","paras",9,0.8
43,4,0.000765686,"Eulaelaps_stabularis","Eustab","paras",3,0.8
43,5,0.00088806,"Eulaelaps_stabularis","Eustab","paras",3,0.8
43,6,0.00211187,"Eulaelaps_stabularis","Eustab","paras",3,0.8
44,1,0.000286859,"Haemogamasus_ambulans","Hgamb","paras",4,0.8
44,2,0.000284517,"Haemogamasus_ambulans","Hgamb","paras",4,0.8
44,3,0.00134531,"Haemogamasus_ambulans","Hgamb","paras",4,0.8
44,4,0.000722975,"Haemogamasus_ambulans","Hgamb","paras",4,0.8
44,5,0.000980031,"Haemogamasus_ambulans","Hgamb","paras",4,0.8
44,6,0.00283835,"Haemogamasus_ambulans","Hgamb","paras",4,0.8
45,1,4.55578e-05,"Haemogamasus_mandschuricus","Hgmand","paras",8,0.8
45,2,0.000233725,"Haemogamasus_mandschuricus","Hgmand","paras",2,0.8
45,3,0.00551164,"Haemogamasus_mandschuricus","Hgmand","paras",2,0.8
45,4,1.82949e-05,"Haemogamasus_mandschuricus","Hgmand","paras",4,0.8
45,5,8.0302e-06,"Haemogamasus_mandschuricus","Hgmand","paras",2,0.8
45,6,0.0011814,"Haemogamasus_mandschuricus","Hgmand","paras",2,0.8
46,2,1.78139e-05,"Haemogamasus_nidi","Hgnidi","paras",6,0.8
46,3,0.000156085,"Haemogamasus_nidi","Hgnidi","paras",6,0.8
46,4,1.11835e-05,"Haemogamasus_nidi","Hgnidi","paras",4,0.8
46,5,9.43405e-05,"Haemogamasus_nidi","Hgnidi","paras",4,0.8
46,6,5.77443e-05,"Haemogamasus_nidi","Hgnidi","paras",3,0.8
47,1,2.58127e-05,"Haemogamasus_nidiformes","Hgnidif","paras",2,0.8
47,2,0.000640856,"Haemogamasus_nidiformes","Hgnidif","paras",2,0.8
47,3,8.18815e-05,"Haemogamasus_nidiformes","Hgnidif","paras",2,0.8
47,6,0.000571296,"Haemogamasus_nidiformes","Hgnidif","paras",2,0.8
48,5,0.00052903,"Hirstionyssus_apodemi","Hiapodemi","paras",5,0.8
49,4,0.00641927,"Hirstionyssus_criceti","Hicric","paras",12,0.8
50,1,0.000534254,"Hirstionyssus_isabellinus","Hiisab","paras",3,0.8
50,2,0.00130693,"Hirstionyssus_isabellinus","Hiisab","paras",3,0.8
50,3,0.00612978,"Hirstionyssus_isabellinus","Hiisab","paras",3,0.8
50,4,0.00354457,"Hirstionyssus_isabellinus","Hiisab","paras",3,0.8
50,5,0.00104268,"Hirstionyssus_isabellinus","Hiisab","paras",13,0.8
50,6,0.0165238,"Hirstionyssus_isabellinus","Hiisab","paras",13,0.8
51,1,0.000506313,"Hirstionyssus_soricis","Hisoric","paras",1,0.8
51,2,0.000817742,"Hirstionyssus_soricis","Hisoric","paras",1,0.8
51,3,0.00158472,"Hirstionyssus_soricis","Hisoric","paras",1,0.8
51,4,0.00385168,"Hirstionyssus_soricis","Hisoric","paras",1,0.8
51,5,0.00409716,"Hirstionyssus_soricis","Hisoric","paras",1,0.8
51,6,0.00890128,"Hirstionyssus_soricis","Hisoric","paras",1,0.8
52,1,3.52857e-06,"Holoparasitus_gontscharovae","Holopargontch","paras",1,0.8
52,3,8.00049e-06,"Holoparasitus_gontscharovae","Holopargontch","paras",3,0.8
52,6,7.16601e-06,"Holoparasitus_gontscharovae","Holopargontch","paras",1,0.8
53,2,0.0001146,"Hypoaspis_forcipata","Hsforcipat","paras",1,0.8
54,4,1.35734e-06,"Hyperlaelaps_amphibius","Hyamph","paras",1,0.8
55,5,0.000140912,"Hyperlaelaps_arvalis","Hyarval","paras",4,0.8
55,6,0.000181026,"Hyperlaelaps_arvalis","Hyarval","paras",4,0.8
56,1,6.14584e-06,"Hypoaspis_austricaus","Hyaustr","paras",6,0.8
56,3,6.36264e-05,"Hypoaspis_austricaus","Hyaustr","paras",1,0.8
57,1,0.000105076,"Iphidosoma_fimetarium","Iphidfim","paras",8,0.8
57,3,1.7793e-05,"Iphidosoma_fimetarium","Iphidfim","paras",3,0.8
57,4,2.562e-05,"Iphidosoma_fimetarium","Iphidfim","paras",11,0.8
57,5,0.000488095,"Iphidosoma_fimetarium","Iphidfim","paras",11,0.8
57,6,0.0002178,"Iphidosoma_fimetarium","Iphidfim","paras",13,0.8
58,5,1.39072e-06,"Laelaspis_astronomicus","Laelaspsiastr","paras",1,0.8
59,1,0.000191166,"Laelaps_clethrionomydis","Lclethr","paras",6,0.8
59,2,0.000892572,"Laelaps_clethrionomydis","Lclethr","paras",6,0.8
59,3,0.00729959,"Laelaps_clethrionomydis","Lclethr","paras",6,0.8
59,4,0.000562594,"Laelaps_clethrionomydis","Lclethr","paras",4,0.8
59,5,0.000157607,"Laelaps_clethrionomydis","Lclethr","paras",6,0.8
59,6,0.00117555,"Laelaps_clethrionomydis","Lclethr","paras",4,0.8
60,1,3.93336e-05,"Laelaps_hilaris","Lhilar","paras",4,0.8
60,2,0.000130416,"Laelaps_hilaris","Lhilar","paras",4,0.8
60,3,0.000940623,"Laelaps_hilaris","Lhilar","paras",4,0.8
60,5,0.000457746,"Laelaps_hilaris","Lhilar","paras",4,0.8
60,6,0.0063279,"Laelaps_hilaris","Lhilar","paras",4,0.8
61,5,0.00120157,"Laelaps_micromydis","Lmicrom","paras",11,0.8
62,1,0.000210452,"Laelaps_muris","Lmuris","paras",2,0.8
62,3,0.000272781,"Laelaps_muris","Lmuris","paras",2,0.8
62,4,0.00183717,"Laelaps_muris","Lmuris","paras",2,0.8
62,5,0.00146495,"Laelaps_muris","Lmuris","paras",2,0.8
62,6,0.00980142,"Laelaps_muris","Lmuris","paras",2,0.8
63,1,5.19718e-05,"Laelaps_pavlovskyi","Lpavl","paras",5,0.8
63,2,0.00125766,"Laelaps_pavlovskyi","Lpavl","paras",5,0.8
63,3,0.00135148,"Laelaps_pavlovskyi","Lpavl","paras",5,0.8
63,4,0.00194406,"Laelaps_pavlovskyi","Lpavl","paras",5,0.8
63,5,0.00126384,"Laelaps_pavlovskyi","Lpavl","paras",5,0.8
63,6,0.0101051,"Laelaps_pavlovskyi","Lpavl","paras",5,0.8
64,1,9.54358e-05,"Macrocheles_glaber","Mglab","paras",10,0.8
64,2,8.77939e-05,"Macrocheles_glaber","Mglab","paras",8,0.8
64,3,0.00123531,"Macrocheles_glaber","Mglab","paras",8,0.8
64,4,2.0636e-05,"Macrocheles_glaber","Mglab","paras",1,0.8
65,1,1.3362e-05,"Macrocheles_nataliae","Mnataliae","paras",4,0.8
65,3,7.53745e-05,"Macrocheles_nataliae","Mnataliae","paras",4,0.8
66,1,6.03676e-05,"Macrocheles_rotundiscutus","Mrotund","paras",5,0.8
66,3,6.04514e-05,"Macrocheles_rotundiscutus","Mrotund","paras",6,0.8
67,1,3.52857e-06,"Ololaelaps_sellnicki","Olsell","paras",1,0.8
68,5,4.55547e-05,"Parasitus_berlesei","Pberelesei","paras",1,0.8
69,1,1.71696e-05,"Parasitus_coleoptratorum","Pcoleop","paras",1,0.8
69,2,5.65061e-06,"Parasitus_coleoptratorum","Pcoleop","paras",1,0.8
69,3,0.000127316,"Parasitus_coleoptratorum","Pcoleop","paras",3,0.8
69,4,0.00053451,"Parasitus_coleoptratorum","Pcoleop","paras",3,0.8
69,5,0.000103813,"Parasitus_coleoptratorum","Pcoleop","paras",3,0.8
70,1,2.04198e-05,"Parasitus_consanguineus","Pcons","paras",5,0.8
70,2,0.000309007,"Parasitus_consanguineus","Pcons","paras",5,0.8
70,3,0.000314472,"Parasitus_consanguineus","Pcons","paras",2,0.8
70,4,0.000762226,"Parasitus_consanguineus","Pcons","paras",2,0.8
70,5,0.000295626,"Parasitus_consanguineus","Pcons","paras",1,0.8
70,6,0.000118293,"Parasitus_consanguineus","Pcons","paras",1,0.8
71,3,7.75378e-05,"Parasitus_convexus","Pconvexus","paras",3,0.8
72,2,1.08842e-05,"Parasitus_copridis","Pcopridis","paras",6,0.8
73,1,2.82984e-05,"Pergamasus_crassipes","Pergcrass","paras",3,0.8
73,2,2.34645e-05,"Pergamasus_crassipes","Pergcrass","paras",6,0.8
73,3,3.02257e-05,"Pergamasus_crassipes","Pergcrass","paras",6,0.8
73,4,1.71706e-05,"Pergamasus_crassipes","Pergcrass","paras",3,0.8
73,5,2.16788e-05,"Pergamasus_crassipes","Pergcrass","paras",3,0.8
74,2,5.65061e-06,"Pergamasus_lapponicus","Perlappon","paras",3,0.8
74,3,8.00049e-06,"Pergamasus_lapponicus","Perlappon","paras",3,0.8
75,1,1.14071e-05,"Pergamasus_misellus","Pergmis","paras",3,0.8
76,1,2.95002e-05,"Pergamasus_quisquilarum","Perquis","paras",4,0.8
77,2,5.35392e-05,"Pergamasus_septentrionalis","Persept","paras",5,0.8
77,3,0.000287505,"Pergamasus_septentrionalis","Persept","paras",5,0.8
77,4,1.35734e-06,"Pergamasus_septentrionalis","Persept","paras",1,0.8
78,1,1.3203e-05,"Parasitus_fimetorum","Pfimet","paras",2,0.8
78,2,9.63905e-05,"Parasitus_fimetorum","Pfimet","paras",2,0.8
78,3,0.000282488,"Parasitus_fimetorum","Pfimet","paras",3,0.8
78,4,2.71467e-06,"Parasitus_fimetorum","Pfimet","paras",1,0.8
79,4,1.35734e-06,"Parasitus_lunaris","Plunaris","paras",1,0.8
79,5,1.39072e-06,"Parasitus_lunaris","Plunaris","paras",1,0.8
79,6,3.67192e-05,"Parasitus_lunaris","Plunaris","paras",1,0.8
80,2,0.00512547,"Parasitus_magnus","Pmagnus","paras",7,0.8
80,3,0.000613463,"Parasitus_magnus","Pmagnus","paras",3,0.8
81,1,0.00115349,"Poecilochirus_necrophori","Pnecr","paras",3,0.8
81,2,0.00400772,"Poecilochirus_necrophori","Pnecr","paras",3,0.8
81,3,0.00543019,"Poecilochirus_necrophori","Pnecr","paras",3,0.8
81,4,0.0105076,"Poecilochirus_necrophori","Pnecr","paras",3,0.8
81,5,0.003054,"Poecilochirus_necrophori","Pnecr","paras",3,0.8
81,6,0.00963663,"Poecilochirus_necrophori","Pnecr","paras",3,0.8
82,1,0.000199342,"Parasitus_oudemansi","Poudem","paras",7,0.8
82,2,0.00055592,"Parasitus_oudemansi","Poudem","paras",7,0.8
82,3,0.00120634,"Parasitus_oudemansi","Poudem","paras",3,0.8
82,4,0.000768698,"Parasitus_oudemansi","Poudem","paras",3,0.8
82,5,0.00125383,"Parasitus_oudemansi","Poudem","paras",3,0.8
82,6,0.000633827,"Parasitus_oudemansi","Poudem","paras",2,0.8
83,1,1.71696e-05,"Parasitus_remberti","Premb","paras",7,0.8
83,2,0.00116472,"Parasitus_remberti","Premb","paras",7,0.8
83,3,0.000395728,"Parasitus_remberti","Premb","paras",3,0.8
83,4,3.64981e-05,"Parasitus_remberti","Premb","paras",3,0.8
83,5,0.000400116,"Parasitus_remberti","Premb","paras",1,0.8
83,6,0.000501237,"Parasitus_remberti","Premb","paras",1,0.8
84,1,0.000151586,"Poecilochirus_subterraneus","Psubterr","paras",3,0.8
84,2,0.000462519,"Poecilochirus_subterraneus","Psubterr","paras",3,0.8
84,3,0.000236309,"Poecilochirus_subterraneus","Psubterr","paras",3,0.8
84,4,0.0007453,"Poecilochirus_subterraneus","Psubterr","paras",3,0.8
84,5,0.000449843,"Poecilochirus_subterraneus","Psubterr","paras",3,0.8
84,6,0.00379781,"Poecilochirus_subterraneus","Psubterr","paras",3,0.8
85,2,0.0001146,"Proctolaelaps_pygmaeus","Proctpyg","paras",9,0.8
85,3,0.00118233,"Proctolaelaps_pygmaeus","Proctpyg","paras",2,0.8
85,4,5.02188e-05,"Proctolaelaps_pygmaeus","Proctpyg","paras",5,0.8
85,5,8.67018e-05,"Proctolaelaps_pygmaeus","Proctpyg","paras",4,0.8
85,6,7.16601e-06,"Proctolaelaps_pygmaeus","Proctpyg","paras",1,0.8
1,1,0.000756556,"Apodemus_agrarius","APAGR","host",5,0.9
1,2,0.00142506,"Apodemus_agrarius","APAGR","host",5,0.9
1,3,0.00320889,"Apodemus_agrarius","APAGR","host",5,0.9
1,4,0.00390336,"Apodemus_agrarius","APAGR","host",5,0.9
1,5,0.00458432,"Apodemus_agrarius","APAGR","host",5,0.9
1,6,0.00563661,"Apodemus_agrarius","APAGR","host",5,0.9
2,1,0.000944896,"Apodemus_peninsulae","APPEN","host",5,0.9
2,2,0.00129552,"Apodemus_peninsulae","APPEN","host",5,0.9
2,3,0.0018018,"Apodemus_peninsulae","APPEN","host",5,0.9
2,4,0.00266483,"Apodemus_peninsulae","APPEN","host",5,0.9
2,5,0.00145792,"Apodemus_peninsulae","APPEN","host",5,0.9
2,6,0.00801281,"Apodemus_peninsulae","APPEN","host",5,0.9
3,2,0.0119578,"Asioscalops_altaica","ASALT","host",7,0.9
3,3,0.00632879,"Asioscalops_altaica","ASALT","host",3,0.9
3,4,0.00222604,"Asioscalops_altaica","ASALT","host",3,0.9
3,5,0.00434295,"Asioscalops_altaica","ASALT","host",3,0.9
3,6,0.0158534,"Asioscalops_altaica","ASALT","host",3,0.9
4,1,0.0019347,"Arvicola_terrestris","ATERR","host",2,0.9
4,2,0.00307207,"Arvicola_terrestris","ATERR","host",2,0.9
4,3,0.0127078,"Arvicola_terrestris","ATERR","host",2,0.9
4,4,0.00833083,"Arvicola_terrestris","ATERR","host",2,0.9
4,5,0.00628717,"Arvicola_terrestris","ATERR","host",2,0.9
4,6,0.0506779,"Arvicola_terrestris","ATERR","host",2,0.9
5,1,0.00113065,"Clethrionomys_glareolus","CLGLA","host",1,0.9
5,2,0.000526122,"Clethrionomys_glareolus","CLGLA","host",1,0.9
5,3,0.000909854,"Clethrionomys_glareolus","CLGLA","host",1,0.9
5,4,0.000318801,"Clethrionomys_glareolus","CLGLA","host",1,0.9
5,5,0.00167875,"Clethrionomys_glareolus","CLGLA","host",1,0.9
5,6,0.0238471,"Clethrionomys_glareolus","CLGLA","host",1,0.9
6,1,0.00105112,"Clethrionomys_rufocanus","CLRUF","host",2,0.9
6,2,0.000516954,"Clethrionomys_rufocanus","CLRUF","host",2,0.9
6,3,0.00201909,"Clethrionomys_rufocanus","CLRUF","host",2,0.9
6,4,0.00214769,"Clethrionomys_rufocanus","CLRUF","host",2,0.9
6,5,0.00240016,"Clethrionomys_rufocanus","CLRUF","host",2,0.9
6,6,0.00302223,"Clethrionomys_rufocanus","CLRUF","host",2,0.9
7,1,0.00127134,"Clethrionomys_turilus","CLRUT","host",3,0.9
7,2,0.00161081,"Clethrionomys_turilus","CLRUT","host",3,0.9
7,3,0.00414629,"Clethrionomys_turilus","CLRUT","host",3,0.9
7,4,0.00379569,"Clethrionomys_turilus","CLRUT","host",3,0.9
7,5,0.00348363,"Clethrionomys_turilus","CLRUT","host",3,0.9
7,6,0.00650093,"Clethrionomys_turilus","CLRUT","host",3,0.9
8,1,0.000192662,"Cricetus_cricetus","CRICE","host",2,0.9
8,4,0.0075721,"Cricetus_cricetus","CRICE","host",12,0.9
8,5,0.00180146,"Cricetus_cricetus","CRICE","host",2,0.9
8,6,0.00300967,"Cricetus_cricetus","CRICE","host",2,0.9
9,1,0.000604987,"Crocidura_sibirica","CRSIB","host",6,0.9
9,2,0.000256609,"Crocidura_sibirica","CRSIB","host",3,0.9
10,1,0.000640004,"Eutamias_sibiricus","EUSIB","host",8,0.9
10,2,0.00233185,"Eutamias_sibiricus","EUSIB","host",8,0.9
10,3,0.00330532,"Eutamias_sibiricus","EUSIB","host",8,0.9
10,4,0.00521533,"Eutamias_sibiricus","EUSIB","host",3,0.9
10,6,0.0172841,"Eutamias_sibiricus","EUSIB","host",13,0.9
11,1,0.000417581,"Microtus_agrestis","MAGRE","host",2,0.9
11,2,0.00359908,"Microtus_agrestis","MAGRE","host",2,0.9
11,3,0.00395066,"Microtus_agrestis","MAGRE","host",2,0.9
11,4,0.00224872,"Microtus_agrestis","MAGRE","host",2,0.9
11,5,0.00260863,"Microtus_agrestis","MAGRE","host",2,0.9
11,6,0.0043699,"Microtus_agrestis","MAGRE","host",2,0.9
12,1,0.000422115,"Microtus_arvalis","MARVA","host",4,0.9
12,2,0.00137894,"Microtus_arvalis","MARVA","host",4,0.9
12,3,0.00510643,"Microtus_arvalis","MARVA","host",4,0.9
12,4,0.00244949,"Microtus_arvalis","MARVA","host",4,0.9
12,5,0.00531936,"Microtus_arvalis","MARVA","host",4,0.9
12,6,0.00790686,"Microtus_arvalis","MARVA","host",4,0.9
13,1,0.00190143,"Microtus_gregalis","MGREG","host",6,0.9
13,2,0.00221367,"Microtus_gregalis","MGREG","host",6,0.9
13,3,0.0122999,"Microtus_gregalis","MGREG","host",6,0.9
13,4,0.00311958,"Microtus_gregalis","MGREG","host",6,0.9
13,5,0.00341158,"Microtus_gregalis","MGREG","host",6,0.9
13,6,0.0018635,"Microtus_gregalis","MGREG","host",2,0.9
14,1,0.000166031,"Microtus_minutus","MIMIN","host",9,0.9
14,2,0.0003782,"Microtus_minutus","MIMIN","host",9,0.9
14,3,0.000393141,"Microtus_minutus","MIMIN","host",11,0.9
14,4,0.00180403,"Microtus_minutus","MIMIN","host",11,0.9
14,5,0.00380029,"Microtus_minutus","MIMIN","host",11,0.9
14,6,0.00118821,"Microtus_minutus","MIMIN","host",1,0.9
15,1,0.00174204,"Microtus_oeconomus","MOECO","host",4,0.9
15,2,0.000902708,"Microtus_oeconomus","MOECO","host",4,0.9
15,3,0.00221731,"Microtus_oeconomus","MOECO","host",4,0.9
15,4,0.00387346,"Microtus_oeconomus","MOECO","host",4,0.9
15,5,0.00292697,"Microtus_oeconomus","MOECO","host",4,0.9
15,6,0.0199492,"Microtus_oeconomus","MOECO","host",4,0.9
16,2,0.00138284,"Mus_musculus","MUSMU","host",9,0.9
16,3,0.000362193,"Mus_musculus","MUSMU","host",9,0.9
16,4,0.000528321,"Mus_musculus","MUSMU","host",3,0.9
17,2,0.000693747,"Neomys_fodiens","NEOFO","host",1,0.9
17,3,0.00613301,"Neomys_fodiens","NEOFO","host",1,0.9
17,4,0.0046994,"Neomys_fodiens","NEOFO","host",1,0.9
17,5,0.00692868,"Neomys_fodiens","NEOFO","host",1,0.9
17,6,0.0434556,"Neomys_fodiens","NEOFO","host",1,0.9
18,2,0.000513218,"Rattus_norvegicus","RNORV","host",3,0.9
18,5,0.000644537,"Rattus_norvegicus","RNORV","host",2,0.9
19,1,0.00209899,"Sorex_araneus","SARAN","host",1,0.9
19,2,0.00134484,"Sorex_araneus","SARAN","host",1,0.9
19,3,0.00219345,"Sorex_araneus","SARAN","host",1,0.9
19,4,0.00317118,"Sorex_araneus","SARAN","host",1,0.9
19,5,0.00296902,"Sorex_araneus","SARAN","host",1,0.9
19,6,0.0130937,"Sorex_araneus","SARAN","host",1,0.9
20,1,0.000364616,"Sorex_caecutiens","SCAEC","host",1,0.9
20,2,0.000218574,"Sorex_caecutiens","SCAEC","host",6,0.9
20,4,0.00180718,"Sorex_caecutiens","SCAEC","host",1,0.9
20,5,0.00229542,"Sorex_caecutiens","SCAEC","host",1,0.9
21,1,0.000226273,"Sicista_betulina","SBETU","host",3,0.9
21,2,0.00079792,"Sicista_betulina","SBETU","host",3,0.9
21,3,0.000692749,"Sicista_betulina","SBETU","host",3,0.9
21,4,0.00143772,"Sicista_betulina","SBETU","host",3,0.9
21,5,0.0016616,"Sicista_betulina","SBETU","host",3,0.9
21,6,0.00413412,"Sicista_betulina","SBETU","host",3,0.9
22,1,0.00120479,"Sorex_isodon","SISOD","host",1,0.9
22,3,0.00126569,"Sorex_isodon","SISOD","host",1,0.9
22,4,0.00160157,"Sorex_isodon","SISOD","host",1,0.9
22,5,0.00303498,"Sorex_isodon","SISOD","host",1,0.9
22,6,0.0136836,"Sorex_isodon","SISOD","host",1,0.9
23,1,0.00054496,"Sorex_minutus","SMINU","host",1,0.9
23,2,0.000162069,"Sorex_minutus","SMINU","host",3,0.9
23,3,0.000372628,"Sorex_minutus","SMINU","host",1,0.9
23,4,0.000506789,"Sorex_minutus","SMINU","host",1,0.9
23,5,0.00155255,"Sorex_minutus","SMINU","host",1,0.9
23,6,0.00651257,"Sorex_minutus","SMINU","host",1,0.9
24,3,0.000191193,"Sorex_vir","SOVIR","host",1,0.9
25,1,0.000106574,"Sorex_tundrensis","STUND","host",1,0.9
25,2,0.000829501,"Sorex_tundrensis","STUND","host",1,0.9
25,3,0.00141643,"Sorex_tundrensis","STUND","host",1,0.9
25,4,0.00062015,"Sorex_tundrensis","STUND","host",1,0.9
25,5,0.00139418,"Sorex_tundrensis","STUND","host",3,0.9
25,6,0.00706191,"Sorex_tundrensis","STUND","host",3,0.9
26,1,2.2134e-05,"Amphipsylla_sibirica","Amphsib","paras",2,0.9
26,2,9.46285e-05,"Amphipsylla_sibirica","Amphsib","paras",6,0.9
26,3,0.000201115,"Amphipsylla_sibirica","Amphsib","paras",6,0.9
26,4,4.81674e-05,"Amphipsylla_sibirica","Amphsib","paras",1,0.9
26,5,3.17202e-05,"Amphipsylla_sibirica","Amphsib","paras",1,0.9
26,6,9.46612e-05,"Amphipsylla_sibirica","Amphsib","paras",4,0.9
27,1,3.18371e-05,"Megabothrys_calcarifer","Cercal","paras",1,0.9
28,1,8.97582e-05,"Ceratophyllus_indages","Cerind","paras",8,0.9
28,2,0.00115873,"Ceratophyllus_indages","Cerind","paras",8,0.9
28,3,0.000799648,"Ceratophyllus_indages","Cerind","paras",8,0.9
28,4,0.000712254,"Ceratophyllus_indages","Cerind","paras",3,0.9
28,6,0.000806363,"Ceratophyllus_indages","Cerind","paras",3,0.9
29,5,6.57895e-05,"Ceratophyllus_garei","Cgarei","paras",4,0.9
30,1,0.00110749,"Ctenophtalmus_assimilis","Ctass","paras",2,0.9
30,2,0.00204869,"Ctenophtalmus_assimilis","Ctass","paras",2,0.9
30,3,0.00284927,"Ctenophtalmus_assimilis","Ctass","paras",2,0.9
30,4,0.00402438,"Ctenophtalmus_assimilis","Ctass","paras",2,0.9
30,5,0.00882313,"Ctenophtalmus_assimilis","Ctass","paras",2,0.9
30,6,0.0297359,"Ctenophtalmus_assimilis","Ctass","paras",2,0.9
31,1,8.05381e-06,"Megabothris_turbidus","Cturb","paras",2,0.9
31,2,7.67057e-05,"Megabothris_turbidus","Cturb","paras",4,0.9
31,3,8.17168e-05,"Megabothris_turbidus","Cturb","paras",4,0.9
31,5,0.000260499,"Megabothris_turbidus","Cturb","paras",11,0.9
32,1,0.00138198,"Megabothris_rectangulatus","Crect","paras",2,0.9
32,2,0.000867119,"Megabothris_rectangulatus","Crect","paras",2,0.9
32,3,0.00335318,"Megabothris_rectangulatus","Crect","paras",2,0.9
32,4,0.00626847,"Megabothris_rectangulatus","Crect","paras",2,0.9
32,5,0.00588027,"Megabothris_rectangulatus","Crect","paras",2,0.9
32,6,0.0160075,"Megabothris_rectangulatus","Crect","paras",2,0.9
33,1,0.00209378,"Amalaraeus_penicilliger","Cpen","paras",2,0.9
33,2,0.00163196,"Amalaraeus_penicilliger","Cpen","paras",2,0.9
33,3,0.00622123,"Amalaraeus_penicilliger","Cpen","paras",2,0.9
33,4,0.00491802,"Amalaraeus_penicilliger","Cpen","paras",2,0.9
33,5,0.00455452,"Amalaraeus_penicilliger","Cpen","paras",2,0.9
33,6,0.0218641,"Amalaraeus_penicilliger","Cpen","paras",2,0.9
34,4,0.000201329,"Doratopsylla_birulai","Doratbir","paras",1,0.9
34,5,0.000256586,"Doratopsylla_birulai","Doratbir","paras",1,0.9
34,6,0.00420056,"Doratopsylla_birulai","Doratbir","paras",1,0.9
35,1,5.14574e-06,"Frontopsylla_elata","Frel","paras",6,0.9
35,4,7.0225e-05,"Frontopsylla_elata","Frel","paras",6,0.9
35,5,2.76137e-05,"Frontopsylla_elata","Frel","paras",5,0.9
36,1,0.0011521,"Histrichopsylla_talpae","Htalp","paras",4,0.9
36,2,0.00108029,"Histrichopsylla_talpae","Htalp","paras",4,0.9
36,3,0.000993818,"Histrichopsylla_talpae","Htalp","paras",4,0.9
36,4,0.0021211,"Histrichopsylla_talpae","Htalp","paras",4,0.9
36,5,0.00263235,"Histrichopsylla_talpae","Htalp","paras",4,0.9
36,6,0.00446966,"Histrichopsylla_talpae","Htalp","paras",4,0.9
37,2,0.000350626,"Leptopsylla_segnis","Leptsegn","paras",9,0.9
37,4,4.80067e-05,"Leptopsylla_segnis","Leptsegn","paras",5,0.9
37,5,4.51386e-05,"Leptopsylla_segnis","Leptsegn","paras",2,0.9
38,1,0.000271286,"Neopsylla_acanthina","Nac","paras",8,0.9
38,2,0.000521227,"Neopsylla_acanthina","Nac","paras",8,0.9
38,3,0.00201518,"Neopsylla_acanthina","Nac","paras",8,0.9
38,4,0.000848763,"Neopsylla_acanthina","Nac","paras",5,0.9
38,5,0.00209307,"Neopsylla_acanthina","Nac","paras",5,0.9
38,6,0.00294508,"Neopsylla_acanthina","Nac","paras",5,0.9
39,1,0.000123722,"Neopsylla_mana","Nmana","paras",5,0.9
39,2,0.000241087,"Neopsylla_mana","Nmana","paras",5,0.9
39,3,7.46541e-05,"Neopsylla_mana","Nmana","paras",2,0.9
39,5,2.76137e-05,"Neopsylla_mana","Nmana","paras",5,0.9
40,1,0.00448336,"Palaeopsylla_soricis","Psoric","paras",1,0.9
40,2,0.00338902,"Palaeopsylla_soricis","Psoric","paras",1,0.9
40,3,0.00918522,"Palaeopsylla_soricis","Psoric","paras",1,0.9
40,4,0.00916869,"Palaeopsylla_soricis","Psoric","paras",1,0.9
40,5,0.0180362,"Palaeopsylla_soricis","Psoric","paras",1,0.9
40,6,0.089557,"Palaeopsylla_soricis","Psoric","paras",1,0.9
41,1,0.000854293,"Androlaelaps_glasgowi","Aglasg","paras",6,0.9
41,2,0.00264216,"Androlaelaps_glasgowi","Aglasg","paras",6,0.9
41,3,0.00246831,"Androlaelaps_glasgowi","Aglasg","paras",6,0.9
41,4,0.00140184,"Androlaelaps_glasgowi","Aglasg","paras",6,0.9
41,5,0.00103181,"Androlaelaps_glasgowi","Aglasg","paras",6,0.9
