"","module_sub_module","layer_from","layer_to","sub_module_sharing","distance"
"1633","1 . 4",10,12,0.571428571428571,52699.21787
"1634","1 . 4",11,12,0.5,70.701802
"1635","1 . 4",3,4,0.3125,67.363151
"1636","1 . 4",5,6,0.454545454545455,95.95512
"1637","1 . 4",5,7,0.444444444444444,116498.0882
"1638","1 . 4",5,11,0.571428571428571,200279.0495
"1639","1 . 4",6,7,0.461538461538462,116448.0545
"1640","1 . 4",6,8,0.416666666666667,116423.1775
"1641","1 . 4",6,10,0.333333333333333,173890.0276
"1642","1 . 4",6,11,0.416666666666667,200252.1231
"1643","1 . 4",6,12,0.545454545454545,200269.4864
"1644","1 . 4",7,8,0.555555555555556,95.901643
"1645","1 . 4",7,10,0.444444444444444,57507.0912
"1646","1 . 4",7,11,0.4,92943.79946
"1647","1 . 4",7,12,0.4,92982.62174
"1648","1 . 4",8,10,0.571428571428571,57537.41864
"1649","1 . 4",8,12,0.5,93055.34728
"1650","1 . 4",10,12,0.571428571428571,52699.21787
"1651","1 . 4",11,12,0.5,70.701802
"1652","1 . 4",3,4,0.3125,67.363151
"1653","1 . 4",5,6,0.454545454545455,95.95512
"1654","1 . 4",5,7,0.444444444444444,116498.0882
"1655","1 . 4",5,11,0.571428571428571,200279.0495
"1656","1 . 4",6,7,0.461538461538462,116448.0545
"1657","1 . 4",6,8,0.416666666666667,116423.1775
"1658","1 . 4",6,10,0.333333333333333,173890.0276
"1659","1 . 4",6,11,0.416666666666667,200252.1231
"1660","1 . 4",6,12,0.545454545454545,200269.4864
"1661","1 . 4",7,8,0.555555555555556,95.901643
"1662","1 . 4",7,10,0.444444444444444,57507.0912
"1663","1 . 4",7,11,0.4,92943.79946
"1664","1 . 4",7,12,0.4,92982.62174
"1665","1 . 4",8,10,0.571428571428571,57537.41864
"1666","1 . 4",8,12,0.5,93055.34728
"1667","1 . 4",10,12,0.571428571428571,52699.21787
"1668","1 . 4",11,12,0.5,70.701802
"1669","1 . 4",3,4,0.3125,67.363151
"1670","1 . 4",5,6,0.454545454545455,95.95512
"1671","1 . 4",5,7,0.444444444444444,116498.0882
"1672","1 . 4",5,11,0.571428571428571,200279.0495
"1673","1 . 4",6,7,0.461538461538462,116448.0545
"1674","1 . 4",6,8,0.416666666666667,116423.1775
"1675","1 . 4",6,10,0.333333333333333,173890.0276
"1676","1 . 4",6,11,0.416666666666667,200252.1231
"1677","1 . 4",6,12,0.545454545454545,200269.4864
"1678","1 . 4",7,8,0.555555555555556,95.901643
"1679","1 . 4",7,10,0.444444444444444,57507.0912
"1680","1 . 4",7,11,0.4,92943.79946
"1681","1 . 4",7,12,0.4,92982.62174
"1682","1 . 4",8,10,0.571428571428571,57537.41864
"1683","1 . 4",8,12,0.5,93055.34728
"1684","1 . 4",10,12,0.571428571428571,52699.21787
"1685","1 . 4",11,12,0.5,70.701802
"1686","1 . 4",3,4,0.3125,67.363151
"1687","1 . 4",5,6,0.454545454545455,95.95512
"1688","1 . 4",5,7,0.444444444444444,116498.0882
"1689","1 . 4",5,11,0.571428571428571,200279.0495
"1690","1 . 4",6,7,0.461538461538462,116448.0545
"1691","1 . 4",6,8,0.416666666666667,116423.1775
"1692","1 . 4",6,10,0.333333333333333,173890.0276
"1693","1 . 4",6,11,0.416666666666667,200252.1231
"1694","1 . 4",6,12,0.545454545454545,200269.4864
"1695","1 . 4",7,8,0.555555555555556,95.901643
"1696","1 . 4",7,10,0.444444444444444,57507.0912
"1697","1 . 4",7,11,0.4,92943.79946
"1698","1 . 4",7,12,0.4,92982.62174
"1699","1 . 4",8,10,0.571428571428571,57537.41864
"1700","1 . 4",8,12,0.5,93055.34728
"1701","1 . 4",10,12,0.571428571428571,52699.21787
"1702","1 . 4",11,12,0.5,70.701802
"1703","1 . 4",3,4,0.3125,67.363151
"1704","1 . 4",5,6,0.454545454545455,95.95512
"1705","1 . 4",5,7,0.444444444444444,116498.0882
"1706","1 . 4",5,11,0.571428571428571,200279.0495
"1707","1 . 4",6,7,0.461538461538462,116448.0545
"1708","1 . 4",6,8,0.416666666666667,116423.1775
"1709","1 . 4",6,10,0.333333333333333,173890.0276
"1710","1 . 4",6,11,0.416666666666667,200252.1231
"1711","1 . 4",6,12,0.545454545454545,200269.4864
"1712","1 . 4",7,8,0.555555555555556,95.901643
"1713","1 . 4",7,10,0.444444444444444,57507.0912
"1714","1 . 4",7,11,0.4,92943.79946
"1715","1 . 4",7,12,0.4,92982.62174
"1716","1 . 4",8,10,0.571428571428571,57537.41864
"1717","1 . 4",8,12,0.5,93055.34728
"1718","1 . 4",10,12,0.571428571428571,52699.21787
"1719","1 . 4",11,12,0.5,70.701802
"1720","1 . 4",3,4,0.3125,67.363151
"1721","1 . 4",5,6,0.454545454545455,95.95512
"1722","1 . 4",5,7,0.444444444444444,116498.0882
"1723","1 . 4",5,11,0.571428571428571,200279.0495
"1724","1 . 4",6,7,0.461538461538462,116448.0545
"1725","1 . 4",6,8,0.416666666666667,116423.1775
"1726","1 . 4",6,10,0.333333333333333,173890.0276
"1727","1 . 4",6,11,0.416666666666667,200252.1231
"1728","1 . 4",6,12,0.545454545454545,200269.4864
"1729","1 . 4",7,8,0.555555555555556,95.901643
"1730","1 . 4",7,10,0.444444444444444,57507.0912
"1731","1 . 4",7,11,0.4,92943.79946
"1732","1 . 4",7,12,0.4,92982.62174
"1733","1 . 4",8,10,0.571428571428571,57537.41864
"1734","1 . 4",8,12,0.5,93055.34728
"1735","1 . 4",10,12,0.571428571428571,52699.21787
"1736","1 . 4",11,12,0.5,70.701802
"1737","1 . 4",3,4,0.3125,67.363151
"1738","1 . 4",5,6,0.454545454545455,95.95512
"1739","1 . 4",5,7,0.444444444444444,116498.0882
"1740","1 . 4",5,11,0.571428571428571,200279.0495
"1741","1 . 4",6,7,0.461538461538462,116448.0545
"1742","1 . 4",6,8,0.416666666666667,116423.1775
"1743","1 . 4",6,10,0.333333333333333,173890.0276
"1744","1 . 4",6,11,0.416666666666667,200252.1231
"1745","1 . 4",6,12,0.545454545454545,200269.4864
"1746","1 . 4",7,8,0.555555555555556,95.901643
"1747","1 . 4",7,10,0.444444444444444,57507.0912
"1748","1 . 4",7,11,0.4,92943.79946
"1749","1 . 4",7,12,0.4,92982.62174
"1750","1 . 4",8,10,0.571428571428571,57537.41864
"1751","1 . 4",8,12,0.5,93055.34728
"1752","1 . 4",10,12,0.571428571428571,52699.21787
"1753","1 . 4",11,12,0.5,70.701802
"1754","1 . 4",3,4,0.3125,67.363151
"1755","1 . 4",5,6,0.454545454545455,95.95512
"1756","1 . 4",5,7,0.444444444444444,116498.0882
"1757","1 . 4",5,11,0.571428571428571,200279.0495
"1758","1 . 4",6,7,0.461538461538462,116448.0545
"1759","1 . 4",6,8,0.416666666666667,116423.1775
"1760","1 . 4",6,10,0.333333333333333,173890.0276
"1761","1 . 4",6,11,0.416666666666667,200252.1231
"1762","1 . 4",6,12,0.545454545454545,200269.4864
"1763","1 . 4",7,8,0.555555555555556,95.901643
"1764","1 . 4",7,10,0.444444444444444,57507.0912
"1765","1 . 4",7,11,0.4,92943.79946
"1766","1 . 4",7,12,0.4,92982.62174
"1767","1 . 4",8,10,0.571428571428571,57537.41864
"1768","1 . 4",8,12,0.5,93055.34728
"1769","1 . 4",10,12,0.571428571428571,52699.21787
"1770","1 . 4",11,12,0.5,70.701802
"1771","1 . 4",3,4,0.3125,67.363151
"1772","1 . 4",5,6,0.454545454545455,95.95512
"1773","1 . 4",5,7,0.444444444444444,116498.0882
"1774","1 . 4",5,11,0.571428571428571,200279.0495
"1775","1 . 4",6,7,0.461538461538462,116448.0545
"1776","1 . 4",6,8,0.416666666666667,116423.1775
"1777","1 . 4",6,10,0.333333333333333,173890.0276
"1778","1 . 4",6,11,0.416666666666667,200252.1231
"1779","1 . 4",6,12,0.545454545454545,200269.4864
"1780","1 . 4",7,8,0.555555555555556,95.901643
"1781","1 . 4",7,10,0.444444444444444,57507.0912
"1782","1 . 4",7,11,0.4,92943.79946
"1783","1 . 4",7,12,0.4,92982.62174
"1784","1 . 4",8,10,0.571428571428571,57537.41864
"1785","1 . 4",8,12,0.5,93055.34728
"1786","1 . 4",10,12,0.571428571428571,52699.21787
"1787","1 . 4",11,12,0.5,70.701802
"1788","1 . 4",3,4,0.3125,67.363151
"1789","1 . 4",5,6,0.454545454545455,95.95512
"1790","1 . 4",5,7,0.444444444444444,116498.0882
"1791","1 . 4",5,11,0.571428571428571,200279.0495
"1792","1 . 4",6,7,0.461538461538462,116448.0545
"1793","1 . 4",6,8,0.416666666666667,116423.1775
"1794","1 . 4",6,10,0.333333333333333,173890.0276
"1795","1 . 4",6,11,0.416666666666667,200252.1231
"1796","1 . 4",6,12,0.545454545454545,200269.4864
"1797","1 . 4",7,8,0.555555555555556,95.901643
"1798","1 . 4",7,10,0.444444444444444,57507.0912
"1799","1 . 4",7,11,0.4,92943.79946
"1800","1 . 4",7,12,0.4,92982.62174
"1801","1 . 4",8,10,0.571428571428571,57537.41864
"1802","1 . 4",8,12,0.5,93055.34728
"1803","1 . 4",10,12,0.571428571428571,52699.21787
"1804","1 . 4",11,12,0.5,70.701802
"1805","1 . 4",3,4,0.3125,67.363151
"1806","1 . 4",5,6,0.454545454545455,95.95512
"1807","1 . 4",5,7,0.444444444444444,116498.0882
"1808","1 . 4",5,11,0.571428571428571,200279.0495
"1809","1 . 4",6,7,0.461538461538462,116448.0545
"1810","1 . 4",6,8,0.416666666666667,116423.1775
"1811","1 . 4",6,10,0.333333333333333,173890.0276
"1812","1 . 4",6,11,0.416666666666667,200252.1231
"1813","1 . 4",6,12,0.545454545454545,200269.4864
"1814","1 . 4",7,8,0.555555555555556,95.901643
"1815","1 . 4",7,10,0.444444444444444,57507.0912
"1816","1 . 4",7,11,0.4,92943.79946
"1817","1 . 4",7,12,0.4,92982.62174
"1818","1 . 4",8,10,0.571428571428571,57537.41864
"1819","1 . 4",8,12,0.5,93055.34728
"1820","1 . 4",10,12,0.571428571428571,52699.21787
"1821","1 . 4",11,12,0.5,70.701802
"1822","1 . 4",3,4,0.3125,67.363151
"1823","1 . 4",5,6,0.454545454545455,95.95512
"1824","1 . 4",5,7,0.444444444444444,116498.0882
"1825","1 . 4",5,11,0.571428571428571,200279.0495
"1826","1 . 4",6,7,0.461538461538462,116448.0545
"1827","1 . 4",6,8,0.416666666666667,116423.1775
"1828","1 . 4",6,10,0.333333333333333,173890.0276
"1829","1 . 4",6,11,0.416666666666667,200252.1231
"1830","1 . 4",6,12,0.545454545454545,200269.4864
"1831","1 . 4",7,8,0.555555555555556,95.901643
"1832","1 . 4",7,10,0.444444444444444,57507.0912
"1833","1 . 4",7,11,0.4,92943.79946
"1834","1 . 4",7,12,0.4,92982.62174
"1835","1 . 4",8,10,0.571428571428571,57537.41864
"1836","1 . 4",8,12,0.5,93055.34728
"1837","1 . 4",10,12,0.571428571428571,52699.21787
"1838","1 . 4",11,12,0.5,70.701802
"1839","1 . 4",3,4,0.3125,67.363151
"1840","1 . 4",5,6,0.454545454545455,95.95512
"1841","1 . 4",5,7,0.444444444444444,116498.0882
"1842","1 . 4",5,11,0.571428571428571,200279.0495
"1843","1 . 4",6,7,0.461538461538462,116448.0545
"1844","1 . 4",6,8,0.416666666666667,116423.1775
"1845","1 . 4",6,10,0.333333333333333,173890.0276
"1846","1 . 4",6,11,0.416666666666667,200252.1231
"1847","1 . 4",6,12,0.545454545454545,200269.4864
"1848","1 . 4",7,8,0.555555555555556,95.901643
"1849","1 . 4",7,10,0.444444444444444,57507.0912
"1850","1 . 4",7,11,0.4,92943.79946
"1851","1 . 4",7,12,0.4,92982.62174
"1852","1 . 4",8,10,0.571428571428571,57537.41864
"1853","1 . 4",8,12,0.5,93055.34728
"1854","1 . 4",10,12,0.571428571428571,52699.21787
"1855","1 . 4",11,12,0.5,70.701802
"1856","1 . 4",3,4,0.3125,67.363151
"1857","1 . 4",5,6,0.454545454545455,95.95512
"1858","1 . 4",5,7,0.444444444444444,116498.0882
"1859","1 . 4",5,11,0.571428571428571,200279.0495
"1860","1 . 4",6,7,0.461538461538462,116448.0545
"1861","1 . 4",6,8,0.416666666666667,116423.1775
"1862","1 . 4",6,10,0.333333333333333,173890.0276
"1863","1 . 4",6,11,0.416666666666667,200252.1231
"1864","1 . 4",6,12,0.545454545454545,200269.4864
"1865","1 . 4",7,8,0.555555555555556,95.901643
"1866","1 . 4",7,10,0.444444444444444,57507.0912
"1867","1 . 4",7,11,0.4,92943.79946
"1868","1 . 4",7,12,0.4,92982.62174
"1869","1 . 4",8,10,0.571428571428571,57537.41864
"1870","1 . 4",8,12,0.5,93055.34728
"1871","1 . 4",10,12,0.571428571428571,52699.21787
"1872","1 . 4",11,12,0.5,70.701802
"1873","1 . 4",3,4,0.3125,67.363151
"1874","1 . 4",5,6,0.454545454545455,95.95512
"1875","1 . 4",5,7,0.444444444444444,116498.0882
"1876","1 . 4",5,11,0.571428571428571,200279.0495
"1877","1 . 4",6,7,0.461538461538462,116448.0545
"1878","1 . 4",6,8,0.416666666666667,116423.1775
"1879","1 . 4",6,10,0.333333333333333,173890.0276
"1880","1 . 4",6,11,0.416666666666667,200252.1231
"1881","1 . 4",6,12,0.545454545454545,200269.4864
"1882","1 . 4",7,8,0.555555555555556,95.901643
"1883","1 . 4",7,10,0.444444444444444,57507.0912
"1884","1 . 4",7,11,0.4,92943.79946
"1885","1 . 4",7,12,0.4,92982.62174
"1886","1 . 4",8,10,0.571428571428571,57537.41864
"1887","1 . 4",8,12,0.5,93055.34728
"1888","1 . 4",10,12,0.571428571428571,52699.21787
"1889","1 . 4",11,12,0.5,70.701802
"1890","1 . 4",3,4,0.3125,67.363151
"1891","1 . 4",5,6,0.454545454545455,95.95512
"1892","1 . 4",5,7,0.444444444444444,116498.0882
"1893","1 . 4",5,11,0.571428571428571,200279.0495
"1894","1 . 4",6,7,0.461538461538462,116448.0545
"1895","1 . 4",6,8,0.416666666666667,116423.1775
"1896","1 . 4",6,10,0.333333333333333,173890.0276
"1897","1 . 4",6,11,0.416666666666667,200252.1231
"1898","1 . 4",6,12,0.545454545454545,200269.4864
"1899","1 . 4",7,8,0.555555555555556,95.901643
"1900","1 . 4",7,10,0.444444444444444,57507.0912
"1901","1 . 4",7,11,0.4,92943.79946
"1902","1 . 4",7,12,0.4,92982.62174
"1903","1 . 4",8,10,0.571428571428571,57537.41864
"1904","1 . 4",8,12,0.5,93055.34728
"1905","1 . 4",10,12,0.571428571428571,52699.21787
"1906","1 . 4",11,12,0.5,70.701802
"1907","1 . 4",3,4,0.3125,67.363151
"1908","1 . 4",5,6,0.454545454545455,95.95512
"1909","1 . 4",5,7,0.444444444444444,116498.0882
"1910","1 . 4",5,11,0.571428571428571,200279.0495
"1911","1 . 4",6,7,0.461538461538462,116448.0545
"1912","1 . 4",6,8,0.416666666666667,116423.1775
"1913","1 . 4",6,10,0.333333333333333,173890.0276
"1914","1 . 4",6,11,0.416666666666667,200252.1231
"1915","1 . 4",6,12,0.545454545454545,200269.4864
"1916","1 . 4",7,8,0.555555555555556,95.901643
"1917","1 . 4",7,10,0.444444444444444,57507.0912
"1918","1 . 4",7,11,0.4,92943.79946
"1919","1 . 4",7,12,0.4,92982.62174
"1920","1 . 4",8,10,0.571428571428571,57537.41864
"1921","1 . 4",8,12,0.5,93055.34728
"1922","1 . 4",10,12,0.571428571428571,52699.21787
"1923","1 . 4",11,12,0.5,70.701802
"1924","1 . 4",3,4,0.3125,67.363151
"1925","1 . 4",5,6,0.454545454545455,95.95512
"1926","1 . 4",5,7,0.444444444444444,116498.0882
"1927","1 . 4",5,11,0.571428571428571,200279.0495
"1928","1 . 4",6,7,0.461538461538462,116448.0545
"1929","1 . 4",6,8,0.416666666666667,116423.1775
"1930","1 . 4",6,10,0.333333333333333,173890.0276
"1931","1 . 4",6,11,0.416666666666667,200252.1231
"1932","1 . 4",6,12,0.545454545454545,200269.4864
"1933","1 . 4",7,8,0.555555555555556,95.901643
"1934","1 . 4",7,10,0.444444444444444,57507.0912
"1935","1 . 4",7,11,0.4,92943.79946
"1936","1 . 4",7,12,0.4,92982.62174
"1937","1 . 4",8,10,0.571428571428571,57537.41864
"1938","1 . 4",8,12,0.5,93055.34728
"1939","1 . 4",10,12,0.571428571428571,52699.21787
"1940","1 . 4",11,12,0.5,70.701802
"1941","1 . 4",3,4,0.3125,67.363151
"1942","1 . 4",5,6,0.454545454545455,95.95512
"1943","1 . 4",5,7,0.444444444444444,116498.0882
"1944","1 . 4",5,11,0.571428571428571,200279.0495
"1945","1 . 4",6,7,0.461538461538462,116448.0545
"1946","1 . 4",6,8,0.416666666666667,116423.1775
"1947","1 . 4",6,10,0.333333333333333,173890.0276
"1948","1 . 4",6,11,0.416666666666667,200252.1231
"1949","1 . 4",6,12,0.545454545454545,200269.4864
"1950","1 . 4",7,8,0.555555555555556,95.901643
"1951","1 . 4",7,10,0.444444444444444,57507.0912
"1952","1 . 4",7,11,0.4,92943.79946
"1953","1 . 4",7,12,0.4,92982.62174
"1954","1 . 4",8,10,0.571428571428571,57537.41864
"1955","1 . 4",8,12,0.5,93055.34728
"1956","1 . 4",10,12,0.571428571428571,52699.21787
"1957","1 . 4",11,12,0.5,70.701802
"1958","1 . 4",3,4,0.3125,67.363151
"1959","1 . 4",5,6,0.454545454545455,95.95512
"1960","1 . 4",5,7,0.444444444444444,116498.0882
"1961","1 . 4",5,11,0.571428571428571,200279.0495
"1962","1 . 4",6,7,0.461538461538462,116448.0545
"1963","1 . 4",6,8,0.416666666666667,116423.1775
"1964","1 . 4",6,10,0.333333333333333,173890.0276
"1965","1 . 4",6,11,0.416666666666667,200252.1231
"1966","1 . 4",6,12,0.545454545454545,200269.4864
"1967","1 . 4",7,8,0.555555555555556,95.901643
"1968","1 . 4",7,10,0.444444444444444,57507.0912
"1969","1 . 4",7,11,0.4,92943.79946
"1970","1 . 4",7,12,0.4,92982.62174
"1971","1 . 4",8,10,0.571428571428571,57537.41864
"1972","1 . 4",8,12,0.5,93055.34728
"1973","1 . 4",10,12,0.571428571428571,52699.21787
"1974","1 . 4",11,12,0.5,70.701802
"1975","1 . 4",3,4,0.3125,67.363151
"1976","1 . 4",5,6,0.454545454545455,95.95512
"1977","1 . 4",5,7,0.444444444444444,116498.0882
"1978","1 . 4",5,11,0.571428571428571,200279.0495
"1979","1 . 4",6,7,0.461538461538462,116448.0545
"1980","1 . 4",6,8,0.416666666666667,116423.1775
"1981","1 . 4",6,10,0.333333333333333,173890.0276
"1982","1 . 4",6,11,0.416666666666667,200252.1231
"1983","1 . 4",6,12,0.545454545454545,200269.4864
"1984","1 . 4",7,8,0.555555555555556,95.901643
"1985","1 . 4",7,10,0.444444444444444,57507.0912
"1986","1 . 4",7,11,0.4,92943.79946
"1987","1 . 4",7,12,0.4,92982.62174
"1988","1 . 4",8,10,0.571428571428571,57537.41864
"1989","1 . 4",8,12,0.5,93055.34728
"1990","1 . 4",10,12,0.571428571428571,52699.21787
"1991","1 . 4",11,12,0.5,70.701802
"1992","1 . 4",3,4,0.3125,67.363151
"1993","1 . 4",5,6,0.454545454545455,95.95512
"1994","1 . 4",5,7,0.444444444444444,116498.0882
"1995","1 . 4",5,11,0.571428571428571,200279.0495
"1996","1 . 4",6,7,0.461538461538462,116448.0545
"1997","1 . 4",6,8,0.416666666666667,116423.1775
"1998","1 . 4",6,10,0.333333333333333,173890.0276
"1999","1 . 4",6,11,0.416666666666667,200252.1231
"2000","1 . 4",6,12,0.545454545454545,200269.4864
"2001","1 . 4",7,8,0.555555555555556,95.901643
"2002","1 . 4",7,10,0.444444444444444,57507.0912
"2003","1 . 4",7,11,0.4,92943.79946
"2004","1 . 4",7,12,0.4,92982.62174
"2005","1 . 4",8,10,0.571428571428571,57537.41864
"2006","1 . 4",8,12,0.5,93055.34728
"2007","1 . 4",10,12,0.571428571428571,52699.21787
"2008","1 . 4",11,12,0.5,70.701802
"2009","1 . 4",3,4,0.3125,67.363151
"2010","1 . 4",5,6,0.454545454545455,95.95512
"2011","1 . 4",5,7,0.444444444444444,116498.0882
"2012","1 . 4",5,11,0.571428571428571,200279.0495
"2013","1 . 4",6,7,0.461538461538462,116448.0545
"2014","1 . 4",6,8,0.416666666666667,116423.1775
"2015","1 . 4",6,10,0.333333333333333,173890.0276
"2016","1 . 4",6,11,0.416666666666667,200252.1231
"2017","1 . 4",6,12,0.545454545454545,200269.4864
"2018","1 . 4",7,8,0.555555555555556,95.901643
"2019","1 . 4",7,10,0.444444444444444,57507.0912
"2020","1 . 4",7,11,0.4,92943.79946
"2021","1 . 4",7,12,0.4,92982.62174
"2022","1 . 4",8,10,0.571428571428571,57537.41864
"2023","1 . 4",8,12,0.5,93055.34728
"2024","1 . 4",10,12,0.571428571428571,52699.21787
"2025","1 . 4",11,12,0.5,70.701802
"2026","1 . 4",3,4,0.3125,67.363151
"2027","1 . 4",5,6,0.454545454545455,95.95512
"2028","1 . 4",5,7,0.444444444444444,116498.0882
"2029","1 . 4",5,11,0.571428571428571,200279.0495
"2030","1 . 4",6,7,0.461538461538462,116448.0545
"2031","1 . 4",6,8,0.416666666666667,116423.1775
"2032","1 . 4",6,10,0.333333333333333,173890.0276
"2033","1 . 4",6,11,0.416666666666667,200252.1231
"2034","1 . 4",6,12,0.545454545454545,200269.4864
"2035","1 . 4",7,8,0.555555555555556,95.901643
"2036","1 . 4",7,10,0.444444444444444,57507.0912
"2037","1 . 4",7,11,0.4,92943.79946
"2038","1 . 4",7,12,0.4,92982.62174
"2039","1 . 4",8,10,0.571428571428571,57537.41864
"2040","1 . 4",8,12,0.5,93055.34728
"2041","1 . 4",10,12,0.571428571428571,52699.21787
"2042","1 . 4",11,12,0.5,70.701802
"2043","1 . 4",3,4,0.3125,67.363151
"2044","1 . 4",5,6,0.454545454545455,95.95512
"2045","1 . 4",5,7,0.444444444444444,116498.0882
"2046","1 . 4",5,11,0.571428571428571,200279.0495
"2047","1 . 4",6,7,0.461538461538462,116448.0545
"2048","1 . 4",6,8,0.416666666666667,116423.1775
"2049","1 . 4",6,10,0.333333333333333,173890.0276
"2050","1 . 4",6,11,0.416666666666667,200252.1231
"2051","1 . 4",6,12,0.545454545454545,200269.4864
"2052","1 . 4",7,8,0.555555555555556,95.901643
"2053","1 . 4",7,10,0.444444444444444,57507.0912
"2054","1 . 4",7,11,0.4,92943.79946
"2055","1 . 4",7,12,0.4,92982.62174
"2056","1 . 4",8,10,0.571428571428571,57537.41864
"2057","1 . 4",8,12,0.5,93055.34728
"2058","1 . 4",10,12,0.571428571428571,52699.21787
"2059","1 . 4",11,12,0.5,70.701802
"2060","1 . 4",3,4,0.3125,67.363151
"2061","1 . 4",5,6,0.454545454545455,95.95512
"2062","1 . 4",5,7,0.444444444444444,116498.0882
"2063","1 . 4",5,11,0.571428571428571,200279.0495
"2064","1 . 4",6,7,0.461538461538462,116448.0545
"2065","1 . 4",6,8,0.416666666666667,116423.1775
"2066","1 . 4",6,10,0.333333333333333,173890.0276
"2067","1 . 4",6,11,0.416666666666667,200252.1231
"2068","1 . 4",6,12,0.545454545454545,200269.4864
"2069","1 . 4",7,8,0.555555555555556,95.901643
"2070","1 . 4",7,10,0.444444444444444,57507.0912
"2071","1 . 4",7,11,0.4,92943.79946
"2072","1 . 4",7,12,0.4,92982.62174
"2073","1 . 4",8,10,0.571428571428571,57537.41864
"2074","1 . 4",8,12,0.5,93055.34728
"2075","1 . 4",10,12,0.571428571428571,52699.21787
"2076","1 . 4",11,12,0.5,70.701802
"2077","1 . 4",3,4,0.3125,67.363151
"2078","1 . 4",5,6,0.454545454545455,95.95512
"2079","1 . 4",5,7,0.444444444444444,116498.0882
"2080","1 . 4",5,11,0.571428571428571,200279.0495
"2081","1 . 4",6,7,0.461538461538462,116448.0545
"2082","1 . 4",6,8,0.416666666666667,116423.1775
"2083","1 . 4",6,10,0.333333333333333,173890.0276
"2084","1 . 4",6,11,0.416666666666667,200252.1231
"2085","1 . 4",6,12,0.545454545454545,200269.4864
"2086","1 . 4",7,8,0.555555555555556,95.901643
"2087","1 . 4",7,10,0.444444444444444,57507.0912
"2088","1 . 4",7,11,0.4,92943.79946
"2089","1 . 4",7,12,0.4,92982.62174
"2090","1 . 4",8,10,0.571428571428571,57537.41864
"2091","1 . 4",8,12,0.5,93055.34728
"2092","1 . 4",10,12,0.571428571428571,52699.21787
"2093","1 . 4",11,12,0.5,70.701802
"2094","1 . 4",3,4,0.3125,67.363151
"2095","1 . 4",5,6,0.454545454545455,95.95512
"2096","1 . 4",5,7,0.444444444444444,116498.0882
"2097","1 . 4",5,11,0.571428571428571,200279.0495
"2098","1 . 4",6,7,0.461538461538462,116448.0545
"2099","1 . 4",6,8,0.416666666666667,116423.1775
"2100","1 . 4",6,10,0.333333333333333,173890.0276
"2101","1 . 4",6,11,0.416666666666667,200252.1231
"2102","1 . 4",6,12,0.545454545454545,200269.4864
"2103","1 . 4",7,8,0.555555555555556,95.901643
"2104","1 . 4",7,10,0.444444444444444,57507.0912
"2105","1 . 4",7,11,0.4,92943.79946
"2106","1 . 4",7,12,0.4,92982.62174
"2107","1 . 4",8,10,0.571428571428571,57537.41864
"2108","1 . 4",8,12,0.5,93055.34728
"2109","1 . 4",10,12,0.571428571428571,52699.21787
"2110","1 . 4",11,12,0.5,70.701802
"2111","1 . 4",3,4,0.3125,67.363151
"2112","1 . 4",5,6,0.454545454545455,95.95512
"2113","1 . 4",5,7,0.444444444444444,116498.0882
"2114","1 . 4",5,11,0.571428571428571,200279.0495
"2115","1 . 4",6,7,0.461538461538462,116448.0545
"2116","1 . 4",6,8,0.416666666666667,116423.1775
"2117","1 . 4",6,10,0.333333333333333,173890.0276
"2118","1 . 4",6,11,0.416666666666667,200252.1231
"2119","1 . 4",6,12,0.545454545454545,200269.4864
"2120","1 . 4",7,8,0.555555555555556,95.901643
"2121","1 . 4",7,10,0.444444444444444,57507.0912
"2122","1 . 4",7,11,0.4,92943.79946
"2123","1 . 4",7,12,0.4,92982.62174
"2124","1 . 4",8,10,0.571428571428571,57537.41864
"2125","1 . 4",8,12,0.5,93055.34728
"2126","1 . 4",10,12,0.571428571428571,52699.21787
"2127","1 . 4",11,12,0.5,70.701802
"2128","1 . 4",3,4,0.3125,67.363151
"2129","1 . 4",5,6,0.454545454545455,95.95512
"2130","1 . 4",5,7,0.444444444444444,116498.0882
"2131","1 . 4",5,11,0.571428571428571,200279.0495
"2132","1 . 4",6,7,0.461538461538462,116448.0545
"2133","1 . 4",6,8,0.416666666666667,116423.1775
"2134","1 . 4",6,10,0.333333333333333,173890.0276
"2135","1 . 4",6,11,0.416666666666667,200252.1231
"2136","1 . 4",6,12,0.545454545454545,200269.4864
"2137","1 . 4",7,8,0.555555555555556,95.901643
"2138","1 . 4",7,10,0.444444444444444,57507.0912
"2139","1 . 4",7,11,0.4,92943.79946
"2140","1 . 4",7,12,0.4,92982.62174
"2141","1 . 4",8,10,0.571428571428571,57537.41864
"2142","1 . 4",8,12,0.5,93055.34728
"2143","1 . 4",10,12,0.571428571428571,52699.21787
"2144","1 . 4",11,12,0.5,70.701802
"2145","1 . 5",1,2,0.571428571428571,505.679714
"2146","1 . 5",1,2,0.571428571428571,505.679714
"2147","1 . 5",1,2,0.571428571428571,505.679714
"2148","1 . 5",1,2,0.571428571428571,505.679714
"2149","1 . 5",1,2,0.571428571428571,505.679714
"2150","1 . 5",1,2,0.571428571428571,505.679714
"2151","1 . 5",1,2,0.571428571428571,505.679714
"2152","1 . 5",1,2,0.571428571428571,505.679714
"2153","1 . 5",1,2,0.571428571428571,505.679714
"2154","1 . 5",1,2,0.571428571428571,505.679714
"2155","1 . 5",1,2,0.571428571428571,505.679714
"2156","1 . 5",1,2,0.571428571428571,505.679714
