"layer_from","layer_to","ave_distance","number_of_modules","trial"
"1","2",305260.805239474,10,795
"1","3",244282.477784848,10,795
"1","4east",339381.305202703,12,795
"1","4west",389096.819290244,13,795
"1","5",390008.868602632,13,795
"1","6",437374.160796154,8,795
"2","2",67.363151,16,795
"2","3",190476.778616,15,795
"2","4east",284223.773719048,14,795
"2","4west",337070.543330435,14,795
"2","5",376898.787,15,795
"2","6",455676.989286111,11,795
"3","3",95.95512,16,795
"3","4east",116461.356750943,18,795
"3","4west",173871.570580357,20,795
"3","5",200276.587078182,20,795
"3","6",274342.528494872,13,795
"4east","4east",95.901643,12,795
"4east","4west",57470.3015676923,18,795
"4east","5",92999.56344,18,795
"4east","6",172756.648183333,13,795
"4west","4west",176.725963,14,795
"4west","5",52735.1636340385,19,795
"4west","6",129399.046154348,16,795
"5","5",70.701802,17,795
"5","6",80111.900577619,14,795
"6","6",93.399466,12,795
"1","1",505.679714,13,796
"1","2",305261.055633333,11,796
"1","3",244271.899651282,13,796
"1","4east",339378.466948649,13,796
"1","4west",389095.921682051,13,796
"1","5",390007.86388,15,796
"1","6",437383.302503571,10,796
"2","2",67.363151,16,796
"2","3",190476.536086364,13,796
"2","4east",284227.058702564,14,796
"2","4west",337065.482768421,12,796
"2","5",376899.305011628,16,796
"2","6",455680.486421429,9,796
"3","3",95.95512,18,796
"3","4east",116462.974450847,19,796
"3","4west",173868.835083333,17,796
"3","5",200276.723074576,20,796
"3","6",274347.822511628,14,796
"4east","4east",95.901643,13,796
"4east","4west",57470.41731,15,796
"4east","5",93000.7087769811,21,796
"4east","6",172760.979532432,14,796
"4west","4west",176.725963,14,796
"4west","5",52737.6736525,18,796
"4west","6",129404.021271795,14,796
"5","5",70.701802,18,796
"5","6",80113.430358,17,796
"6","6",93.399466,13,796
"1","1",505.679714,14,797
"1","2",305236.639066667,11,797
"1","3",244279.624712903,10,797
"1","4east",339380.611374286,13,797
"1","4west",389096.12082,12,797
"1","5",390006.967617647,12,797
"1","6",437378.0668,9,797
"2","2",67.363151,15,797
"2","3",190477.193828571,12,797
"2","4east",284222.470108696,15,797
"2","4west",337068.8927025,12,797
"2","5",376898.261016667,13,797
"2","6",455679.6448275,12,797
"3","3",95.95512,19,797
"3","4east",116461.263947541,19,797
"3","4west",173866.323869091,17,797
"3","5",200275.755553448,19,797
"3","6",274346.546,15,797
"4east","4east",95.901643,16,797
"4east","4west",57471.3290571186,19,797
"4east","5",93002.180072549,17,797
"4east","6",172761.632228571,14,797
"4west","4west",176.725963,16,797
"4west","5",52736.3774564706,18,797
"4west","6",129399.575332609,16,797
"5","5",70.701802,18,797
"5","6",80110.081281,18,797
"6","6",93.399466,14,797
"1","1",505.679714,12,798
"1","2",305234.503502128,15,798
"1","3",244282.188110256,14,798
"1","4east",339378.004970588,14,798
"1","4west",389095.226590244,16,798
"1","5",390006.899294872,15,798
"1","6",437373.5707875,12,798
"2","2",67.363151,19,798
"2","3",190477.011218868,16,798
"2","4east",284229.996139535,16,798
"2","4west",337075.095463265,16,798
"2","5",376899.189822449,18,798
"2","6",455679.9561475,13,798
"3","3",95.95512,18,798
"3","4east",116463.146148333,21,798
"3","4west",173872.337021667,21,798
"3","5",200276.494156604,20,798
"3","6",274345.759358696,15,798
"4east","4east",95.901643,12,798
"4east","4west",57472.5331113462,19,798
"4east","5",92999.7613924,22,798
"4east","6",172762.730990476,15,798
"4west","4west",176.725963,15,798
"4west","5",52737.6573209804,20,798
"4west","6",129402.030057447,17,798
"5","5",70.701802,16,798
"5","6",80109.0313906122,19,798
"6","6",93.399466,12,798
"1","1",505.679714,11,799
"1","2",305242.10237027,12,799
"1","3",244262.83438,15,799
"1","4east",339379.277447619,13,799
"1","4west",389097.343448718,15,799
"1","5",390007.371074286,12,799
"1","6",437379.912989655,10,799
"2","2",67.363151,14,799
"2","3",190476.380205,14,799
"2","4east",284226.858172727,14,799
"2","4west",337077.203033333,13,799
"2","5",376898.844390244,14,799
"2","6",455678.592064706,10,799
"3","3",95.95512,15,799
"3","4east",116462.8039,19,799
"3","4west",173869.732138889,20,799
"3","5",200276.394564706,18,799
"3","6",274346.256035135,13,799
"4east","4east",95.901643,15,799
"4east","4west",57473.9586630909,18,799
"4east","5",93001.6133117647,19,799
"4east","6",172766.349067568,13,799
"4west","4west",176.725963,13,799
"4west","5",52742.77949875,18,799
"4west","6",129393.5400075,16,799
"5","5",70.701802,16,799
"5","6",80109.7191813636,16,799
"6","6",93.399466,12,799
"1","1",505.679714,12,800
"1","2",305226.87244,13,800
"1","3",244285.819712195,15,800
"1","4east",339377.005854545,13,800
"1","4west",389097.104702703,13,800
"1","5",390007.791875,15,800
"1","6",437383.599959259,10,800
"2","2",67.363151,15,800
"2","3",190477.008987755,16,800
"2","4east",284230.282833333,17,800
"2","4west",337074.782588636,15,800
"2","5",376902.018377778,16,800
"2","6",455679.9561475,13,800
"3","3",95.95512,18,800
"3","4east",116459.684610769,20,800
"3","4west",173866.424578846,17,800
"3","5",200276.306450877,21,800
"3","6",274345.611734884,14,800
"4east","4east",95.901643,17,800
"4east","4west",57474.3746598148,18,800
"4east","5",93002.4264275,19,800
"4east","6",172763.834082051,12,800
"4west","4west",176.725963,13,800
"4west","5",52743.8193806522,17,800
"4west","6",129396.393294286,12,800
"5","5",70.701802,16,800
"5","6",80108.7011964444,16,800
"6","6",93.399466,13,800
"1","1",505.679714,12,801
"1","2",305267.067913514,11,801
"1","3",244282.370662857,13,801
"1","4east",339385.551417647,12,801
"1","4west",389097.275042857,13,801
"1","5",390007.733997368,13,801
"1","6",437373.981755172,9,801
"2","2",67.363151,17,801
"2","3",190474.485348837,14,801
"2","4east",284226.768165957,16,801
"2","4west",337069.598615789,14,801
"2","5",376899.899352381,15,801
"2","6",455680.092806061,11,801
"3","3",95.95512,15,801
"3","4east",116460.198735714,20,801
"3","4west",173869.503395918,19,801
"3","5",200275.659690566,18,801
"3","6",274349.006281395,13,801
"4east","4east",95.901643,14,801
"4east","4west",57474.3256018868,20,801
"4east","5",93004.5637653061,20,801
"4east","6",172768.715021875,12,801
"4west","4west",176.725963,12,801
"4west","5",52739.5405110638,18,801
"4west","6",129396.451486842,15,801
"5","5",70.701802,20,801
"5","6",80110.814055,15,801
"6","6",93.399466,13,801
"1","1",505.679714,13,802
"1","2",305267.873405405,12,802
"1","3",244286.252929545,15,802
"1","4east",339382.878062162,12,802
"1","4west",389100.697892308,15,802
"1","5",390007.104366667,12,802
"1","6",437368.19560625,11,802
"2","2",67.363151,15,802
"2","3",190477.31933617,15,802
"2","4east",284230.337245,14,802
"2","4west",337072.8027375,15,802
"2","5",376898.844390244,16,802
"2","6",455680.324233333,12,802
"3","3",95.95512,18,802
"3","4east",116460.871849091,18,802
"3","4west",173870.354252727,19,802
"3","5",200275.773302041,17,802
"3","6",274342.760084615,16,802
"4east","4east",95.901643,13,802
"4east","4west",57471.7567656522,15,802
"4east","5",92998.9355065217,17,802
"4east","6",172762.091108824,12,802
"4west","4west",176.725963,13,802
"4west","5",52743.9135386,18,802
"4west","6",129396.202106977,15,802
"5","5",70.701802,18,802
"5","6",80108.612035,14,802
"6","6",93.399466,14,802
"1","1",505.679714,12,803
"1","2",305243.48732439,13,803
"1","3",244285.443768421,13,803
"1","4east",339380.828086047,15,803
"1","4west",389099.078205263,13,803
"1","5",390006.909977273,16,803
"1","6",437382.032234375,13,803
"2","2",67.363151,16,803
"2","3",190476.384524444,15,803
"2","4east",284223.659758974,14,803
"2","4west",337067.828060526,13,803
"2","5",376899.683517073,15,803
"2","6",455678.225805882,11,803
"3","3",95.95512,17,803
"3","4east",116459.549240351,20,803
"3","4west",173869.989931481,18,803
"3","5",200276.353744828,21,803
"3","6",274343.686754054,11,803
"4east","4east",95.901643,15,803
"4east","4west",57471.8395057627,19,803
"4east","5",93003.58125,23,803
"4east","6",172764.729888889,12,803
"4west","4west",176.725963,15,803
"4west","5",52738.6635125455,21,803
"4west","6",129405.752834211,13,803
"5","5",70.701802,18,803
"5","6",80109.8507854348,16,803
"6","6",93.399466,12,803
"1","1",505.679714,14,804
"1","2",305226.854464286,12,804
"1","3",244269.7514425,13,804
"1","4east",339376.945957143,12,804
"1","4west",389093.038869697,11,804
"1","5",390008.939364286,13,804
"1","6",437382.250332258,10,804
"2","2",67.363151,18,804
"2","3",190476.00857193,17,804
"2","4east",284229.686947826,16,804
"2","4west",337068.99325814,15,804
"2","5",376896.496422807,18,804
"2","6",455680.594734091,14,804
"3","3",95.95512,19,804
"3","4east",116461.89189,19,804
"3","4west",173865.96177451,17,804
"3","5",200275.151645283,17,804
"3","6",274348.89668,14,804
"4east","4east",95.901643,14,804
"4east","4west",57468.6451298077,18,804
"4east","5",93001.1167284,17,804
"4east","6",172764.546435714,14,804
"4west","4west",176.725963,13,804
"4west","5",52738.9209354717,19,804
"4west","6",129402.369914286,15,804
"5","5",70.701802,18,804
"5","6",80110.8320508511,15,804
"6","6",93.399466,14,804
"1","1",505.679714,12,805
"1","2",305243.124453659,13,805
"1","3",244282.477784848,11,805
"1","4east",339384.76425122,14,805
"1","4west",389099.084044737,15,805
"1","5",390006.869448649,13,805
"1","6",437368.516370968,11,805
"2","2",67.363151,17,805
"2","3",190477.01992093,14,805
"2","4east",284228.125495833,17,805
"2","4west",337083.790202222,18,805
"2","5",376898.054361364,16,805
"2","6",455679.562148718,14,805
"3","3",95.95512,17,805
"3","4east",116462.258079032,20,805
"3","4west",173862.718214286,17,805
"3","5",200275.594501923,16,805
"3","6",274344.98365,14,805
"4east","4east",95.901643,16,805
"4east","4west",57469.043402963,20,805
"4east","5",93002.0799309091,20,805
"4east","6",172764.205643902,14,805
"4west","4west",176.725963,11,805
"4west","5",52741.4196427083,19,805
"4west","6",129402.917356818,18,805
"5","5",70.701802,16,805
"5","6",80108.5474163636,17,805
"6","6",93.399466,14,805
"1","1",505.679714,12,806
"1","2",305254.09954359,12,806
"1","3",244278.907097297,11,806
"1","4east",339378.56896,13,806
"1","4west",389097.533380556,12,806
"1","5",390008.152510256,13,806
"1","6",437385.436154839,11,806
"2","2",67.363151,15,806
"2","3",190474.59875,12,806
"2","4east",284226.96135122,16,806
"2","4west",337069.178777419,11,806
"2","5",376894.975904545,17,806
"2","6",455680.230186667,11,806
"3","3",95.95512,18,806
"3","4east",116461.89189,19,806
"3","4west",173867.612167857,19,806
"3","5",200275.300928,17,806
"3","6",274349.635671795,13,806
"4east","4east",95.901643,15,806
"4east","4west",57467.3007662745,17,806
"4east","5",93000.3459532143,21,806
"4east","6",172763.918770588,13,806
"4west","4west",176.725963,13,806
"4west","5",52741.9094991111,17,806
"4west","6",129399.341048649,15,806
"5","5",70.701802,17,806
"5","6",80112.6645719512,15,806
"6","6",93.399466,10,806
"1","1",505.679714,13,807
"1","2",305274.091783333,11,807
"1","3",244284.742196667,10,807
"1","4east",339381.089670588,14,807
"1","4west",389097.992894286,13,807
"1","5",390008.538332432,12,807
"1","6",437371.173451852,10,807
"2","2",67.363151,18,807
"2","3",190476.887551724,18,807
"2","4east",284231.67792381,17,807
"2","4west",337068.485351163,15,807
"2","5",376897.39644717,18,807
"2","6",455682.063954762,14,807
"3","3",95.95512,17,807
"3","4east",116461.735198246,21,807
"3","4west",173864.979495918,17,807
"3","5",200275.840725,19,807
"3","6",274350.027837778,16,807
"4east","4east",95.901643,12,807
"4east","4west",57471.5679275472,20,807
"4east","5",92995.5242355556,20,807
"4east","6",172761.106471795,17,807
"4west","4west",176.725963,14,807
"4west","5",52736.9769325926,19,807
"4west","6",129395.90745122,17,807
"5","5",70.701802,20,807
"5","6",80113.4910865217,16,807
"6","6",93.399466,11,807
"1","1",505.679714,13,808
"1","2",305248.84735,12,808
"1","3",244275.467483333,12,808
"1","4east",339384.043022222,10,808
"1","4west",389100.842726471,12,808
"1","5",390008.500417073,13,808
"1","6",437378.772894444,14,808
"2","2",67.363151,16,808
"2","3",190476.968169565,14,808
"2","4east",284227.208994444,11,808
"2","4west",337069.65242439,14,808
"2","5",376895.998322222,14,808
"2","6",455680.422956522,17,808
"3","3",95.95512,16,808
"3","4east",116461.8249,16,808
"3","4west",173869.486959615,17,808
"3","5",200275.778407692,15,808
"3","6",274349.223971111,16,808
"4east","4east",95.901643,13,808
"4east","4west",57467.714252,15,808
"4east","5",93001.4941771429,15,808
"4east","6",172765.876481579,13,808
"4west","4west",176.725963,13,808
"4west","5",52743.598013125,17,808
"4west","6",129398.900868182,17,808
"5","5",70.701802,18,808
"5","6",80113.608975814,14,808
"6","6",93.399466,11,808
"1","1",505.679714,15,809
"1","2",305259.666392857,12,809
"1","3",244288.3159225,12,809
"1","4east",339381.7762,14,809
"1","4west",389096.388259184,16,809
"1","5",390006.714,15,809
"1","6",437379.477821875,11,809
"2","2",67.363151,18,809
"2","3",190474.158925926,16,809
"2","4east",284224.026212,15,809
"2","4west",337068.392702222,14,809
"2","5",376898.300515686,19,809
"2","6",455681.817543182,14,809
"3","3",95.95512,18,809
"3","4east",116458.98025,18,809
"3","4west",173864.292496154,16,809
"3","5",200276.150204,19,809
"3","6",274351.609043902,13,809
"4east","4east",95.901643,17,809
"4east","4west",57472.1361628302,17,809
"4east","5",93004.1087952727,21,809
"4east","6",172764.799178261,16,809
"4west","4west",176.725963,14,809
"4west","5",52738.4244681633,20,809
"4west","6",129404.023815909,16,809
"5","5",70.701802,13,809
"5","6",80111.560215,18,809
"6","6",93.399466,10,809
"1","1",505.679714,13,810
"1","2",305256.416341936,9,810
"1","3",244285.004791429,14,810
"1","4east",339380.405135294,13,810
"1","4west",389098.422925714,13,810
"1","5",390007.519080488,15,810
"1","6",437370.869182759,11,810
"2","2",67.363151,17,810
"2","3",190475.018177778,15,810
"2","4east",284226.858172727,17,810
"2","4west",337066.368884615,13,810
"2","5",376897.319057447,18,810
"2","6",455681.218657895,12,810
"3","3",95.95512,19,810
"3","4east",116462.720038333,22,810
"3","4west",173871.894387719,20,810
"3","5",200276.154215,22,810
"3","6",274345.001090385,16,810
"4east","4east",95.901643,14,810
"4east","4west",57470.6703270588,18,810
"4east","5",92996.593735849,22,810
"4east","6",172755.830325,16,810
"4west","4west",176.725963,14,810
"4west","5",52738.6635125455,20,810
"4west","6",129399.575332609,15,810
"5","5",70.701802,18,810
"5","6",80110.0758494231,17,810
"6","6",93.399466,15,810
"1","1",505.679714,13,811
"1","2",305249.239497368,11,811
"1","3",244281.542191176,11,811
"1","4east",339384.426287879,11,811
"1","4west",389100.591454839,11,811
"1","5",390007.204,13,811
"1","6",437371.343669231,10,811
"2","2",67.363151,15,811
"2","3",190476.912462222,13,811
"2","4east",284223.81715814,14,811
"2","4west",337073.002905405,12,811
"2","5",376899.519638636,15,811
"2","6",455678.517380952,14,811
"3","3",95.95512,17,811
"3","4east",116461.330427273,17,811
"3","4west",173872.131246,18,811
"3","5",200275.479254717,19,811
"3","6",274341.508828571,14,811
"4east","4east",95.901643,13,811
"4east","4west",57472.5085621277,17,811
"4east","5",93000.0107930612,18,811
"4east","6",172760.695705128,13,811
"4west","4west",176.725963,11,811
"4west","5",52733.6273759184,20,811
"4west","6",129391.160231579,15,811
"5","5",70.701802,15,811
"5","6",80108.970291087,17,811
"6","6",93.399466,12,811
"1","1",505.679714,11,812
"1","2",305237.859895,12,812
"1","3",244285.004791429,12,812
"1","4east",339380.998133333,13,812
"1","4west",389101.255728125,12,812
"1","5",390008.868602632,13,812
"1","6",437381.9431625,9,812
"2","2",67.363151,17,812
"2","3",190476.756013043,14,812
"2","4east",284228.37765,16,812
"2","4west",337069.202513636,15,812
"2","5",376897.583378431,17,812
"2","6",455682.33496,12,812
"3","3",95.95512,19,812
"3","4east",116461.852325806,22,812
"3","4west",173868.066075,21,812
"3","5",200274.992481034,20,812
"3","6",274346.296227907,14,812
"4east","4east",95.901643,12,812
"4east","4west",57468.6362009091,21,812
"4east","5",92998.9359696296,23,812
"4east","6",172761.59329697,12,812
"4west","4west",176.725963,15,812
"4west","5",52742.9500261538,19,812
"4west","6",129412.932182857,12,812
"5","5",70.701802,17,812
"5","6",80110.6396981818,15,812
"6","6",93.399466,13,812
"1","1",505.679714,14,813
"1","2",305282.014078571,13,813
"1","3",244287.746107692,14,813
"1","4east",339384.057669565,13,813
"1","4west",389099.480126316,13,813
"1","5",390008.053222222,15,813
"1","6",437373.83714375,11,813
"2","2",67.363151,16,813
"2","3",190478.092442857,13,813
"2","4east",284228.606121951,14,813
"2","4west",337077.838438235,12,813
"2","5",376899.772906667,16,813
"2","6",455682.452622581,10,813
"3","3",95.95512,16,813
"3","4east",116460.649125,17,813
"3","4west",173868.906284091,16,813
"3","5",200275.714268627,18,813
"3","6",274345.2734475,14,813
"4east","4east",95.901643,17,813
"4east","4west",57474.078142,16,813
"4east","5",92999.56344,19,813
"4east","6",172765.754715,12,813
"4west","4west",176.725963,13,813
"4west","5",52733.7244552,20,813
"4west","6",129394.126319512,16,813
"5","5",70.701802,17,813
"5","6",80109.9702904255,16,813
"6","6",93.399466,12,813
"1","1",505.679714,14,814
"1","2",305236.889460526,11,814
"1","3",244270.032218421,12,814
"1","4east",339375.638378947,12,814
"1","4west",389094.578226316,13,814
"1","5",390007.812086842,13,814
"1","6",437383.54544,13,814
"2","2",67.363151,16,814
"2","3",190478.150533333,14,814
"2","4east",284226.89992093,13,814
"2","4west",337066.920674419,13,814
"2","5",376901.30202,16,814
"2","6",455679.978322222,11,814
"3","3",95.95512,18,814
"3","4east",116462.768932075,16,814
"3","4west",173866.272519149,15,814
"3","5",200277.476390566,19,814
"3","6",274345.439182609,15,814
"4east","4east",95.901643,14,814
"4east","4west",57467.5661895745,15,814
"4east","5",93000.8520905882,19,814
"4east","6",172760.914892857,15,814
"4west","4west",176.725963,12,814
"4west","5",52744.3638159091,16,814
"4west","6",129401.444197674,18,814
"5","5",70.701802,14,814
"5","6",80108.8495160869,17,814
"6","6",93.399466,11,814
"1","1",505.679714,11,815
"1","2",305255.977757143,11,815
"1","3",244273.922272973,13,815
"1","4east",339381.305202703,12,815
"1","4west",389097.104702703,14,815
"1","5",390007.072080556,13,815
"1","6",437374.064945161,12,815
"2","2",67.363151,12,815
"2","3",190476.520175,11,815
"2","4east",284225.35185,13,815
"2","4west",337075.411583784,13,815
"2","5",376897.348355556,12,815
"2","6",455681.432914286,11,815
"3","3",95.95512,14,815
"3","4east",116460.649776,16,815
"3","4west",173868.066620833,17,815
"3","5",200275.837125,15,815
"3","6",274347.693482857,11,815
"4east","4east",95.901643,13,815
"4east","4west",57476.806581087,16,815
"4east","5",93003.3921155556,15,815
"4east","6",172767.832965714,11,815
"4west","4west",176.725963,12,815
"4west","5",52732.1794117391,17,815
"4west","6",129392.784492683,16,815
"5","5",70.701802,15,815
"5","6",80112.6057152273,16,815
"6","6",93.399466,12,815
"1","1",505.679714,11,816
"1","2",305263.51301875,10,816
"1","3",244269.3392,12,816
"1","4east",339380.405135294,12,816
"1","4west",389093.436997059,11,816
"1","5",390006.756391429,13,816
"1","6",437385.774986667,11,816
"2","2",67.363151,16,816
"2","3",190477.655870833,15,816
"2","4east",284231.4035,15,816
"2","4west",337071.36915,13,816
"2","5",376897.127655102,16,816
"2","6",455682.082683721,14,816
"3","3",95.95512,20,816
"3","4east",116461.044280645,20,816
"3","4west",173865.692045283,17,816
"3","5",200276.289510714,19,816
"3","6",274345.980293333,14,816
"4east","4east",95.901643,15,816
"4east","4west",57468.2234336,16,816
"4east","5",93000.4663959259,20,816
"4east","6",172761.941595,15,816
"4west","4west",176.725963,14,816
"4west","5",52744.023885102,16,816
"4west","6",129405.554093023,14,816
"5","5",70.701802,17,816
"5","6",80109.7350793617,17,816
"6","6",93.399466,12,816
"1","1",505.679714,13,817
"1","2",305260.805239474,12,817
"1","3",244285.574341935,10,817
"1","4east",339385.716316216,14,817
"1","4west",389102.266657143,11,817
"1","5",390007.645685,13,817
"1","6",437367.831337037,9,817
"2","2",67.363151,15,817
"2","3",190476.536086364,13,817
"2","4east",284228.178344681,18,817
"2","4west",337078.399782051,14,817
"2","5",376898.045615094,17,817
"2","6",455680.324233333,11,817
"3","3",95.95512,19,817
"3","4east",116460.871849091,18,817
"3","4west",173872.31577234,16,817
"3","5",200275.046733333,17,817
"3","6",274343.523697143,11,817
"4east","4east",95.901643,15,817
"4east","4west",57476.5190215094,19,817
"4east","5",93001.6816663492,21,817
"4east","6",172761.441094737,13,817
"4west","4west",176.725963,12,817
"4west","5",52730.3192737931,20,817
"4west","6",129397.088785714,12,817
"5","5",70.701802,21,817
"5","6",80111.6105484783,15,817
"6","6",93.399466,11,817
"1","1",505.679714,15,818
"1","2",305248.84735,14,818
"1","3",244276.176051429,11,818
"1","4east",339382.878062162,13,818
"1","4west",389096.417383333,12,818
"1","5",390008.269719444,13,818
"1","6",437371.173451852,9,818
"2","2",67.363151,19,818
"2","3",190476.238034615,14,818
"2","4east",284223.947765957,15,818
"2","4west",337066.65734375,14,818
"2","5",376896.715352,16,818
"2","6",455679.6448275,12,818
"3","3",95.95512,21,818
"3","4east",116460.649125,18,818
"3","4west",173867.40377541,18,818
"3","5",200276.105142373,19,818
"3","6",274351.23305,12,818
"4east","4east",95.901643,13,818
"4east","4west",57473.0406764706,17,818
"4east","5",93001.9042891228,23,818
"4east","6",172765.534794595,14,818
"4west","4west",176.725963,14,818
"4west","5",52731.1420271154,19,818
"4west","6",129406.120190698,14,818
"5","5",70.701802,18,818
"5","6",80113.3505734884,15,818
"6","6",93.399466,11,818
"1","1",505.679714,12,819
"1","2",305244.083176744,14,819
"1","3",244266.914295349,14,819
"1","4east",339373.555115385,15,819
"1","4west",389096.95167,16,819
"1","5",390008.564280952,16,819
"1","6",437379.19187,11,819
"2","2",67.363151,16,819
"2","3",190475.07376,15,819
"2","4east",284228.680235,14,819
"2","4west",337072.630518605,15,819
"2","5",376898.555374419,17,819
"2","6",455679.802773684,13,819
"3","3",95.95512,20,819
"3","4east",116462.762426415,17,819
"3","4west",173875.783354386,19,819
"3","5",200276.105142373,20,819
"3","6",274346.546,11,819
"4east","4east",95.901643,12,819
"4east","4west",57479.2796687755,19,819
"4east","5",92997.5312304,20,819
"4east","6",172763.892997222,13,819
"4west","4west",176.725963,12,819
"4west","5",52728.8292542857,20,819
"4west","6",129396.451486842,14,819
"5","5",70.701802,16,819
"5","6",80111.6864797727,16,819
"6","6",93.399466,11,819
"1","1",505.679714,12,820
"1","2",305230.224040541,11,820
"1","3",244278.582022581,9,820
"1","4east",339377.610934286,11,820
"1","4west",389093.481313889,11,820
"1","5",390008.955744118,12,820
"1","6",437367.236148,9,820
"2","2",67.363151,14,820
"2","3",190473.651533333,13,820
"2","4east",284225.345676596,15,820
"2","4west",337060.59561875,15,820
"2","5",376895.901178723,17,820
"2","6",455675.357543243,12,820
"3","3",95.95512,16,820
"3","4east",116461.742389474,17,820
"3","4west",173863.787886275,15,820
"3","5",200275.659690566,17,820
"3","6",274340.474811111,15,820
"4east","4east",95.901643,15,820
"4east","4west",57469.6666946552,18,820
"4east","5",93003.3113323636,19,820
"4east","6",172760.439568293,13,820
"4west","4west",176.725963,15,820
"4west","5",52742.1944744231,18,820
"4west","6",129400.704438636,15,820
"5","5",70.701802,17,820
"5","6",80108.3995510417,16,820
"6","6",93.399466,12,820
"1","1",505.679714,12,821
"1","2",305226.12736,12,821
"1","3",244289.174272222,12,821
"1","4east",339381.089670588,13,821
"1","4west",389099.654555882,12,821
"1","5",390007.072080556,12,821
"1","6",437374.456216,9,821
"2","2",67.363151,19,821
"2","3",190474.59875,14,821
"2","4east",284229.24492549,17,821
"2","4west",337062.589722727,13,821
"2","5",376896.715352,17,821
"2","6",455678.358477143,12,821
"3","3",95.95512,20,821
"3","4east",116461.219806154,21,821
"3","4west",173869.91388,20,821
"3","5",200275.416578333,19,821
"3","6",274348.809140476,14,821
"4east","4east",95.901643,14,821
"4east","4west",57469.1837730909,18,821
"4east","5",93001.9890498182,20,821
"4east","6",172761.329219444,14,821
"4west","4west",176.725963,14,821
"4west","5",52741.7577829412,17,821
"4west","6",129402.80162973,13,821
"5","5",70.701802,16,821
"5","6",80110.5393945238,15,821
"6","6",93.399466,11,821
"1","1",505.679714,14,822
"1","2",305264.524953488,13,822
"1","3",244291.896170732,15,822
"1","4east",339385.456968421,14,822
"1","4west",389102.864715,14,822
"1","5",390006.526543478,17,822
"1","6",437371.360989189,11,822
"2","2",67.363151,17,822
"2","3",190477.275079245,19,822
"2","4east",284230.677316,19,822
"2","4west",337071.977880952,14,822
"2","5",376900.32432549,19,822
"2","6",455676.643375,13,822
"3","3",95.95512,18,822
"3","4east",116461.375730882,25,822
"3","4west",173867.631985246,22,822
"3","5",200276.456906557,23,822
"3","6",274345.932808333,16,822
"4east","4east",95.901643,14,822
"4east","4west",57472.0249945614,21,822
"4east","5",93002.1700898182,22,822
"4east","6",172759.981527273,16,822
"4west","4west",176.725963,14,822
"4west","5",52738.1728675,20,822
"4west","6",129397.438532653,16,822
"5","5",70.701802,17,822
"5","6",80108.7803872917,16,822
"6","6",93.399466,15,822
"1","1",505.679714,16,823
"1","2",305263.831855814,14,823
"1","3",244290.913359524,13,823
"1","4east",339383.234485,15,823
"1","4west",389100.171697619,14,823
"1","5",390007.63914,15,823
"1","6",437371.488369444,11,823
"2","2",67.363151,16,823
"2","3",190474.213697959,16,823
"2","4east",284228.494209524,17,823
"2","4west",337061.326333333,14,823
"2","5",376894.565606667,17,823
"2","6",455678.711886957,16,823
"3","3",95.95512,18,823
"3","4east",116461.102822222,19,823
"3","4west",173863.179146809,16,823
"3","5",200274.971209434,18,823
"3","6",274346.546,14,823
"4east","4east",95.901643,10,823
"4east","4west",57467.714252,16,823
"4east","5",92996.594485283,22,823
"4east","6",172761.441094737,15,823
"4west","4west",176.725963,12,823
"4west","5",52734.4286712245,17,823
"4west","6",129408.244882927,13,823
"5","5",70.701802,18,823
"5","6",80109.7191813636,16,823
"6","6",93.399466,13,823
"1","1",505.679714,12,824
"1","2",305242.569145714,11,824
"1","3",244270.254377778,9,824
"1","4east",339377.554051724,10,824
"1","4west",389096.994982353,12,824
"1","5",390007.86388,13,824
"1","6",437380.572507407,9,824
"2","2",67.363151,17,824
"2","3",190476.81386383,15,824
"2","4east",284229.996139535,16,824
"2","4west",337075.18172381,15,824
"2","5",376899.121332692,18,824
"2","6",455681.218657895,12,824
"3","3",95.95512,19,824
"3","4east",116460.007616949,19,824
"3","4west",173869.085486275,17,824
"3","5",200275.608509091,18,824
"3","6",274346.546,11,824
"4east","4east",95.901643,14,824
"4east","4west",57470.1707213726,16,824
"4east","5",93000.7540815686,19,824
"4east","6",172764.804891176,10,824
"4west","4west",176.725963,14,824
"4west","5",52733.1528305769,18,824
"4west","6",129405.752834211,11,824
"5","5",70.701802,19,824
"5","6",80114.5717322727,13,824
"6","6",93.399466,11,824
"1","1",505.679714,11,825
"1","2",305266.664521622,13,825
"1","3",244278.163952632,14,825
"1","4east",339383.9255,15,825
"1","4west",389095.779036364,12,825
"1","5",390006.714,15,825
"1","6",437370.887857576,12,825
"2","2",67.363151,16,825
"2","3",190475.805450909,17,825
"2","4east",284222.64062449,19,825
"2","4west",337061.718755814,15,825
"2","5",376896.993809804,20,825
"2","6",455675.20303913,16,825
"3","3",95.95512,20,825
"3","4east",116460.261439062,21,825
"3","4west",173866.74715,17,825
"3","5",200276.283693333,21,825
"3","6",274346.083358182,17,825
"4east","4east",95.901643,13,825
"4east","4west",57470.8341612727,20,825
"4east","5",93003.4029356364,22,825
"4east","6",172762.757397778,17,825
"4west","4west",176.725963,14,825
"4west","5",52741.0366209091,21,825
"4west","6",129397.794404545,15,825
"5","5",70.701802,18,825
"5","6",80106.9143126415,19,825
"6","6",93.399466,15,825
"1","1",505.679714,11,826
"1","2",305249.185479545,16,826
