"layer_from","layer_to","ave_distance","number_of_modules","trial"
"1","3",244285.382146154,15,903
"1","4east",339387.926394444,13,903
"1","4west",389086.632375,8,903
"1","5",390009.16213,3,903
"1","6",437354.558583333,3,903
"2","2",67.363151,10,903
"2","3",190477.268246154,15,903
"2","4east",284236.417653333,13,903
"2","4west",337042.083073333,8,903
"2","5",376892.630125,3,903
"2","6",455672.50839,4,903
"3","3",95.95512,9,903
"3","4east",116465.501858333,14,903
"3","4west",173847.054005,9,903
"3","5",200276.182264286,4,903
"3","6",274338.062316667,5,903
"4east","4east",95.901643,8,903
"4east","4west",57435.14560375,7,903
"4east","5",92999.56344,2,903
"4east","6",172735.3595,3,903
"4west","4west",176.725963,3,903
"4west","5",52700.5029412903,13,903
"4west","6",129364.071295238,13,903
"5","5",70.701802,13,903
"5","6",80104.8081341935,13,903
"6","6",93.399466,5,903
"1","1",505.679714,11,904
"1","2",305273.155276316,13,904
"1","3",244295.669335897,13,904
"1","4east",339385.485545455,14,904
"1","4west",389086.165159091,10,904
"1","5",390007.507255556,3,904
"1","6",437357.39055,2,904
"2","2",67.363151,10,904
"2","3",190474.59875,12,904
"2","4east",284228.651305,14,904
"2","4west",337013.126373684,10,904
"2","5",376888.6006125,3,904
"2","6",455665.6008,2,904
"3","3",95.95512,12,904
"3","4east",116460.360135556,15,904
"3","4west",173828.69775,10,904
"3","5",200273.0646875,3,904
"3","6",274344.093233333,2,904
"4east","4east",95.901643,13,904
"4east","4west",57435.7533517391,10,904
"4east","5",93003.447654,3,904
"4east","6",172763.448,2,904
"4west","4west",176.725963,2,904
"4west","5",52697.3743009524,10,904
"4west","6",129366.6755,5,904
"5","5",70.701802,10,904
"5","6",80110.20055875,7,904
"6","6",93.399466,3,904
"1","1",505.679714,12,905
"1","2",305225.207271429,21,905
"1","3",244269.376129545,17,905
"1","4east",339372.396091304,21,905
"1","4west",389076.848294118,8,905
"1","5",390008.86975,1,905
"1","6",437325.89095,1,905
"2","2",67.363151,11,905
"2","3",190475.590023256,17,905
"2","4east",284229.751128889,20,905
"2","4west",336992.62480625,9,905
"2","5",376892.630125,1,905
"2","6",455649.74205,1,905
"3","3",95.95512,10,905
"3","4east",116464.3930325,16,905
"3","4west",173825.92735,6,905
"3","5",200274.260075,1,905
"3","6",274313.73665,1,905
"4east","4east",95.901643,12,905
"4east","4west",57417.1160358824,10,905
"4east","5",92999.56344,1,905
"4east","6",172740.38085,1,905
"4west","4west",176.725963,1,905
"4west","5",52682.7396394737,10,905
"4west","6",129338.85493,8,905
"5","5",70.701802,8,905
"5","6",80105.14124,8,905
"6","6",93.399466,1,905
"1","1",505.679714,16,906
"1","2",305267.470722917,18,906
"1","3",244276.244537209,16,906
"1","4east",339380.410695745,16,906
"1","4west",389076.556204545,11,906
"1","5",390009.078592857,4,906
"1","6",437369.9543875,3,906
"2","2",67.363151,12,906
"2","3",190472.801361905,16,906
"2","4east",284226.858172727,15,906
"2","4west",337000.7399,10,906
"2","5",376892.630125,4,906
"2","6",455667.676266667,3,906
"3","3",95.95512,12,906
"3","4east",116460.30872973,14,906
"3","4west",173823.564468182,10,906
"3","5",200272.337885714,4,906
"3","6",274336.5040875,3,906
"4east","4east",95.901643,13,906
"4east","4west",57427.226575,10,906
"4east","5",92994.3701771429,4,906
"4east","6",172748.1484125,3,906
"4west","4west",176.725963,2,906
"4west","5",52723.188745,12,906
"4west","6",129397.657958333,6,906
"5","5",70.701802,11,906
"5","6",80106.8169528571,7,906
"6","6",93.399466,5,906
"1","1",505.679714,11,907
"1","2",305307.834904651,18,907
"1","3",244307.246695349,16,907
"1","4east",339391.018973171,16,907
"1","4west",389085.033684211,9,907
"1","5",390008.86975,3,907
"1","6",437348.4536625,3,907
"2","2",67.363151,11,907
"2","3",190480.984702326,16,907
"2","4east",284228.390845455,17,907
"2","4west",337035.930325,7,907
"2","5",376892.630125,3,907
"2","6",455663.1927125,3,907
"3","3",95.95512,12,907
"3","4east",116462.693665116,16,907
"3","4west",173841.104317647,7,907
"3","5",200274.260075,3,907
"3","6",274330.141325,3,907
"4east","4east",95.901643,12,907
"4east","4west",57448.1824116667,9,907
"4east","5",93011.6810533333,4,907
"4east","6",172763.314385714,4,907
"4west","4west",176.725963,3,907
"4west","5",52712.8964868182,8,907
"4west","6",129371.327657143,7,907
"5","5",70.701802,11,907
"5","6",80107.2127231818,7,907
"6","6",93.399466,4,907
"1","1",505.679714,14,908
"1","2",305259.666392857,14,908
"1","3",244275.1717275,15,908
"1","4east",339382.306342424,13,908
"1","4west",389085.3693,9,908
"1","5",390008.707316667,5,908
"1","6",437371.016375,2,908
"2","2",67.363151,13,908
"2","3",190476.384524444,14,908
"2","4east",284230.923272222,14,908
"2","4west",336995.513552632,9,908
"2","5",376892.630125,4,908
"2","6",455676.643375,1,908
"3","3",95.95512,12,908
"3","4east",116459.948519444,14,908
"3","4west",173825.57966,10,908
"3","5",200274.260075,4,908
"3","6",274346.546,2,908
"4east","4east",95.901643,9,908
"4east","4west",57425.7134911765,9,908
"4east","5",92999.56344,4,908
"4east","6",172750.7376,2,908
"4west","4west",176.725963,2,908
"4west","5",52723.188745,8,908
"4west","6",129379.491669231,5,908
"5","5",70.701802,9,908
"5","6",80108.3245578947,7,908
"6","6",93.399466,6,908
"1","1",505.679714,13,909
"1","2",305238.969093478,18,909
"1","3",244278.74639,19,909
"1","4east",339378.922223404,17,909
"1","4west",389089.530742308,14,909
"1","5",390009.889804167,7,909
"1","6",437358.699273333,6,909
"2","2",67.363151,13,909
"2","3",190475.638214634,15,909
"2","4east",284230.35166,14,909
"2","4west",337026.342813043,12,909
"2","5",376894.24193,6,909
"2","6",455672.318218182,5,909
"3","3",95.95512,11,909
"3","4east",116463.1438175,16,909
"3","4west",173848.7169,14,909
"3","5",200273.592861538,7,909
"3","6",274338.3436625,6,909
"4east","4east",95.901643,10,909
"4east","4west",57438.0149888,14,909
"4east","5",92989.3271344444,7,909
"4east","6",172738.96729,6,909
"4west","4west",176.725963,1,909
"4west","5",52694.4040759259,14,909
"4west","6",129345.098725,10,909
"5","5",70.701802,13,909
"5","6",80107.1139786842,13,909
"6","6",93.399466,8,909
"1","1",505.679714,13,910
"1","2",305249.171297826,17,910
"1","3",244280.592542857,17,910
"1","4east",339378.988769565,20,910
"1","4west",389089.8276,10,910
"1","5",390005.581264286,5,910
"1","6",437371.54736875,5,910
"2","2",67.363151,12,910
"2","3",190475.037530233,16,910
"2","4east",284228.521714286,17,910
"2","4west",337022.992918182,10,910
"2","5",376895.087628571,4,910
"2","6",455675.605641667,4,910
"3","3",95.95512,12,910
"3","4east",116458.523258537,16,910
"3","4west",173828.603936364,11,910
"3","5",200273.46315,4,910
"3","6",274350.787841667,4,910
"4east","4east",95.901643,11,910
"4east","4west",57444.4383577273,11,910
"4east","5",93007.53256,5,910
"4east","6",172772.611593333,5,910
"4west","4west",176.725963,3,910
"4west","5",52704.6801491667,11,910
"4west","6",129376.543828571,5,910
"5","5",70.701802,10,910
"5","6",80108.2165452381,8,910
"6","6",93.399466,6,910
"1","1",505.679714,11,911
"1","2",305267.02382,18,911
"1","3",244289.559677778,17,911
"1","4east",339390.6613,17,911
"1","4west",389086.356042105,9,911
"1","5",390008.57737,3,911
"1","6",437349.51565,3,911
"2","2",67.363151,13,911
"2","3",190473.651533333,17,911
"2","4east",284225.3518,17,911
"2","4west",337023.567809524,10,911
"2","5",376892.630125,3,911
"2","6",455671.26311,3,911
"3","3",95.95512,10,911
"3","4east",116463.262667442,17,911
"3","4west",173828.064841176,9,911
"3","5",200274.260075,3,911
"3","6",274335.60955,3,911
"4east","4east",95.901643,11,911
"4east","4west",57427.8324925,10,911
"4east","5",92999.56344,3,911
"4east","6",172765.599028571,3,911
"4west","4west",176.725963,2,911
"4west","5",52704.319605,9,911
"4west","6",129370.929309091,5,911
"5","5",70.701802,6,911
"5","6",80104.63707,8,911
"6","6",93.399466,4,911
"1","1",505.679714,11,912
"1","2",305273.155276316,13,912
"1","3",244282.370662857,16,912
"1","4east",339383.720804762,14,912
"1","4west",389078.382381818,6,912
"1","5",390011.1989625,3,912
"1","6",437312.262833333,2,912
"2","2",67.363151,10,912
"2","3",190470.911422222,15,912
"2","4east",284220.466843902,14,912
"2","4west",336999.622764286,7,912
"2","5",376886.89595,2,912
"2","6",455649.74205,1,912
"3","3",95.95512,6,912
"3","4east",116456.696526316,16,912
"3","4west",173806.343976923,8,912
"3","5",200269.83268,2,912
"3","6",274306.3841,1,912
"4east","4east",95.901643,13,912
"4east","4west",57424.6069126667,8,912
"4east","5",93002.3854016667,4,912
"4east","6",172740.38085,2,912
"4west","4west",176.725963,1,912
"4west","5",52675.72788,9,912
"4west","6",129342.0559625,6,912
"5","5",70.701802,8,912
"5","6",80104.4556942857,7,912
"6","6",93.399466,2,912
"1","1",505.679714,8,913
"1","2",305263.51301875,15,913
"1","3",244285.382146154,16,913
"1","4east",339389.445489474,15,913
"1","4west",389085.909971429,9,913
"1","5",390007.052329412,6,913
"1","6",437349.51565,3,913
"2","2",67.363151,9,913
"2","3",190479.216956098,19,913
"2","4east",284230.023051163,17,913
"2","4west",337033.160304545,9,913
"2","5",376900.155194444,6,913
"2","6",455671.26311,3,913
"3","3",95.95512,10,913
"3","4east",116462.924863636,16,913
"3","4west",173837.759325,10,913
"3","5",200277.682616667,6,913
"3","6",274339.98413,3,913
"4east","4east",95.901643,15,913
"4east","4west",57441.2442583333,9,913
"4east","5",93007.9184377778,6,913
"4east","6",172758.83457,3,913
"4west","4west",176.725963,4,913
"4west","5",52746.7390736364,9,913
"4west","6",129403.061236364,5,913
"5","5",70.701802,7,913
"5","6",80102.3341505,9,913
"6","6",93.399466,5,913
"1","1",505.679714,11,914
"1","2",305210.670747917,17,914
"1","3",244248.136065854,15,914
"1","4east",339366.996365116,17,914
"1","4west",389072.85512,9,914
"1","5",390005.8095875,3,914
"1","6",437371.016375,2,914
"2","2",67.363151,12,914
"2","3",190476.073755556,16,914
"2","4east",284230.780085714,18,914
"2","4west",337000.375926667,9,914
"2","5",376899.847771429,3,914
"2","6",455656.633533333,2,914
"3","3",95.95512,13,914
"3","4east",116461.108001852,18,914
"3","4west",173817.878688235,9,914
"3","5",200277.151333333,2,914
"3","6",274346.546,2,914
"4east","4east",95.901643,14,914
"4east","4west",57417.7237405,10,914
"4east","5",93003.447654,3,914
"4east","6",172763.448,2,914
"4west","4west",176.725963,1,914
"4west","5",52705.4604747619,12,914
"4west","6",129356.52748,7,914
"5","5",70.701802,8,914
"5","6",80104.823198,8,914
"6","6",93.399466,2,914
"1","1",505.679714,11,915
"1","2",305262.116740625,12,915
"1","3",244282.786471429,14,915
"1","4east",339382.2029,14,915
"1","4west",389082.988433333,9,915
"1","5",390011.0255,4,915
"1","6",437355.974566667,3,915
"2","2",67.363151,7,915
"2","3",190469.57605,12,915
"2","4east",284225.334752941,14,915
"2","4west",337005.9885,8,915
"2","5",376896.6596375,3,915
"2","6",455679.756575,2,915
"3","3",95.95512,12,915
"3","4east",116462.924863636,15,915
"3","4west",173830.669278261,10,915
"3","5",200276.865342857,5,915
"3","6",274340.1832375,3,915
"4east","4east",95.901643,12,915
"4east","4west",57435.14560375,10,915
"4east","5",92992.59170125,5,915
"4east","6",172758.83457,3,915
"4west","4west",176.725963,3,915
"4west","5",52717.649295,9,915
"4west","6",129384.147933333,6,915
"5","5",70.701802,8,915
"5","6",80115.2892133333,6,915
"6","6",93.399466,5,915
"1","1",505.679714,13,916
"1","2",305263.166408889,18,916
"1","3",244284.359441463,14,916
"1","4east",339385.533055556,14,916
"1","4west",389089.274405263,8,916
"1","5",390005.276833333,4,916
"1","6",437343.94112,4,916
"2","2",67.363151,8,916
"2","3",190472.702697143,15,916
"2","4east",284223.607605263,15,916
"2","4west",337037.59772,9,916
"2","5",376889.4066,4,916
"2","6",455643.230614286,4,916
"3","3",95.95512,10,916
"3","4east",116461.974306383,17,916
"3","4west",173850.475452941,9,916
"3","5",200277.848145455,4,916
"3","6",274329.135533333,4,916
"4east","4east",95.901643,14,916
"4east","4west",57443.4174043478,12,916
"4east","5",93001.5543890909,4,916
"4east","6",172736.6148375,4,916
"4west","4west",176.725963,2,916
"4west","5",52692.7052913636,12,916
"4west","6",129342.0559625,10,916
"5","5",70.701802,8,916
"5","6",80103.5332186364,10,916
"6","6",93.399466,4,916
"1","1",505.679714,15,917
"1","2",305275.349292308,16,917
"1","3",244286.521966667,15,917
"1","4east",339391.131913953,15,917
"1","4west",389094.68291,10,917
"1","5",390009.48942,5,917
"1","6",437321.348244444,5,917
"2","2",67.363151,14,917
"2","3",190477.858908333,19,917
"2","4east",284229.208973077,18,917
"2","4west",337025.982604,11,917
"2","5",376892.630125,5,917
"2","6",455649.74205,5,917
"3","3",95.95512,11,917
"3","4east",116464.004529268,15,917
"3","4west",173839.587994444,10,917
"3","5",200275.057,4,917
"3","6",274314.787014286,4,917
"4east","4east",95.901643,13,917
"4east","4west",57442.1171652174,12,917
"4east","5",93008.8590916667,4,917
"4east","6",172745.829142857,4,917
"4west","4west",176.725963,2,917
"4west","5",52700.545777,10,917
"4west","6",129348.558176923,8,917
"5","5",70.701802,7,917
"5","6",80109.8220716667,11,917
"6","6",93.399466,4,917
"1","1",505.679714,12,918
"1","2",305245.275261224,19,918
"1","3",244289.93333,19,918
"1","4east",339382.645065957,21,918
"1","4west",389087.743474074,13,918
"1","5",390009.1134,8,918
"1","6",437376.856014286,6,918
"2","2",67.363151,13,918
"2","3",190479.223419048,18,918
"2","4east",284229.055381481,21,918
"2","4west",337033.157712903,14,918
"2","5",376897.390207143,8,918
"2","6",455676.971105263,7,918
"3","3",95.95512,10,918
"3","4east",116462.116644186,20,918
"3","4west",173841.798804167,12,918
"3","5",200278.745183333,6,918
"3","6",274341.805169231,6,918
"4east","4east",95.901643,13,918
"4east","4west",57444.0544816129,14,918
"4east","5",92996.7670676923,8,918
"4east","6",172761.14197,7,918
"4west","4west",176.725963,5,918
"4west","5",52738.8387796875,12,918
"4west","6",129405.274163636,10,918
"5","5",70.701802,12,918
"5","6",80109.8409407143,9,918
"6","6",93.399466,5,918
"1","1",505.679714,14,919
"1","2",305226.120102041,17,919
"1","3",244269.327536538,17,919
"1","4east",339378.179210638,15,919
"1","4west",389076.1146,12,919
"1","5",390008.86975,1,919
"2","2",67.363151,11,919
"2","3",190478.936820833,17,919
"2","4east",284228.620234146,15,919
"2","4west",336995.513552632,11,919
"2","5",376892.630125,1,919
"3","3",95.95512,14,919
"3","4east",116462.924863636,16,919
"3","4west",173817.898190909,12,919
"3","5",200274.260075,1,919
"4east","4east",95.901643,12,919
"4east","4west",57417.8877242857,12,919
"4east","5",92999.56344,1,919
"4west","4west",176.725963,1,919
"4west","5",52684.6406176471,9,919
"4west","6",129324.312071429,6,919
"5","5",70.701802,7,919
"5","6",80103.1769361538,7,919
"6","6",93.399466,2,919
"1","1",505.679714,14,920
"1","2",305253.843921951,16,920
"1","3",244275.753327451,18,920
"1","4east",339385.533055556,19,920
"1","4west",389077.698240909,13,920
"1","5",390008.86975,1,920
"2","2",67.363151,8,920
"2","3",190467.807892308,15,920
"2","4east",284223.478533333,15,920
"2","4west",336994.816971429,9,920
"2","5",376892.630125,1,920
"3","3",95.95512,16,920
"3","4east",116460.909759574,18,920
"3","4west",173816.92143,10,920
"3","5",200274.260075,1,920
"4east","4east",95.901643,10,920
"4east","4west",57419.229564,12,920
"4east","5",92999.56344,1,920
"4west","4west",176.725963,1,920
"4west","5",52683.563551,10,920
"4west","6",129320.518481818,8,920
"5","5",70.701802,9,920
"5","6",80104.63707,8,920
"6","6",93.399466,4,920
"1","1",505.679714,13,921
"1","2",305242.760417073,16,921
"1","3",244282.899170732,14,921
"1","4east",339380.868717778,16,921
"1","4west",389085.023122727,10,921
"1","5",390011.0255,3,921
"1","6",437348.4536625,3,921
"2","2",67.363151,10,921
"2","3",190474.831271429,18,921
"2","4east",284223.935455319,17,921
"2","4west",337013.016065,12,921
"2","5",376887.0164,3,921
"2","6",455647.666583333,3,921
"3","3",95.95512,10,921
"3","4east",116464.225285714,16,921
"3","4west",173838.5446,11,921
"3","5",200272.52532,3,921
"3","6",274330.141325,3,921
"4east","4east",95.901643,12,921
"4east","4west",57433.8796527273,11,921
"4east","5",93001.4436444444,3,921
"4east","6",172760.7803,3,921
"4west","4west",176.725963,2,921
"4west","5",52686.7725204545,11,921
"4west","6",129358.961706667,7,921
"5","5",70.701802,9,921
"5","6",80107.3325286957,9,921
"6","6",93.399466,5,921
"1","1",505.679714,12,922
"1","2",305248.22645,17,922
"1","3",244284.759273077,17,922
"1","4east",339385.719981081,16,922
"1","4west",389087.6784,9,922
"1","5",390008.86975,4,922
"1","6",437371.016375,3,922
"2","2",67.363151,13,922
"2","3",190473.488631373,16,922
"2","4east",284227.253777143,16,922
"2","4west",337002.901135294,9,922
"2","5",376892.630125,4,922
"2","6",455671.186145455,4,922
"3","3",95.95512,14,922
"3","4east",116465.22645122,16,922
"3","4west",173830.427035,10,922
"3","5",200277.62390625,5,922
"3","6",274345.569618182,4,922
"4east","4east",95.901643,10,922
"4east","4west",57437.4719278947,9,922
"4east","5",92990.47523,5,922
"4east","6",172758.83457,4,922
"4west","4west",176.725963,3,922
"4west","5",52743.7732613636,9,922
"4west","6",129414.413607143,6,922
"5","5",70.701802,11,922
"5","6",80110.7486836842,7,922
"6","6",93.399466,4,922
"1","1",505.679714,8,923
"1","2",305256.410627273,15,923
"1","3",244266.543927273,16,923
"1","4east",339376.576186486,17,923
"1","4west",389075.781,7,923
"1","5",390011.31352,2,923
"1","6",437384.6422,2,923
"2","2",67.363151,8,923
"2","3",190478.27196129,13,923
"2","4east",284231.182964706,14,923
"2","4west",337023.806891667,6,923
"2","5",376875.892314286,3,923
"2","6",455666.288757143,3,923
"3","3",95.95512,9,923
"3","4east",116462.246138462,17,923
"3","4west",173834.15309375,7,923
"3","5",200271.368816667,2,923
"3","6",274346.546,2,923
"4east","4east",95.901643,12,923
"4east","4west",57434.3233564706,8,923
"4east","5",92993.08975,2,923
"4east","6",172763.448,2,923
"4west","4west",176.725963,2,923
"4west","5",52684.4756621739,11,923
"4west","6",129357.974090476,11,923
"5","5",70.701802,11,923
"5","6",80111.753205,11,923
"6","6",93.399466,6,923
"1","1",505.679714,11,924
"1","2",305258.402178261,19,924
"1","3",244278.2859125,16,924
"1","4east",339382.792543478,20,924
"1","4west",389085.193252381,11,924
"1","5",390009.078592857,4,924
"1","6",437357.517528571,3,924
"2","2",67.363151,13,924
"2","3",190476.010846808,17,924
"2","4east",284222.735619608,20,924
"2","4west",337012.59686,12,924
"2","5",376897.390207143,4,924
"2","6",455669.8467,3,924
"3","3",95.95512,14,924
"3","4east",116462.041588889,17,924
"3","4west",173830.983212,11,924
"3","5",200276.182264286,4,924
"3","6",274330.141325,3,924
"4east","4east",95.901643,14,924
"4east","4west",57423.9777426923,13,924
"4east","5",92999.56344,4,924
"4east","6",172755.75895,3,924
"4west","4west",176.725963,3,924
"4west","5",52723.188745,9,924
"4west","6",129377.619207692,6,924
"5","5",70.701802,10,924
"5","6",80108.684525,7,924
"6","6",93.399466,4,924
"1","1",505.679714,9,925
"1","2",305203.40737,16,925
"1","3",244272.458389474,15,925
"1","4east",339371.343347368,15,925
"1","4west",389086.626690476,11,925
"1","5",390007.70514375,5,925
"1","6",437334.06782,3,925
"2","2",67.363151,12,925
"2","3",190474.598895652,17,925
"2","4east",284226.629637736,19,925
"2","4west",337029.954567857,14,925
"2","5",376897.682435,7,925
"2","6",455643.1166,3,925
"3","3",95.95512,11,925
"3","4east",116461.413187755,19,925
"3","4west",173848.7169,13,925
"3","5",200273.78192,6,925
"3","6",274313.73665,3,925
"4east","4east",95.901643,16,925
"4east","4west",57432.8247780645,15,925
"4east","5",93007.9184377778,6,925
"4east","6",172748.00846,3,925
"4west","4west",176.725963,2,925
"4west","5",52704.461658,12,925
"4west","6",129346.081142857,5,925
"5","5",70.701802,10,925
"5","6",80109.8311476923,6,925
"6","6",93.399466,3,925
"1","1",505.679714,10,926
"1","2",305258.956792857,16,926
"1","3",244292.685753659,17,926
"1","4east",339384.318971795,17,926
"1","4west",389091.663863636,12,926
"1","5",390008.86975,5,926
"1","6",437370.545144444,3,926
"2","2",67.363151,11,926
"2","3",190472.11773,15,926
"2","4east",284222.0089,14,926
"2","4west",337023.985645455,10,926
"2","5",376887.870042857,4,926
"2","6",455661.6361125,3,926
"3","3",95.95512,11,926
"3","4east",116464.008709615,21,926
"3","4west",173838.676918182,11,926
"3","5",200276.182264286,4,926
"3","6",274341.45464,2,926
"4east","4east",95.901643,13,926
"4east","4west",57445.8529826087,11,926
"4east","5",92999.56344,4,926
"4east","6",172755.75895,2,926
"4west","4west",176.725963,3,926
"4west","5",52714.4763141667,11,926
"4west","6",129359.18685625,9,926
"5","5",70.701802,9,926
"5","6",80104.3618261905,9,926
"6","6",93.399466,4,926
"1","1",505.679714,10,927
"1","2",305238.383676191,16,927
"1","3",244268.841509524,17,927
"1","4east",339382.22304359,14,927
"1","4west",389078.512116667,9,927
"1","5",390008.86975,1,927
"2","2",67.363151,12,927
"2","3",190476.723587755,19,927
"2","4east",284230.127371429,15,927
"2","4west",337001.616429412,9,927
"2","5",376898.3643,2,927
"3","3",95.95512,12,927
"3","4east",116463.858188571,15,927
"3","4west",173817.878688235,10,927
"3","5",200273.30534,2,927
"4east","4east",95.901643,11,927
"4east","4west",57417.7237405,11,927
"4east","5",92996.1751,2,927
"4west","4west",176.725963,1,927
"4west","5",52700.545777,5,927
"4west","6",129338.2219,2,927
"5","5",70.701802,4,927
"5","6",80082.9664233333,2,927
"6","6",93.399466,2,927
"1","1",505.679714,12,928
"1","2",305266.537879167,20,928
"1","3",244286.251804545,17,928
"1","4east",339384.274952381,15,928
"1","4west",389081.587923529,8,928
"1","5",390007.329928571,4,928
"2","2",67.363151,10,928
"2","3",190465.779227027,17,928
"2","4east",284225.344756098,17,928
"2","4west",337016.744093333,8,928
"2","5",376889.943783333,4,928
"3","3",95.95512,8,928
"3","4east",116464.555671875,13,928
"3","4west",173835.07985,7,928
"3","5",200275.499185714,4,928
"4east","4east",95.901643,11,928
"4east","4west",57440.0930133333,8,928
"4east","5",92998.2602323077,4,928
"4west","4west",176.725963,1,928
"4west","5",52704.6197070588,9,928
"4west","6",129323.61658,3,928
"5","5",70.701802,7,928
"5","6",80108.5418888889,4,928
"6","6",93.399466,4,928
"1","1",505.679714,12,929
"1","2",305287.819012195,18,929
"1","3",244282.13057381,17,929
"1","4east",339389.06372,16,929
"1","4west",389090.969636364,11,929
"1","5",390006.912242857,5,929
"1","6",437354.382646667,6,929
"2","2",67.363151,11,929
"2","3",190474.802066667,21,929
"2","4east",284226.732641667,19,929
"2","4west",337041.262222727,11,929
"2","5",376890.61536875,5,929
"2","6",455673.631763636,7,929
"3","3",95.95512,11,929
"3","4east",116463.839688372,18,929
"3","4west",173843.0866,11,929
"3","5",200279.343564286,5,929
"3","6",274345.048541176,7,929
"4east","4east",95.901643,12,929
"4east","4west",57451.0822719048,10,929
"4east","5",93006.53517875,5,929
"4east","6",172771.07424,7,929
"4west","4west",176.725963,3,929
"4west","5",52705.7710773077,10,929
"4west","6",129370.565595652,10,929
"5","5",70.701802,10,929
"5","6",80108.4486844828,9,929
"6","6",93.399466,8,929
"1","1",505.679714,12,930
"1","2",305266.017204878,15,930
"1","3",244295.610118919,13,930
"1","4east",339384.760943902,15,930
"1","4west",389080.792963158,8,930
"1","5",390008.86975,2,930
"1","6",437371.016375,4,930
"2","2",67.363151,13,930
"2","3",190474.00482,15,930
"2","4east",284230.756469388,18,930
"2","4west",337016.058929412,8,930
"2","5",376890.839277778,3,930
"2","6",455676.643375,5,930
"3","3",95.95512,11,930
"3","4east",116461.283065789,15,930
"3","4west",173831.6151,7,930
"3","5",200273.729666667,3,930
"3","6",274344.706425,5,930
"4east","4east",95.901643,11,930
"4east","4west",57427.5151071429,11,930
"4east","5",92997.6810288889,3,930
"4east","6",172759.2112,5,930
"4west","4west",176.725963,2,930
"4west","5",52704.319605,8,930
"4west","6",129405.947855556,8,930
"5","5",70.701802,8,930
"5","6",80112.176415,7,930
"6","6",93.399466,7,930
"1","1",505.679714,12,931
"1","2",305268.823454545,17,931
"1","3",244297.15872963,21,931
"1","4east",339382.103730189,20,931
"1","4west",389084.886526923,13,931
"1","5",390008.86975,5,931
"1","6",437348.452516667,6,931
"2","2",67.363151,12,931
"2","3",190472.959465385,21,931
"2","4east",284226.7205875,18,931
"2","4west",337019.726516,13,931
"2","5",376892.630125,5,931
"2","6",455663.192791667,6,931
"3","3",95.95512,13,931
"3","4east",116457.681792727,21,931
"3","4west",173829.387892857,14,931
"3","5",200275.755111111,5,931
"3","6",274329.445892308,6,931
"4east","4east",95.901643,15,931
"4east","4west",57433.6287351724,14,931
"4east","5",92999.56344,6,931
"4east","6",172753.562078571,7,931
"4west","4west",176.725963,2,931
"4west","5",52718.4916942105,8,931
"4west","6",129393.600941667,8,931
"5","5",70.701802,10,931
"5","6",80105.9862216667,9,931
"6","6",93.399466,3,931
"1","1",505.679714,10,932
"1","2",305243.044086047,15,932
"1","3",244276.62884359,16,932
"1","4east",339377.111456,18,932
"1","4west",389085.023122727,11,932
"1","5",390008.86975,5,932
"1","6",437325.89095,5,932
"2","2",67.363151,15,932
"2","3",190474.499371429,17,932
"2","4east",284226.525010714,19,932
"2","4west",337009.7673,10,932
"2","5",376887.870042857,4,932
"2","6",455645.009585714,4,932
"3","3",95.95512,12,932
"3","4east",116461.870370588,17,932
"3","4west",173833.640427273,10,932
"3","5",200274.260075,5,932
"3","6",274313.73665,5,932
"4east","4east",95.901643,15,932
"4east","4west",57439.2365252,11,932
"4east","5",93003.6026444444,5,932
"4east","6",172744.618411111,5,932
"4west","4west",176.725963,3,932
"4west","5",52722.22991,11,932
"4west","6",129370.129315385,10,932
"5","5",70.701802,10,932
"5","6",80094.43621,10,932
"6","6",93.399466,1,932
"1","1",505.679714,15,933
"1","2",305248.84735,22,933
"1","3",244268.365586792,20,933
"1","4east",339378.458668627,18,933
"1","4west",389080.750275,11,933
"1","5",390008.86975,3,933
"1","6",437325.89095,4,933
"2","2",67.363151,13,933
"2","3",190476.664156522,20,933
"2","4east",284225.365552381,17,933
"2","4west",336994.657627778,10,933
"2","5",376903.736983333,2,933
"2","6",455656.3675,3,933
"3","3",95.95512,13,933
"3","4east",116461.15291,18,933
"3","4west",173822.329807692,12,933
"3","5",200271.56901,3,933
"3","6",274313.73665,4,933
"4east","4east",95.901643,12,933
"4east","4west",57425.2948152,13,933
"4east","5",92999.56344,3,933
"4east","6",172740.38085,4,933
"4west","4west",176.725963,2,933
"4west","5",52705.339952,7,933
"4west","6",129393.096742857,5,933
"5","5",70.701802,6,933
"5","6",80098.26521,7,933
"6","6",93.399466,2,933
"1","1",505.679714,7,934
"1","2",305236.890718421,17,934
"1","3",244266.545427273,15,934
"1","4east",339378.2126,14,934
"1","4west",389085.28806,9,934
"1","5",390009.35705,4,934
"1","6",437411.89385,2,934
"2","2",67.363151,10,934
"2","3",190474.230557895,15,934
"2","4east",284229.982683721,16,934
"2","4west",337028.440247368,10,934
"2","5",376892.630125,4,934
"2","6",455676.643375,2,934
"3","3",95.95512,8,934
"3","4east",116465.451510256,15,934
"3","4west",173851.03919375,10,934
"3","5",200274.260075,4,934
"3","6",274346.546,2,934
"4east","4east",95.901643,12,934
"4east","4west",57438.576607619,11,934
"4east","5",92999.56344,4,934
"4east","6",172763.448,2,934
"4west","4west",176.725963,1,934
"4west","5",52704.0510926316,9,934
"4west","6",129370.2322,5,934
"5","5",70.701802,10,934
"5","6",80108.8495160869,8,934
"6","6",93.399466,5,934
"1","1",505.679714,14,935
