"layer_from","layer_to","ave_distance","turnover","trial_num"
"2","2",67.363151,1,911
"2","3",190474.59875,0.428571428571429,911
"2","4east",284236.398366667,0.727272727272727,911
"2","4west",337055.48055,0.5,911
"2","5",376892.630125,0.5,911
"2","6",455685.610483333,0.363636363636364,911
"3","3",95.95512,1,911
"3","4east",116460.649125,0.461538461538462,911
"3","4west",173858.830325,0.5,911
"3","5",200276.717988889,0.363636363636364,911
"3","6",274346.546,0.25,911
"4east","4east",95.901643,1,911
"4east","4west",57464.1820425,0.555555555555556,911
"4east","5",93003.8545046154,0.555555555555556,911
"4east","6",172771.13705,0.166666666666667,911
"4west","4west",176.725963,1,911
"4west","5",52756.1539178571,0.666666666666667,911
"4west","6",129414.4136,0.25,911
"5","5",70.701802,1,911
"5","6",80112.73198,0.25,911
"6","6",93.399466,1,911
"1","1",505.679714,1,912
"1","2",305209.7389,0.75,912
"1","3",244316.721883333,0.5,912
"1","4east",339357.624985714,0.666666666666667,912
"1","4west",389094.179225,0.583333333333333,912
"1","5",390007.535657143,0.363636363636364,912
"1","6",437388.21558,0.307692307692308,912
"2","2",67.363151,1,912
"2","3",190474.59875,0.416666666666667,912
"2","4east",284236.398366667,0.583333333333333,912
"2","4west",337066.694,0.5,912
"2","5",376892.630125,0.4,912
"2","6",455682.02364,0.454545454545455,912
"3","3",95.95512,1,912
"3","4east",116460.649125,0.6,912
"3","4west",173858.830325,0.5,912
"3","5",200274.260075,0.375,912
"3","6",274346.546,0.3,912
"4east","4east",95.901643,1,912
"4east","4west",57464.1820425,0.545454545454545,912
"4east","5",92998.0250909091,0.444444444444444,912
"4east","6",172771.13705,0.153846153846154,912
"4west","4west",176.725963,1,912
"4west","5",52756.1539178571,0.5,912
"4west","6",129405.947855556,0.272727272727273,912
"5","5",70.701802,1,912
"5","6",80112.73198,0.25,912
"6","6",93.399466,1,912
"1","1",505.679714,1,913
"1","2",305203.40737,0.7,913
"1","3",244316.721883333,0.6,913
"1","4east",339357.624985714,0.636363636363636,913
"1","4west",389094.179225,0.6,913
"1","5",390007.535657143,0.454545454545455,913
"1","6",437388.21558,0.272727272727273,913
"2","2",67.363151,1,913
"2","3",190474.59875,0.5,913
"2","4east",284236.398366667,0.7,913
"2","4west",337055.48055,0.5,913
"2","5",376892.630125,0.363636363636364,913
"2","6",455685.610483333,0.3,913
"3","3",95.95512,1,913
"3","4east",116460.649125,0.454545454545455,913
"3","4west",173869.91388,0.555555555555556,913
"3","5",200272.52532,0.4,913
"3","6",274346.546,0.333333333333333,913
"4east","4east",95.901643,1,913
"4east","4west",57464.1820425,0.6,913
"4east","5",92998.0250909091,0.454545454545455,913
"4east","6",172767.887585714,0.272727272727273,913
"4west","4west",176.725963,1,913
"4west","5",52748.006642,0.75,913
"4west","6",129384.959333333,0.5,913
"5","5",70.701802,1,913
"5","6",80123.54507375,0.5,913
"6","6",93.399466,1,913
"1","1",505.679714,1,914
"1","2",305203.40737,0.727272727272727,914
"1","3",244316.721883333,0.545454545454545,914
"1","4east",339357.624985714,0.571428571428571,914
"1","4west",389094.179225,0.5,914
"1","5",390007.535657143,0.416666666666667,914
"1","6",437388.21558,0.230769230769231,914
"2","2",67.363151,1,914
"2","3",190484.847466667,0.6,914
"2","4east",284236.398366667,0.5,914
"2","4west",337055.48055,0.416666666666667,914
"2","5",376895.85382,0.333333333333333,914
"2","6",455685.610483333,0.25,914
"3","3",95.95512,1,914
"3","4east",116460.649125,0.461538461538462,914
"3","4west",173858.830325,0.5,914
"3","5",200274.260075,0.4,914
"3","6",274346.546,0.181818181818182,914
"4east","4east",95.901643,1,914
"4east","4west",57462.503045,0.666666666666667,914
"4east","5",93003.6142693333,0.583333333333333,914
"4east","6",172766.273190909,0.2,914
"4west","4west",176.725963,1,914
"4west","5",52762.3692016667,0.875,914
"4west","6",129416.84781,0.272727272727273,914
"5","5",70.701802,1,914
"5","6",80105.7614185714,0.3,914
"6","6",93.399466,1,914
"1","1",505.679714,1,915
"1","2",305203.40737,0.666666666666667,915
"1","3",244316.721883333,0.428571428571429,915
"1","4east",339357.624985714,0.75,915
"1","4west",389094.179225,0.583333333333333,915
"1","5",390007.535657143,0.454545454545455,915
"1","6",437388.21558,0.307692307692308,915
"2","2",67.363151,1,915
"2","3",190474.59875,0.384615384615385,915
"2","4east",284234.861685714,0.583333333333333,915
"2","4west",337046.56848,0.416666666666667,915
"2","5",376895.85382,0.4,915
"2","6",455691.6506375,0.363636363636364,915
"3","3",95.95512,1,915
"3","4east",116460.649125,0.461538461538462,915
"3","4west",173858.830325,0.416666666666667,915
"3","5",200274.260075,0.272727272727273,915
"3","6",274346.546,0.25,915
"4east","4east",95.901643,1,915
"4east","4west",57458.0370935714,0.636363636363636,915
"4east","5",93004.7567028571,0.5,915
"4east","6",172787.070781818,0.230769230769231,915
"4west","4west",176.725963,1,915
"4west","5",52773.9871772222,0.625,915
"4west","6",129458.595,0.272727272727273,915
"5","5",70.701802,1,915
"5","6",80117.335,0.375,915
"6","6",93.399466,1,915
"1","1",505.679714,1,916
"1","2",305203.40737,0.7,916
"1","3",244316.721883333,0.461538461538462,916
"1","4east",339357.624985714,0.7,916
"1","4west",389094.179225,0.5,916
"1","5",390007.535657143,0.363636363636364,916
"1","6",437388.21558,0.230769230769231,916
"2","2",67.363151,1,916
"2","3",190478.3736,0.5,916
"2","4east",284244.330028571,0.6,916
"2","4west",337077.84876,0.4,916
"2","5",376892.630125,0.272727272727273,916
"2","6",455691.6506375,0.363636363636364,916
"3","3",95.95512,1,916
"3","4east",116458.1302,0.384615384615385,916
"3","4west",173858.8336,0.333333333333333,916
"3","5",200274.792233333,0.230769230769231,916
"3","6",274344.093233333,0.307692307692308,916
"4east","4east",95.901643,1,916
"4east","4west",57467.4827469231,0.75,916
"4east","5",92998.0250909091,0.555555555555556,916
"4east","6",172759.6819875,0.25,916
"4west","4west",176.725963,1,916
"4west","5",52756.1539178571,0.714285714285714,916
"4west","6",129384.959333333,0.3,916
"5","5",70.701802,1,916
"5","6",80112.73198,0.444444444444444,916
"6","6",93.399466,1,916
"1","1",505.679714,1,917
"1","2",305209.7389,0.666666666666667,917
"1","3",244316.721883333,0.5,917
"1","4east",339357.624985714,0.529411764705882,917
"1","4west",389094.179225,0.5,917
"1","5",390007.535657143,0.5,917
"1","6",437388.21558,0.307692307692308,917
"2","2",67.363151,1,917
"2","3",190474.59875,0.6,917
"2","4east",284236.398366667,0.411764705882353,917
"2","4west",337055.48055,0.357142857142857,917
"2","5",376892.630125,0.333333333333333,917
"2","6",455675.086775,0.363636363636364,917
"3","3",95.95512,1,917
"3","4east",116468.13694,0.466666666666667,917
"3","4west",173867.679022222,0.545454545454545,917
"3","5",200276.717988889,0.4,917
"3","6",274346.546,0.181818181818182,917
"4east","4east",95.901643,1,917
"4east","4west",57466.0430717391,0.5625,917
"4east","5",92995.2954628571,0.466666666666667,917
"4east","6",172763.448,0.235294117647059,917
"4west","4west",176.725963,1,917
"4west","5",52752.0570591304,0.7,917
"4west","6",129421.340118182,0.333333333333333,917
"5","5",70.701802,1,917
"5","6",80113.1949508333,0.444444444444444,917
"6","6",93.399466,1,917
"1","1",505.679714,1,918
"1","2",305203.40737,0.818181818181818,918
"1","3",244316.721883333,0.461538461538462,918
"1","4east",339357.624985714,0.583333333333333,918
"1","4west",389094.179225,0.545454545454545,918
"1","5",390007.535657143,0.454545454545455,918
"1","6",437388.21558,0.25,918
"2","2",67.363151,1,918
"2","3",190474.59875,0.461538461538462,918
"2","4east",284236.398366667,0.583333333333333,918
"2","4west",337055.48055,0.545454545454545,918
"2","5",376892.630125,0.454545454545455,918
"2","6",455685.610483333,0.363636363636364,918
"3","3",95.95512,1,918
"3","4east",116460.6437,0.384615384615385,918
"3","4west",173876.146127273,0.454545454545455,918
"3","5",200277.948258333,0.363636363636364,918
"3","6",274348.998766667,0.166666666666667,918
"4east","4east",95.901643,1,918
"4east","4west",57467.4827469231,0.6,918
"4east","5",92996.7414783333,0.5,918
"4east","6",172765.04862,0.166666666666667,918
"4west","4west",176.725963,1,918
"4west","5",52749.036911875,0.857142857142857,918
"4west","6",129370.2322,0.333333333333333,918
"5","5",70.701802,1,918
"5","6",80101.22443,0.375,918
"6","6",93.399466,1,918
"1","1",505.679714,1,919
"1","2",305203.40737,0.666666666666667,919
"1","3",244316.721883333,0.583333333333333,919
"1","4east",339357.624985714,0.533333333333333,919
"1","4west",389094.179225,0.5,919
"1","5",390007.535657143,0.363636363636364,919
"1","6",437388.21558,0.272727272727273,919
"2","2",67.363151,1,919
"2","3",190474.59875,0.461538461538462,919
"2","4east",284234.779028571,0.533333333333333,919
"2","4west",337033.11226,0.384615384615385,919
"2","5",376892.630125,0.363636363636364,919
"2","6",455685.610483333,0.4,919
"3","3",95.95512,1,919
"3","4east",116466.002214286,0.692307692307692,919
"3","4west",173863.6777,0.7,919
"3","5",200272.249054545,0.555555555555556,919
"3","6",274346.546,0.181818181818182,919
"4east","4east",95.901643,1,919
"4east","4west",57466.4459710526,0.615384615384615,919
"4east","5",92989.7215694118,0.384615384615385,919
"4east","6",172771.13705,0.133333333333333,919
"4west","4west",176.725963,1,919
"4west","5",52744.5778858824,0.444444444444444,919
"4west","6",129414.4136,0.2,919
"5","5",70.701802,1,919
"5","6",80120.40368,0.285714285714286,919
"6","6",93.399466,1,919
"1","1",505.679714,1,920
"1","2",305224.429455556,0.8,920
"1","3",244316.721883333,0.5,920
"1","4east",339357.624985714,0.466666666666667,920
"1","4west",389094.179225,0.5,920
"1","5",390007.535657143,0.363636363636364,920
"1","6",437388.21558,0.166666666666667,920
"2","2",67.363151,1,920
"2","3",190474.59875,0.5,920
"2","4east",284236.398366667,0.466666666666667,920
"2","4west",337055.48055,0.5,920
"2","5",376892.630125,0.363636363636364,920
"2","6",455685.610483333,0.272727272727273,920
"3","3",95.95512,1,920
"3","4east",116460.649125,0.466666666666667,920
"3","4west",173858.830325,0.5,920
"3","5",200274.792233333,0.5,920
"3","6",274346.546,0.166666666666667,920
"4east","4east",95.901643,1,920
"4east","4west",57464.1820425,0.461538461538462,920
"4east","5",92998.2632876923,0.357142857142857,920
"4east","6",172771.13705,0.125,920
"4west","4west",176.725963,1,920
"4west","5",52756.1539178571,0.714285714285714,920
"4west","6",129414.4136,0.222222222222222,920
"5","5",70.701802,1,920
"5","6",80120.40368,0.375,920
"6","6",93.399466,1,920
"1","1",505.679714,1,921
"1","2",305190.184675,0.538461538461538,921
"1","3",244316.721883333,0.4375,921
"1","4east",339357.624985714,0.642857142857143,921
"1","4west",389094.179225,0.5,921
"1","5",390007.535657143,0.416666666666667,921
"1","6",437388.21558,0.285714285714286,921
"2","2",67.363151,1,921
"2","3",190474.59875,0.461538461538462,921
"2","4east",284236.398366667,0.583333333333333,921
"2","4west",337055.48055,0.416666666666667,921
"2","5",376892.630125,0.444444444444444,921
"2","6",455673.530175,0.272727272727273,921
"3","3",95.95512,1,921
"3","4east",116468.9935,0.571428571428571,921
"3","4west",173860.403890909,0.538461538461538,921
"3","5",200274.694045455,0.333333333333333,921
"3","6",274341.45464,0.214285714285714,921
"4east","4east",95.901643,1,921
"4east","4west",57462.2865775,0.666666666666667,921
"4east","5",92993.589596,0.454545454545455,921
"4east","6",172753.299855556,0.214285714285714,921
"4west","4west",176.725963,1,921
"4west","5",52748.7404973684,0.555555555555556,921
"4west","6",129403.243166667,0.25,921
"5","5",70.701802,1,921
"5","6",80113.0421933333,0.375,921
"6","6",93.399466,1,921
"1","1",505.679714,1,922
"1","2",305209.7389,0.727272727272727,922
"1","3",244316.721883333,0.461538461538462,922
"1","4east",339365.585477778,0.571428571428571,922
"1","4west",389094.179225,0.545454545454545,922
"1","5",390007.535657143,0.5,922
"1","6",437388.21558,0.25,922
"2","2",67.363151,1,922
"2","3",190474.59875,0.5,922
"2","4east",284225.3518,0.5,922
"2","4west",337055.48055,0.454545454545455,922
"2","5",376892.630125,0.4,922
"2","6",455675.086775,0.4,922
"3","3",95.95512,1,922
"3","4east",116456.508383333,0.4,922
"3","4west",173858.830325,0.454545454545455,922
"3","5",200272.52532,0.4,922
"3","6",274346.546,0.272727272727273,922
"4east","4east",95.901643,1,922
"4east","4west",57452.9559561111,0.583333333333333,922
"4east","5",93003.6026444444,0.416666666666667,922
"4east","6",172767.887585714,0.133333333333333,922
"4west","4west",176.725963,1,922
"4west","5",52766.18512625,0.714285714285714,922
"4west","6",129434.52036,0.2,922
"5","5",70.701802,1,922
"5","6",80112.73198,0.25,922
"6","6",93.399466,1,922
"1","1",505.679714,1,923
"1","2",305203.40737,0.727272727272727,923
"1","3",244316.721883333,0.428571428571429,923
"1","4east",339357.624985714,0.727272727272727,923
"1","4west",389094.179225,0.416666666666667,923
"1","5",390007.535657143,0.5,923
"1","6",437388.21558,0.230769230769231,923
"2","2",67.363151,1,923
"2","3",190474.59875,0.461538461538462,923
"2","4east",284236.398366667,0.636363636363636,923
"2","4west",337055.48055,0.454545454545455,923
"2","5",376892.630125,0.4,923
"2","6",455685.610483333,0.363636363636364,923
"3","3",95.95512,1,923
"3","4east",116463.17456,0.583333333333333,923
"3","4west",173870.476872727,0.7,923
"3","5",200274.260075,0.363636363636364,923
"3","6",274348.998766667,0.333333333333333,923
"4east","4east",95.901643,1,923
"4east","4west",57466.3407535714,0.6,923
"4east","5",92992.6690153846,0.555555555555556,923
"4east","6",172771.13705,0.153846153846154,923
"4west","4west",176.725963,1,923
"4west","5",52756.1539178571,0.5,923
"4west","6",129384.959333333,0.3,923
"5","5",70.701802,1,923
"5","6",80112.73198,0.222222222222222,923
"6","6",93.399466,1,923
"1","1",505.679714,1,924
"1","2",305209.7389,0.75,924
"1","3",244316.721883333,0.545454545454545,924
"1","4east",339357.624985714,0.615384615384615,924
"1","4west",389094.179225,0.5,924
"1","5",390007.535657143,0.416666666666667,924
"1","6",437388.21558,0.230769230769231,924
"2","2",67.363151,1,924
"2","3",190474.59875,0.5,924
"2","4east",284244.330028571,0.571428571428571,924
"2","4west",337066.694,0.461538461538462,924
"2","5",376903.736983333,0.384615384615385,924
"2","6",455682.02364,0.307692307692308,924
"3","3",95.95512,1,924
"3","4east",116460.649125,0.5,924
"3","4west",173858.830325,0.5,924
"3","5",200274.260075,0.4,924
"3","6",274346.546,0.181818181818182,924
"4east","4east",95.901643,1,924
"4east","4west",57467.0496853333,0.583333333333333,924
"4east","5",92992.6690153846,0.5,924
"4east","6",172765.04862,0.214285714285714,924
"4west","4west",176.725963,1,924
"4west","5",52755.1180372222,0.666666666666667,924
"4west","6",129425.584022222,0.272727272727273,924
"5","5",70.701802,1,924
"5","6",80117.5362333333,0.3,924
"6","6",93.399466,1,924
"1","1",505.679714,1,925
"1","2",305203.40737,0.7,925
"1","3",244316.721883333,0.5,925
"1","4east",339357.624985714,0.666666666666667,925
"1","4west",389094.179225,0.545454545454545,925
"1","5",390007.535657143,0.5,925
"1","6",437388.21558,0.181818181818182,925
"2","2",67.363151,1,925
"2","3",190474.59875,0.416666666666667,925
"2","4east",284236.398366667,0.583333333333333,925
"2","4west",337055.48055,0.454545454545455,925
"2","5",376892.630125,0.4,925
"2","6",455685.610483333,0.2,925
"3","3",95.95512,1,925
"3","4east",116462.3991,0.538461538461538,925
"3","4west",173861.663463636,0.545454545454545,925
"3","5",200275.403154545,0.363636363636364,925
"3","6",274346.546,0.181818181818182,925
"4east","4east",95.901643,1,925
"4east","4west",57462.0233314286,0.727272727272727,925
"4east","5",92995.6553446154,0.545454545454545,925
"4east","6",172765.04862,0.25,925
"4west","4west",176.725963,1,925
"4west","5",52759.650015,0.75,925
"4west","6",129384.959333333,0.333333333333333,925
"5","5",70.701802,1,925
"5","6",80105.06028,0.428571428571429,925
"6","6",93.399466,1,925
"1","1",505.679714,1,926
"1","2",305203.40737,0.666666666666667,926
"1","3",244316.721883333,0.461538461538462,926
"1","4east",339357.624985714,0.615384615384615,926
"1","4west",389094.179225,0.6,926
"1","5",390007.535657143,0.454545454545455,926
"1","6",437388.21558,0.333333333333333,926
"2","2",67.363151,1,926
"2","3",190474.59875,0.461538461538462,926
"2","4east",284236.398366667,0.5,926
"2","4west",337055.48055,0.454545454545455,926
"2","5",376892.630125,0.333333333333333,926
"2","6",455685.610483333,0.333333333333333,926
"3","3",95.95512,1,926
"3","4east",116468.13694,0.538461538461538,926
"3","4west",173855.3676,0.5,926
"3","5",200273.824672727,0.5,926
"3","6",274346.546,0.25,926
"4east","4east",95.901643,1,926
"4east","4west",57465.027856,0.545454545454545,926
"4east","5",92996.7414783333,0.416666666666667,926
"4east","6",172759.6819875,0.214285714285714,926
"4west","4west",176.725963,1,926
"4west","5",52752.3581813333,0.714285714285714,926
"4west","6",129384.959333333,0.333333333333333,926
"5","5",70.701802,1,926
"5","6",80108.12896,0.5,926
"6","6",93.399466,1,926
"1","1",505.679714,1,927
"1","2",305209.7389,0.615384615384615,927
"1","3",244316.721883333,0.5,927
"1","4east",339357.624985714,0.6,927
"1","4west",389094.179225,0.583333333333333,927
"1","5",390007.535657143,0.384615384615385,927
"1","6",437388.21558,0.230769230769231,927
"2","2",67.363151,1,927
"2","3",190478.3736,0.416666666666667,927
"2","4east",284236.398366667,0.4375,927
"2","4west",337055.48055,0.384615384615385,927
"2","5",376892.630125,0.307692307692308,927
"2","6",455675.086775,0.363636363636364,927
"3","3",95.95512,1,927
"3","4east",116460.649125,0.428571428571429,927
"3","4west",173858.830325,0.5,927
"3","5",200274.260075,0.272727272727273,927
"3","6",274346.546,0.2,927
"4east","4east",95.901643,1,927
"4east","4west",57473.5444188235,0.615384615384615,927
"4east","5",92998.6728168421,0.428571428571429,927
"4east","6",172777.28829,0.2,927
"4west","4west",176.725963,1,927
"4west","5",52736.2488972222,0.666666666666667,927
"4west","6",129399.17526,0.3,927
"5","5",70.701802,1,927
"5","6",80119.4777383333,0.333333333333333,927
"6","6",93.399466,1,927
"1","1",505.679714,1,928
"1","2",305203.40737,0.666666666666667,928
"1","3",244316.721883333,0.666666666666667,928
"1","4east",339357.624985714,0.692307692307692,928
"1","4west",389094.179225,0.583333333333333,928
"1","5",390007.535657143,0.384615384615385,928
"1","6",437388.21558,0.272727272727273,928
"2","2",67.363151,1,928
"2","3",190484.847466667,0.538461538461538,928
"2","4east",284250.278775,0.571428571428571,928
"2","4west",337066.694,0.461538461538462,928
"2","5",376902.73466,0.384615384615385,928
"2","6",455691.6506375,0.4,928
"3","3",95.95512,1,928
"3","4east",116458.845242857,0.692307692307692,928
"3","4west",173852.701784615,0.727272727272727,928
"3","5",200275.403154545,0.5,928
"3","6",274338.51362,0.272727272727273,928
"4east","4east",95.901643,1,928
"4east","4west",57462.2865775,0.615384615384615,928
"4east","5",93003.6142693333,0.538461538461538,928
"4east","6",172766.273190909,0.230769230769231,928
"4west","4west",176.725963,1,928
"4west","5",52766.0839858824,0.545454545454545,928
"4west","6",129432.08616,0.3,928
"5","5",70.701802,1,928
"5","6",80107.3073,0.333333333333333,928
"6","6",93.399466,1,928
"1","1",505.679714,1,929
"1","2",305203.40737,0.727272727272727,929
"1","3",244316.721883333,0.384615384615385,929
"1","4east",339357.624985714,0.666666666666667,929
"1","4west",389094.179225,0.545454545454545,929
"1","5",390007.535657143,0.363636363636364,929
"1","6",437388.21558,0.25,929
"2","2",67.363151,1,929
"2","3",190474.59875,0.416666666666667,929
"2","4east",284236.398366667,0.583333333333333,929
"2","4west",337055.48055,0.454545454545455,929
"2","5",376892.630125,0.4,929
"2","6",455685.610483333,0.4,929
"3","3",95.95512,1,929
"3","4east",116453.1548,0.384615384615385,929
"3","4west",173858.830325,0.363636363636364,929
"3","5",200274.260075,0.3,929
"3","6",274346.546,0.3,929
"4east","4east",95.901643,1,929
"4east","4west",57457.291838,0.7,929
"4east","5",92993.5062883333,0.363636363636364,929
"4east","6",172772.027044444,0.153846153846154,929
"4west","4west",176.725963,1,929
"4west","5",52759.3289666667,0.5,929
"4west","6",129418.470616667,0.2,929
"5","5",70.701802,1,929
"5","6",80112.179234,0.25,929
"6","6",93.399466,1,929
"1","1",505.679714,1,930
"1","2",305203.40737,0.818181818181818,930
"1","3",244316.721883333,0.428571428571429,930
"1","4east",339357.624985714,0.636363636363636,930
"1","4west",389094.179225,0.545454545454545,930
"1","5",390007.535657143,0.5,930
"1","6",437388.21558,0.25,930
"2","2",67.363151,1,930
"2","3",190474.59875,0.428571428571429,930
"2","4east",284236.398366667,0.636363636363636,930
"2","4west",337055.48055,0.545454545454545,930
"2","5",376892.630125,0.5,930
"2","6",455685.610483333,0.363636363636364,930
"3","3",95.95512,1,930
"3","4east",116460.649125,0.384615384615385,930
"3","4west",173855.3676,0.416666666666667,930
"3","5",200274.792233333,0.363636363636364,930
"3","6",274346.546,0.25,930
"4east","4east",95.901643,1,930
"4east","4west",57464.1820425,0.5,930
"4east","5",92998.0250909091,0.444444444444444,930
"4east","6",172771.13705,0.181818181818182,930
"4west","4west",176.725963,1,930
"4west","5",52755.572023125,0.714285714285714,930
"4west","6",129394.30682,0.2,930
"5","5",70.701802,1,930
"5","6",80104.078686,0.25,930
"6","6",93.399466,1,930
"1","1",505.679714,1,931
"1","2",305203.40737,0.727272727272727,931
"1","3",244316.721883333,0.5,931
"1","4east",339357.624985714,0.533333333333333,931
"1","4west",389094.179225,0.5,931
"1","5",390007.535657143,0.333333333333333,931
"1","6",437388.21558,0.230769230769231,931
"2","2",67.363151,1,931
"2","3",190474.59875,0.545454545454545,931
"2","4east",284236.398366667,0.466666666666667,931
"2","4west",337055.48055,0.416666666666667,931
"2","5",376892.630125,0.363636363636364,931
"2","6",455685.610483333,0.25,931
"3","3",95.95512,1,931
"3","4east",116463.17456,0.5,931
"3","4west",173855.3676,0.454545454545455,931
"3","5",200274.260075,0.4,931
"3","6",274346.546,0.166666666666667,931
"4east","4east",95.901643,1,931
"4east","4west",57464.1761822222,0.5,931
"4east","5",92993.5062883333,0.357142857142857,931
"4east","6",172771.13705,0.1875,931
"4west","4west",176.725963,1,931
"4west","5",52756.1539178571,0.555555555555556,931
"4west","6",129416.84781,0.272727272727273,931
"5","5",70.701802,1,931
"5","6",80112.179234,0.2,931
"6","6",93.399466,1,931
"1","1",505.679714,1,932
"1","2",305190.184675,0.583333333333333,932
"1","3",244316.721883333,0.6,932
"1","4east",339357.624985714,0.615384615384615,932
"1","4west",389094.179225,0.545454545454545,932
"1","5",390007.535657143,0.384615384615385,932
"1","6",437388.21558,0.333333333333333,932
"2","2",67.363151,1,932
"2","3",190474.59875,0.666666666666667,932
"2","4east",284236.398366667,0.538461538461538,932
"2","4west",337055.48055,0.454545454545455,932
"2","5",376892.630125,0.307692307692308,932
"2","6",455672.90744,0.25,932
"3","3",95.95512,1,932
"3","4east",116460.649125,0.545454545454545,932
"3","4west",173858.830325,0.625,932
"3","5",200274.260075,0.4,932
"3","6",274346.546,0.2,932
"4east","4east",95.901643,1,932
"4east","4west",57464.1895771429,0.636363636363636,932
"4east","5",93005.1137357143,0.583333333333333,932
"4east","6",172780.3011,0.307692307692308,932
"4west","4west",176.725963,1,932
"4west","5",52752.3581813333,0.666666666666667,932
"4west","6",129384.959333333,0.444444444444444,932
"5","5",70.701802,1,932
"5","6",80108.12896,0.4,932
"6","6",93.399466,1,932
"1","1",505.679714,1,933
"1","2",305203.40737,0.8,933
"1","3",244316.721883333,0.6,933
"1","4east",339365.585477778,0.571428571428571,933
"1","4west",389094.179225,0.5,933
"1","5",390005.436844444,0.5,933
"1","6",437388.21558,0.25,933
"2","2",67.363151,1,933
"2","3",190474.59875,0.6,933
"2","4east",284234.861685714,0.571428571428571,933
"2","4west",337055.48055,0.5,933
"2","5",376902.73466,0.5,933
"2","6",455685.610483333,0.363636363636364,933
"3","3",95.95512,1,933
"3","4east",116463.17456,0.538461538461538,933
"3","4west",173855.3676,0.625,933
"3","5",200274.260075,0.444444444444444,933
"3","6",274346.546,0.181818181818182,933
"4east","4east",95.901643,1,933
"4east","4west",57460.8732238462,0.461538461538462,933
"4east","5",92998.2632876923,0.461538461538462,933
"4east","6",172783.31391,0.357142857142857,933
"4west","4west",176.725963,1,933
"4west","5",52756.1539178571,0.714285714285714,933
"4west","6",129414.4136,0.333333333333333,933
"5","5",70.701802,1,933
"5","6",80112.73198,0.5,933
"6","6",93.399466,1,933
"1","1",505.679714,1,934
"1","2",305203.40737,0.727272727272727,934
"1","3",244316.721883333,0.3125,934
"1","4east",339365.585477778,0.615384615384615,934
"1","4west",389094.179225,0.461538461538462,934
"1","5",390007.535657143,0.363636363636364,934
"1","6",437388.21558,0.230769230769231,934
"2","2",67.363151,1,934
"2","3",190474.59875,0.333333333333333,934
"2","4east",284225.3518,0.538461538461538,934
"2","4west",337055.48055,0.384615384615385,934
"2","5",376892.630125,0.4,934
"2","6",455685.610483333,0.25,934
"3","3",95.95512,1,934
"3","4east",116457.5476375,0.375,934
"3","4west",173858.830325,0.25,934
"3","5",200273.118427273,0.230769230769231,934
"3","6",274346.546,0.133333333333333,934
"4east","4east",95.901643,1,934
"4east","4west",57464.1820425,0.538461538461538,934
"4east","5",92999.5648585714,0.454545454545455,934
"4east","6",172759.6819875,0.214285714285714,934
"4west","4west",176.725963,1,934
"4west","5",52756.1539178571,0.555555555555556,934
"4west","6",129425.584022222,0.25,934
"5","5",70.701802,1,934
"5","6",80112.73198,0.222222222222222,934
"6","6",93.399466,1,934
"1","1",505.679714,1,935
"1","2",305203.40737,0.666666666666667,935
"1","3",244316.721883333,0.571428571428571,935
"1","4east",339357.624985714,0.692307692307692,935
"1","4west",389094.179225,0.636363636363636,935
"1","5",390007.535657143,0.333333333333333,935
"1","6",437388.21558,0.307692307692308,935
"2","2",67.363151,1,935
"2","3",190474.59875,0.428571428571429,935
"2","4east",284236.398366667,0.538461538461538,935
"2","4west",337055.48055,0.454545454545455,935
"2","5",376892.630125,0.4,935
"2","6",455685.610483333,0.363636363636364,935
"3","3",95.95512,1,935
"3","4east",116473.149885714,0.692307692307692,935
"3","4west",173863.6777,0.636363636363636,935
"3","5",200274.260075,0.333333333333333,935
"3","6",274348.998766667,0.307692307692308,935
"4east","4east",95.901643,1,935
"4east","4west",57460.404298125,0.636363636363636,935
"4east","5",92996.7414783333,0.333333333333333,935
"4east","6",172758.42665,0.214285714285714,935
"4west","4west",176.725963,1,935
"4west","5",52759.650015,0.5,935
"4west","6",129414.4136,0.3,935
"5","5",70.701802,1,935
"5","6",80112.03752375,0.222222222222222,935
"6","6",93.399466,1,935
"1","1",505.679714,1,936
"1","2",305200.42705,0.727272727272727,936
"1","3",244316.721883333,0.461538461538462,936
"1","4east",339357.624985714,0.615384615384615,936
"1","4west",389094.179225,0.461538461538462,936
"1","5",390007.535657143,0.384615384615385,936
"1","6",437388.21558,0.307692307692308,936
"2","2",67.363151,1,936
"2","3",190474.59875,0.5,936
"2","4east",284236.398366667,0.538461538461538,936
"2","4west",337055.48055,0.384615384615385,936
"2","5",376892.630125,0.307692307692308,936
"2","6",455663.525333333,0.333333333333333,936
"3","3",95.95512,1,936
"3","4east",116460.649125,0.428571428571429,936
"3","4west",173858.830325,0.384615384615385,936
"3","5",200274.260075,0.307692307692308,936
"3","6",274346.546,0.230769230769231,936
"4east","4east",95.901643,1,936
"4east","4west",57469.461395,0.666666666666667,936
"4east","5",93003.8803366667,0.583333333333333,936
"4east","6",172770.603053333,0.285714285714286,936
"4west","4west",176.725963,1,936
"4west","5",52755.2184728571,0.7,936
"4west","6",129416.152321429,0.333333333333333,936
"5","5",70.701802,1,936
"5","6",80112.2690091667,0.363636363636364,936
"6","6",93.399466,1,936
"1","1",505.679714,1,937
"1","2",305203.40737,0.75,937
"1","3",244316.721883333,0.545454545454545,937
"1","4east",339357.624985714,0.583333333333333,937
"1","4west",389094.179225,0.545454545454545,937
