"layer_from","layer_to","ave_distance","number_of_modules","trial"
"1","2",305249.240755263,14,750
"1","3",244293.343658824,13,750
"1","4east",339383.338226829,16,750
"1","4west",389076.219886667,8,750
"1","5",390008.38245,2,750
"1","6",437375.2712,1,750
"2","2",67.363151,11,750
"2","3",190470.945582857,13,750
"2","4east",284223.728160976,14,750
"2","4west",336992.62480625,8,750
"2","5",376896.6596375,3,750
"2","6",455675.753957143,3,750
"3","3",95.95512,10,750
"3","4east",116460.649125,18,750
"3","4west",173818.908910526,10,750
"3","5",200274.260075,3,750
"3","6",274356.5879125,3,750
"4east","4east",95.901643,16,750
"4east","4west",57420.6873861111,9,750
"4east","5",92993.3674422222,4,750
"4east","6",172771.13705,3,750
"4west","4west",176.725963,1,750
"4west","5",52723.188745,7,750
"4west","6",129389.167078571,7,750
"5","5",70.701802,6,750
"5","6",80114.71676,9,750
"6","6",93.399466,7,750
"1","1",505.679714,11,751
"1","2",305280.507043182,18,751
"1","3",244312.206010417,18,751
"1","4east",339392.07197234,19,751
"1","4west",389084.956233333,13,751
"1","5",390007.40785,1,751
"1","6",437285.0066,1,751
"2","2",67.363151,11,751
"2","3",190477.160929167,16,751
"2","4east",284228.190655319,18,751
"2","4west",336977.27965,13,751
"3","3",95.95512,17,751
"3","4east",116460.034836066,22,751
"3","4west",173804.248868966,16,751
"3","5",200274.260075,1,751
"3","6",274313.73665,1,751
"4east","4east",95.901643,17,751
"4east","4west",57406.109165,16,751
"4east","5",92999.56344,1,751
"4east","6",172740.38085,1,751
"4west","5",52688.4802111765,10,751
"4west","6",129341.010309091,8,751
"5","5",70.701802,9,751
"5","6",80112.8649285714,9,751
"6","6",93.399466,3,751
"1","1",505.679714,15,752
"1","2",305233.516295349,13,752
"1","3",244286.819145,13,752
"1","4east",339386.253783721,16,752
"1","4west",389074.0358,12,752
"2","2",67.363151,12,752
"2","3",190476.909666667,14,752
"2","4east",284222.590158333,19,752
"2","4west",336978.881580952,12,752
"2","5",376892.630125,1,752
"2","6",455649.74205,1,752
"3","3",95.95512,18,752
"3","4east",116461.954262069,20,752
"3","4west",173804.567466667,12,752
"3","5",200287.7154,1,752
"3","6",274321.0892,1,752
"4east","4east",95.901643,17,752
"4east","4west",57406.109165,15,752
"4east","5",93035.91628,1,752
"4east","6",172778.5189,1,752
"4west","5",52660.054016,6,752
"4west","6",129320.834614286,5,752
"5","5",70.701802,6,752
"5","6",80103.0459841176,8,752
"6","6",93.399466,5,752
"1","1",505.679714,13,753
"1","2",305260.9530225,17,753
"1","3",244276.398990909,15,753
"1","4east",339383.258998039,18,753
"1","4west",389081.316088889,12,753
"1","5",390009.35705,2,753
"1","6",437371.016375,3,753
"2","2",67.363151,9,753
"2","3",190475.786275,16,753
"2","4east",284232.132706122,21,753
"2","4west",336985.6897875,12,753
"2","5",376892.630125,1,753
"2","6",455696.6529,2,753
"3","3",95.95512,15,753
"3","4east",116464.336772222,19,753
"3","4west",173804.567466667,13,753
"3","5",200278.745183333,2,753
"3","6",274341.45464,3,753
"4east","4east",95.901643,16,753
"4east","4west",57404.8543120833,14,753
"4east","5",92999.56344,1,753
"4east","6",172763.448,2,753
"4west","5",52664.0708215385,7,753
"4west","6",129349.5586,5,753
"5","5",70.701802,9,753
"5","6",80110.1747466667,8,753
"6","6",93.399466,5,753
"1","1",505.679714,14,754
"1","2",305258.496729545,17,754
"1","3",244287.947469048,15,754
"1","4east",339385.700023636,21,754
"1","4west",389082.552828571,12,754
"1","5",390008.86975,1,754
"1","6",437416.1418,1,754
"2","2",67.363151,13,754
"2","3",190477.96804,16,754
"2","4east",284223.010989474,22,754
"2","4west",336973.541811111,12,754
"3","3",95.95512,13,754
"3","4east",116461.084544828,21,754
"3","4west",173808.0320625,14,754
"3","5",200260.80475,1,754
"3","6",274371.9913,1,754
"4east","4east",95.901643,19,754
"4east","4west",57414.4052903571,15,754
"4east","5",92999.56344,1,754
"4east","6",172786.51515,1,754
"4west","4west",176.725963,1,754
"4west","5",52690.8416478571,7,754
"4west","6",129347.039311111,6,754
"5","5",70.701802,8,754
"5","6",80112.4217666667,9,754
"6","6",93.399466,3,754
"1","1",505.679714,9,755
"1","2",305267.279802564,16,755
"1","3",244287.146302632,18,755
"1","4east",339385.706216279,18,755
"1","4west",389077.402283333,8,755
"1","5",390011.9681,2,755
"1","6",437399.6863,2,755
"2","2",67.363151,13,755
"2","3",190480.39803,15,755
"2","4east",284231.288315556,15,755
"2","4west",336997.658717647,9,755
"2","5",376900.68915,2,755
"2","6",455688.64928,2,755
"3","3",95.95512,12,755
"3","4east",116462.767703774,22,755
"3","4west",173812.263066667,10,755
"3","5",200275.21796,2,755
"3","6",274366.629825,2,755
"4east","4east",95.901643,17,755
"4east","4west",57417.5424952632,10,755
"4east","5",92993.08975,2,755
"4east","6",172771.13705,2,755
"4west","4west",176.725963,1,755
"4west","5",52698.3103464286,7,755
"4west","6",129375.355145455,6,755
"5","5",70.701802,11,755
"5","6",80115.8111755172,10,755
"6","6",93.399466,6,755
"1","1",505.679714,10,756
"1","2",305284.721018421,15,756
"1","3",244285.929731429,14,756
"1","4east",339387.267047059,15,756
"1","4west",389081.5961,8,756
"1","5",390007.40785,1,756
"2","2",67.363151,13,756
"2","3",190478.486564103,16,756
"2","4east",284231.2626,19,756
"2","4west",336981.48471875,10,756
"2","5",376892.630125,1,756
"3","3",95.95512,11,756
"3","4east",116465.408354762,18,756
"3","4west",173799.9478,9,756
"3","5",200274.260075,1,756
"4east","4east",95.901643,16,756
"4east","4west",57406.109165,10,756
"4east","5",92963.2106,1,756
"4west","5",52691.888675625,9,756
"4west","6",129324.944336364,6,756
"5","5",70.701802,10,756
"5","6",80107.5411312,9,756
"6","6",93.399466,7,756
"1","1",505.679714,14,757
"1","2",305271.9404775,14,757
"1","3",244295.278036842,13,757
"1","4east",339387.866731111,14,757
"1","4west",389083.654840909,12,757
"1","5",390006.41726,2,757
"1","6",437342.351033333,2,757
"2","2",67.363151,10,757
"2","3",190482.919636364,14,757
"2","4east",284231.8816,16,757
"2","4west",336994.556227273,14,757
"2","5",376898.3643,2,757
"2","6",455676.643375,2,757
"3","3",95.95512,10,757
"3","4east",116461.736106522,17,757
"3","4west",173813.488509091,12,757
"3","5",200278.68432,2,757
"3","6",274338.064233333,2,757
"4east","4east",95.901643,14,757
"4east","4west",57418.29768375,13,757
"4east","5",92999.56344,1,757
"4east","6",172740.38085,1,757
"4west","4west",176.725963,1,757
"4west","5",52708.2806107692,6,757
"4west","6",129380.9023,4,757
"5","5",70.701802,6,757
"5","6",80103.0459841176,9,757
"6","6",93.399466,3,757
"1","1",505.679714,10,758
"1","2",305264.526065116,17,758
"1","3",244292.634477778,14,758
"1","4east",339387.607545455,17,758
"1","4west",389076.921357143,8,758
"1","5",389999.5747,1,758
"1","6",437411.89385,1,758
"2","2",67.363151,13,758
"2","3",190475.548636,19,758
"2","4east",284222.974346429,20,758
"2","4west",336991.497995455,12,758
"2","5",376909.83265,1,758
"2","6",455676.643375,1,758
"3","3",95.95512,12,758
"3","4east",116462.510418519,20,758
"3","4west",173813.488509091,13,758
"3","5",200282.93385,1,758
"3","6",274346.546,1,758
"4east","4east",95.901643,20,758
"4east","4west",57415.0434538462,14,758
"4east","5",93018.98451,1,758
"4east","6",172763.448,1,758
"4west","4west",176.725963,1,758
"4west","5",52688.0353128571,9,758
"4west","6",129361.39592,5,758
"5","5",70.701802,6,758
"5","6",80102.3923782353,8,758
"6","6",93.399466,4,758
"1","1",505.679714,13,759
"1","2",305254.392691111,14,759
"1","3",244290.86210303,11,759
"1","4east",339382.426472222,13,759
"1","4west",389071.851713333,8,759
"1","5",390019.6485,1,759
"2","2",67.363151,12,759
"2","3",190475.892245,14,759
"2","4east",284228.202965957,18,759
"2","4west",336981.017488889,10,759
"2","5",376898.002666667,2,759
"2","6",455709.7711,1,759
"3","3",95.95512,13,759
"3","4east",116459.199913953,16,759
"3","4west",173803.41255,13,759
"3","5",200266.886333333,2,759
"3","6",274339.1877,1,759
"4east","4east",95.901643,17,759
"4east","4west",57415.0434538462,14,759
"4east","5",92999.56344,2,759
"4east","6",172763.448,1,759
"4west","4west",176.725963,1,759
"4west","5",52678.7123871429,8,759
"4west","6",129324.944336364,6,759
"5","5",70.701802,8,759
"5","6",80104.6141009091,9,759
"6","6",93.399466,9,759
"1","1",505.679714,13,760
"1","2",305278.805547826,17,760
"1","3",244295.305930952,16,760
"1","4east",339386.612840426,18,760
"1","4west",389083.196945455,12,760
"1","5",390010.39983125,5,760
"1","6",437369.9543875,3,760
"2","2",67.363151,12,760
"2","3",190472.343277273,18,760
"2","4east",284229.392,21,760
"2","4west",337002.658109091,12,760
"2","5",376890.172621429,4,760
"2","6",455667.676266667,2,760
"3","3",95.95512,14,760
"3","4east",116462.286543396,24,760
"3","4west",173832.854982143,16,760
"3","5",200271.375847059,6,760
"3","6",274342.083566667,3,760
"4east","4east",95.901643,15,760
"4east","4west",57428.7317672,14,760
"4east","5",92992.59170125,5,760
"4east","6",172748.1484125,3,760
"4west","4west",176.725963,2,760
"4west","5",52709.7926842308,13,760
"4west","6",129362.18185,8,760
"5","5",70.701802,12,760
"5","6",80109.4621824138,12,760
"6","6",93.399466,7,760
"1","1",505.679714,12,761
"1","2",305228.192813636,15,761
"1","3",244271.070846154,14,761
"1","4east",339374.719389474,15,761
"1","4west",389069.355614286,9,761
"1","5",389998.585566667,2,761
"1","6",437370.16816,2,761
"2","2",67.363151,14,761
"2","3",190479.645453333,17,761
"2","4east",284230.578537255,19,761
"2","4west",336982.085442857,12,761
"2","5",376920.939366667,2,761
"2","6",455677.335144444,3,761
"3","3",95.95512,11,761
"3","4east",116466.562271053,16,761
"3","4west",173806.44420625,10,761
"3","5",200289.657575,3,761
"3","6",274340.515083333,3,761
"4east","4east",95.901643,17,761
"4east","4west",57404.8543120833,13,761
"4east","5",93018.98451,2,761
"4east","6",172755.75895,2,761
"4west","5",52695.50221,8,761
"4west","6",129380.902311111,6,761
"5","5",70.701802,6,761
"5","6",80095.4486411111,9,761
"6","6",93.399466,7,761
"1","1",505.679714,9,762
"1","2",305288.505276471,16,762
"1","3",244309.980635897,17,762
"1","4east",339392.650889189,16,762
"1","4west",389094.068608696,13,762
"1","5",390009.207373684,7,762
"1","6",437357.39055,6,762
"2","2",67.363151,10,762
"2","3",190470.93054,18,762
"2","4east",284221.276155102,20,762
"2","4west",337034.006453846,15,762
"2","5",376894.64488125,5,762
"2","6",455686.648216667,4,762
"3","3",95.95512,12,762
"3","4east",116457.767944231,19,762
"3","4west",173833.717116667,14,762
"3","5",200274.541805882,5,762
"3","6",274348.01766,4,762
"4east","4east",95.901643,19,762
"4east","4west",57442.6772862069,15,762
"4east","5",93001.256617,6,762
"4east","6",172768.895314286,5,762
"4west","4west",176.725963,2,762
"4west","5",52706.0332056,11,762
"4west","6",129370.2322,10,762
"5","5",70.701802,13,762
"5","6",80108.4993366667,12,762
"6","6",93.399466,7,762
"1","1",505.679714,14,763
"1","2",305266.228440741,19,763
"1","3",244287.803085106,16,763
"1","4east",339376.863336842,14,763
"1","4west",389067.48354,9,763
"2","2",67.363151,14,763
"2","3",190474.857848148,18,763
"2","4east",284228.957940541,12,763
"2","4west",336991.25980625,10,763
"2","5",376925.9507,1,763
"2","6",455709.7711,1,763
"3","3",95.95512,13,763
"3","4east",116461.69285,16,763
"3","4west",173811.360876471,11,763
"3","5",200260.80475,1,763
"3","6",274339.1877,1,763
"4east","4east",95.901643,20,763
"4east","4west",57407.3640179167,14,763
"4west","5",52673.108634,6,763
"4west","6",129326.0508,3,763
"5","5",70.701802,5,763
"5","6",80103.4792736842,8,763
"6","6",93.399466,4,763
"1","1",505.679714,10,764
"1","2",305243.123287805,18,764
"1","3",244270.907794286,17,764
"1","4east",339380.134069231,18,764
"1","4west",389069.355614286,15,764
"1","5",390011.9681,2,764
"1","6",437330.1389,1,764
"2","2",67.363151,15,764
"2","3",190476.6285,17,764
"2","4east",284225.374964,20,764
"2","4west",336980.083029167,15,764
"2","5",376875.789233333,2,764
"2","6",455643.51565,1,764
"3","3",95.95512,12,764
"3","4east",116459.990585965,21,764
"3","4west",173809.4758625,17,764
"3","5",200274.260075,2,764
"3","6",274346.546,1,764
"4east","4east",95.901643,23,764
"4east","4west",57412.848333,18,764
"4east","5",92999.56344,3,764
"4east","6",172763.448,2,764
"4west","5",52683.564812,6,764
"4west","6",129324.312071429,4,764
"5","5",70.701802,6,764
"5","6",80110.4833938889,6,764
"6","6",93.399466,5,764
"1","1",505.679714,10,765
"1","2",305269.728754545,14,765
"1","3",244279.481592593,11,765
"1","4east",339387.309797436,15,765
"1","4west",389089.726753846,8,765
"1","5",390013.528175,2,765
"1","6",437330.1389,1,765
"2","2",67.363151,9,765
"2","3",190471.929425641,17,765
"2","4east",284221.572833962,21,765
"2","4west",336977.27965,12,765
"2","5",376875.4276,1,765
"3","3",95.95512,10,765
"3","4east",116464.822843137,18,765
"3","4west",173815.650053333,9,765
"3","5",200276.65085,2,765
"3","6",274353.9043,1,765
"4east","4east",95.901643,23,765
"4east","4west",57416.716342,15,765
"4east","5",92985.6199625,3,765
"4east","6",172750.7376,2,765
"4west","4west",176.725963,2,765
"4west","5",52729.3880453846,5,765
"4west","6",129386.98785,5,765
"5","5",70.701802,9,765
"5","6",80106.2878433333,8,765
"6","6",93.399466,5,765
"1","1",505.679714,9,766
"1","2",305214.0228825,16,766
"1","3",244264.695818919,15,766
"1","4east",339375.391466667,19,766
"1","4west",389073.577904545,12,766
"1","5",390011.31352,2,766
"1","6",437388.21558,2,766
"2","2",67.363151,13,766
"2","3",190473.505635897,14,766
"2","4east",284222.578104167,18,766
"2","4west",337003.017330435,11,766
"2","5",376886.89595,2,766
"2","6",455685.610483333,2,766
"3","3",95.95512,15,766
"3","4east",116462.299554717,20,766
"3","4west",173814.104913043,13,766
"3","5",200275.8513,2,766
"3","6",274359.9333,2,766
"4east","4east",95.901643,18,766
"4east","4west",57420.691292963,14,766
"4east","5",93002.947808,2,766
"4east","6",172775.6863,2,766
"4west","4west",176.725963,2,766
"4west","5",52703.5985166667,5,766
"4west","6",129381.50269,5,766
"5","5",70.701802,9,766
"5","6",80113.1949508333,10,766
"6","6",93.399466,4,766
"1","1",505.679714,10,767
"1","2",305207.877141026,13,767
"1","3",244260.196647368,15,767
"1","4east",339369.726584444,17,767
"1","4west",389067.604011111,12,767
"1","5",390010.877133333,4,767
"1","6",437411.89385,3,767
"2","2",67.363151,13,767
"2","3",190469.866309091,15,767
"2","4east",284223.910943478,15,767
"2","4west",336975.677719048,11,767
"2","5",376892.630125,2,767
"2","6",455649.74205,1,767
"3","3",95.95512,13,767
"3","4east",116455.905277586,24,767
"3","4west",173813.034018519,16,767
"3","5",200267.14319,4,767
"3","6",274344.093233333,3,767
"4east","4east",95.901643,18,767
"4east","4west",57423.6870175862,16,767
"4east","5",93002.3854016667,4,767
"4east","6",172763.448,3,767
"4west","4west",176.725963,1,767
"4west","5",52715.57200125,9,767
"4west","6",129364.024923077,8,767
"5","5",70.701802,8,767
"5","6",80107.7633572,12,767
"6","6",93.399466,5,767
"1","1",505.679714,11,768
"1","2",305214.394825,16,768
"1","3",244282.273783784,15,768
"1","4east",339380.90316,16,768
"1","4west",389071.851713333,9,768
"2","2",67.363151,11,768
"2","3",190472.531233333,20,768
"2","4east",284218.814121569,21,768
"2","4west",336979.050205263,12,768
"3","3",95.95512,14,768
"3","4east",116460.409570588,18,768
"3","4west",173807.242010526,11,768
"4east","4east",95.901643,16,768
"4east","4west",57406.109165,11,768
"4west","5",52663.6143663636,6,768
"4west","6",129327.789528571,5,768
"5","5",70.701802,6,768
"5","6",80116.0198514286,6,768
"6","6",93.399466,5,768
"1","1",505.679714,14,769
"1","2",305258.497815909,16,769
"1","3",244287.397670732,15,769
"1","4east",339383.510759459,14,769
"1","4west",389077.402283333,7,769
"1","5",390011.9681,2,769
"1","6",437411.89385,1,769
"2","2",67.363151,15,769
"2","3",190478.435690566,20,769
"2","4east",284225.373211111,20,769
"2","4west",336993.82866,13,769
"2","5",376886.89595,2,769
"2","6",455676.643375,1,769
"3","3",95.95512,16,769
"3","4east",116460.197573214,23,769
"3","4west",173814.66995,13,769
"3","5",200265.5863,1,769
"3","6",274346.546,1,769
"4east","4east",95.901643,19,769
"4east","4west",57414.533125,14,769
"4east","5",93008.029325,2,769
"4east","6",172763.448,1,769
"4west","4west",176.725963,1,769
"4west","5",52672.1140353846,7,769
"4west","6",129357.076263636,6,769
"5","5",70.701802,8,769
"5","6",80110.5136964706,7,769
"6","6",93.399466,4,769
"1","1",505.679714,14,770
"1","2",305248.847978947,13,770
"1","3",244287.511186111,14,770
"1","4east",339383.81634,14,770
"1","4west",389085.6778125,7,770
"1","5",390012.462666667,2,770
"1","6",437357.39055,2,770
"2","2",67.363151,13,770
"2","3",190470.772090476,17,770
"2","4east",284219.911726531,17,770
"2","4west",337010.779216,11,770
"2","5",376885.96601,4,770
"2","6",455671.910842857,4,770
"3","3",95.95512,12,770
"3","4east",116464.661972,22,770
"3","4west",173825.032213793,16,770
"3","5",200274.792233333,4,770
"3","6",274346.546,5,770
"4east","4east",95.901643,17,770
"4east","4west",57430.0800103571,15,770
"4east","5",93001.1035945454,4,770
"4east","6",172772.9808,5,770
"4west","4west",176.725963,3,770
"4west","5",52712.3017643478,11,770
"4west","6",129391.053944444,12,770
"5","5",70.701802,10,770
"5","6",80105.4306566667,10,770
"6","6",93.399466,11,770
"1","1",505.679714,10,771
"1","2",305289.053987179,16,771
"1","3",244315.97502,15,771
"1","4east",339389.183602703,14,771
"1","4west",389082.152261111,12,771
"1","5",390005.107133333,5,771
"1","6",437359.7333,4,771
"2","2",67.363151,12,771
"2","3",190469.7668,19,771
"2","4east",284217.351964,19,771
"2","4west",337002.658145455,13,771
"2","5",376892.84702,5,771
"2","6",455663.995355556,4,771
"3","3",95.95512,13,771
"3","4east",116462.035757407,20,771
"3","4west",173818.925273913,15,771
"3","5",200277.584677778,5,771
"3","6",274336.5040875,4,771
"4east","4east",95.901643,18,771
"4east","4west",57432.8247780645,17,771
"4east","5",93011.0507906667,6,771
"4east","6",172761.377106667,5,771
"4west","5",52712.2974105882,11,771
"4west","6",129363.920578571,9,771
"5","5",70.701802,9,771
"5","6",80110.9227092593,10,771
"6","6",93.399466,6,771
"1","1",505.679714,13,772
"1","2",305265.290297561,17,772
"1","3",244286.917302564,17,772
"1","4east",339379.150815,19,772
"1","4west",389075.962935294,12,772
"2","2",67.363151,13,772
"2","3",190474.59875,19,772
"2","4east",284230.780085714,20,772
"2","4west",336979.867384615,8,772
"3","3",95.95512,9,772
"3","4east",116463.646204,21,772
"3","4west",173804.689036842,12,772
"4east","4east",95.901643,17,772
"4east","4west",57405.5514525926,16,772
"4west","5",52666.581325,6,772
"4west","6",129321.993766667,4,772
"5","5",70.701802,6,772
"5","6",80110.2198046667,5,772
"6","6",93.399466,4,772
"1","1",505.679714,12,773
"1","2",305304.219795556,19,773
"1","3",244303.259504878,16,773
"1","4east",339395.570704878,17,773
"1","4west",389083.671476471,11,773
"1","5",390008.86975,1,773
"1","6",437371.016375,1,773
"2","2",67.363151,11,773
"2","3",190474.598895652,17,773
"2","4east",284222.512923404,19,773
"2","4west",336977.27965,12,773
"2","5",376859.30955,1,773
"2","6",455643.51565,1,773
"3","3",95.95512,12,773
"3","4east",116459.079945833,20,773
"3","4west",173805.837875,12,773
"3","5",200287.7154,1,773
"3","6",274353.9043,1,773
"4east","4east",95.901643,16,773
"4east","4west",57408.2603414286,12,773
"4east","5",93035.91628,1,773
"4east","6",172801.5792,1,773
"4west","5",52695.21833,8,773
"4west","6",129366.6755,6,773
"5","5",70.701802,6,773
"5","6",80108.12896,10,773
"6","6",93.399466,4,773
"1","1",505.679714,13,774
"1","2",305262.605734694,17,774
"1","3",244282.603955319,17,774
"1","4east",339385.04178,18,774
"1","4west",389072.311521053,11,774
"2","2",67.363151,14,774
"2","3",190473.147142308,22,774
"2","4east",284226.535378571,21,774
"2","4west",336982.617113043,13,774
"2","5",376876.5125,1,774
"2","6",455643.51565,1,774
"3","3",95.95512,13,774
"3","4east",116461.855787097,27,774
"3","4west",173806.010958333,16,774
"3","5",200269.4864,1,774
"3","6",274339.1877,1,774
"4east","4east",95.901643,19,774
"4east","4west",57407.6669134483,18,774
"4east","5",93018.98451,1,774
"4east","6",172740.38085,1,774
"4west","4west",176.725963,1,774
"4west","5",52700.3223575,7,774
"4west","6",129383.607,5,774
"5","5",70.701802,5,774
"5","6",80103.52594,9,774
"6","6",93.399466,5,774
"1","1",505.679714,13,775
"1","2",305248.380928125,12,775
"1","3",244293.118375676,12,775
"1","4east",339383.423546154,14,775
"1","4west",389078.1309625,9,775
"2","2",67.363151,9,775
"2","3",190476.216968421,15,775
"2","4east",284225.345591489,19,775
"2","4west",336975.300794118,11,775
"3","3",95.95512,14,775
"3","4east",116461.542583929,19,775
"3","4west",173803.41255,15,775
"4east","4east",95.901643,18,775
"4east","4west",57406.109165,16,775
"4west","5",52673.108634,6,775
"4west","6",129326.0508,5,775
"5","5",70.701802,6,775
"5","6",80108.12896,7,775
"6","6",93.399466,7,775
"1","1",505.679714,12,776
"1","2",305262.765347368,16,776
"1","3",244288.01043913,18,776
"1","4east",339387.847295918,19,776
"1","4west",389084.956233333,12,776
"2","2",67.363151,10,776
"2","3",190480.188959091,18,776
"2","4east",284228.02614,20,776
"2","4west",336979.050205263,12,776
"2","6",455643.51565,1,776
"3","3",95.95512,13,776
"3","4east",116461.312,22,776
"3","4west",173807.242010526,13,776
"4east","4east",95.901643,19,776
"4east","4west",57406.6284144828,17,776
"4east","6",172750.7376,2,776
"4west","5",52671.2436885714,4,776
"4west","6",129403.243166667,6,776
"5","5",70.701802,3,776
"5","6",80102.3222207692,7,776
"6","6",93.399466,5,776
"1","1",505.679714,13,777
"1","2",305269.252278261,17,777
"1","3",244295.669335897,16,777
"1","4east",339382.725890698,15,777
"1","4west",389082.152261111,10,777
"1","5",390008.38245,2,777
"2","2",67.363151,13,777
"2","3",190476.30374,20,777
"2","4east",284225.366501695,21,777
"2","4west",336986.329266667,13,777
"2","5",376903.736983333,2,777
"3","3",95.95512,12,777
"3","4east",116461.789005455,21,777
"3","4west",173803.989854167,15,777
"3","5",200274.260075,2,777
"4east","4east",95.901643,20,777
"4east","4west",57412.8970180769,15,777
"4east","5",93035.91628,2,777
"4west","4west",176.725963,1,777
"4west","5",52700.545777,4,777
"4west","6",129326.0508,2,777
"5","5",70.701802,7,777
"5","6",80109.4441085714,4,777
"6","6",93.399466,6,777
"1","1",505.679714,11,778
"1","2",305288.18304878,16,778
"1","3",244302.343491892,15,778
"1","4east",339392.884347619,16,778
"1","4west",389083.396171429,9,778
"1","6",437330.1389,1,778
"2","2",67.363151,14,778
"2","3",190477.576486957,18,778
"2","4east",284225.362926923,19,778
"2","4west",336997.658717647,10,778
"2","5",376892.630125,1,778
"2","6",455673.530175,2,778
"3","3",95.95512,12,778
"3","4east",116459.473964151,19,778
"3","4west",173816.355936842,12,778
"3","5",200274.260075,1,778
"3","6",274359.271525,2,778
"4east","4east",95.901643,18,778
"4east","4west",57406.9017036842,11,778
"4east","6",172801.5792,1,778
"4west","5",52669.0918284615,8,778
"4west","6",129359.289190909,6,778
"5","5",70.701802,5,778
"5","6",80107.8511775,7,778
"6","6",93.399466,7,778
"1","1",505.679714,13,779
"1","2",305262.605734694,16,779
"1","3",244281.442042105,15,779
"1","4east",339380.453568182,15,779
"1","4west",389088.511616667,10,779
"1","5",390008.57737,4,779
"1","6",437341.403988889,4,779
"2","2",67.363151,15,779
"2","3",190473.340764444,21,779
"2","4east",284227.858377358,21,779
"2","4west",337027.551671429,13,779
"2","5",376895.602047059,7,779
"2","6",455669.91804375,7,779
"3","3",95.95512,10,779
"3","4east",116460.649832609,20,779
"3","4west",173838.198173913,12,779
"3","5",200272.557230769,6,779
"3","6",274332.302118182,6,779
"4east","4east",95.901643,18,779
"4east","4west",57426.657182069,16,779
"4east","5",93003.8545046154,6,779
"4east","6",172765.958675,6,779
"4west","4west",176.725963,4,779
"4west","5",52724.3970388889,11,779
"4west","6",129382.930825,12,779
"5","5",70.701802,13,779
"5","6",80108.5106020513,15,779
"6","6",93.399466,7,779
"1","1",505.679714,12,780
"1","2",305275.281692683,15,780
"1","3",244283.017597368,15,780
"1","4east",339384.451725,19,780
"1","4west",389086.443642857,14,780
"1","5",390006.912242857,5,780
"1","6",437353.81442,2,780
"2","2",67.363151,12,780
"2","3",190471.264013636,18,780
"2","4east",284219.289552727,20,780
"2","4west",337001.831916,12,780
"2","5",376885.1066,4,780
"2","6",455643.51565,1,780
"3","3",95.95512,12,780
"3","4east",116462.4433625,22,780
"3","4west",173827.211680645,16,780
"3","5",200273.892869231,5,780
"3","6",274333.154866667,2,780
"4east","4east",95.901643,18,780
"4east","4west",57426.3092197222,19,780
"4east","5",93011.2443054545,4,780
"4east","6",172793.892433333,2,780
"4west","4west",176.725963,3,780
"4west","5",52708.1436786364,9,780
"4west","6",129351.448033333,8,780
"5","5",70.701802,11,780
"5","6",80103.0281595455,9,780
"6","6",93.399466,4,780
"1","1",505.679714,12,781
"1","2",305244.083176744,18,781
"1","3",244282.791227907,17,781
"1","4east",339380.410695745,19,781
"1","4west",389074.0358,12,781
"1","5",390008.86975,1,781
"1","6",437416.1418,1,781
"2","2",67.363151,12,781
"2","3",190479.6382,17,781
"2","4east",284227.912134615,20,781
"2","4west",336978.742282609,13,781
"3","3",95.95512,13,781
"3","4east",116463.430583333,21,781
"3","4west",173804.567466667,12,781
"3","5",200260.80475,1,781
"3","6",274371.9913,1,781
"4east","4east",95.901643,16,781
"4east","4west",57405.5068356,15,781
"4east","5",92963.2106,1,781
"4east","6",172748.3908,1,781
"4west","5",52673.108634,6,781
"4west","6",129326.0508,6,781
"5","5",70.701802,7,781
"5","6",80110.7190325926,10,781
"6","6",93.399466,7,781
"1","1",505.679714,12,782
"1","2",305266.13291282,15,782
"1","3",244295.616369697,12,782
"1","4east",339392.650889189,12,782
"1","4west",389075.962935294,10,782
"2","2",67.363151,11,782
"2","3",190473.974089474,15,782
"2","4east",284219.16607907,15,782
"2","4west",336977.27965,12,782
"3","3",95.95512,10,782
"3","4east",116459.825531111,17,782
"3","4west",173804.689036842,12,782
"4east","4east",95.901643,17,782
"4east","4west",57408.897727037,16,782
"4west","5",52666.581325,5,782
"4west","6",129327.403144444,6,782
"5","5",70.701802,5,782
"5","6",80127.5048323529,9,782
"6","6",93.399466,4,782
"1","1",505.679714,13,783
"1","2",305267.470013514,14,783
"1","3",244303.218435135,13,783
"1","4east",339390.816065,13,783
"1","4west",389082.115321053,9,783
"1","5",390009.452918182,4,783
"1","6",437342.347977778,4,783
"2","2",67.363151,9,783
"2","3",190477.268246154,17,783
"2","4east",284225.376978261,17,783
"2","4west",337000.73994,12,783
"2","5",376898.996184615,5,783
"2","6",455663.995355556,4,783
"3","3",95.95512,15,783
"3","4east",116462.867498039,17,783
"3","4west",173825.679,11,783
"3","5",200273.020964286,4,783
"3","6",274335.60955,4,783
"4east","4east",95.901643,19,783
"4east","4west",57423.8736559259,13,783
"4east","5",93007.1755271429,5,783
"4east","6",172760.624054545,4,783
"4west","4west",176.725963,1,783
"4west","5",52719.5624622222,9,783
"4west","6",129357.953623529,10,783
"5","5",70.701802,9,783
"5","6",80111.5680166667,13,783
"6","6",93.399466,8,783
"1","1",505.679714,9,784
"1","2",305272.7625,15,784
"1","3",244307.045047059,16,784
"1","4east",339383.528545,17,784
"1","4west",389079.663423077,9,784
"1","5",390010.33165,1,784
"1","6",437411.89385,1,784
"2","2",67.363151,16,784
"2","3",190475.631526087,17,784
