"layer_from","node_from","layer_to","node_to"
"Hierro2","Euphorbia.balsamifera..f.","TenerifeTeno1","Euphorbia.balsamifera..f."
"Hierro2","Euphorbia.balsamifera..f.","TenerifeTeno2","Euphorbia.balsamifera..f."
"Hierro2","Euphorbia.balsamifera..f.","Gomera1","Euphorbia.balsamifera..f."
"Hierro2","Euphorbia.balsamifera..f.","Gomera2","Euphorbia.balsamifera..f."
"Hierro2","Euphorbia.balsamifera..f.","Hierro1","Euphorbia.balsamifera..f."
"Hierro2","Euphorbia.balsamifera..m.","WesternSahara1","Euphorbia.balsamifera..m."
"Hierro2","Euphorbia.balsamifera..m.","WesternSahara2","Euphorbia.balsamifera..m."
"Hierro2","Euphorbia.balsamifera..m.","Fuerteventura1","Euphorbia.balsamifera..m."
"Hierro2","Euphorbia.balsamifera..m.","Fuerteventura2","Euphorbia.balsamifera..m."
"Hierro2","Euphorbia.balsamifera..m.","GranCanaria1","Euphorbia.balsamifera..m."
"Hierro2","Euphorbia.balsamifera..m.","GranCanaria2","Euphorbia.balsamifera..m."
"Hierro2","Euphorbia.balsamifera..m.","TenerifeSouth1","Euphorbia.balsamifera..m."
"Hierro2","Euphorbia.balsamifera..m.","TenerifeSouth2","Euphorbia.balsamifera..m."
"Hierro2","Euphorbia.balsamifera..m.","TenerifeTeno1","Euphorbia.balsamifera..m."
"Hierro2","Euphorbia.balsamifera..m.","TenerifeTeno2","Euphorbia.balsamifera..m."
"Hierro2","Euphorbia.balsamifera..m.","Gomera1","Euphorbia.balsamifera..m."
"Hierro2","Euphorbia.balsamifera..m.","Gomera2","Euphorbia.balsamifera..m."
"Hierro2","Euphorbia.balsamifera..m.","Hierro1","Euphorbia.balsamifera..m."
"Hierro2","Euphorbia.lamarckii","TenerifeSouth1","Euphorbia.lamarckii"
"Hierro2","Euphorbia.lamarckii","TenerifeSouth2","Euphorbia.lamarckii"
"Hierro2","Euphorbia.lamarckii","TenerifeTeno1","Euphorbia.lamarckii"
"Hierro2","Euphorbia.lamarckii","TenerifeTeno2","Euphorbia.lamarckii"
"Hierro2","Euphorbia.lamarckii","Gomera1","Euphorbia.lamarckii"
"Hierro2","Euphorbia.lamarckii","Gomera2","Euphorbia.lamarckii"
"Hierro2","Euphorbia.lamarckii","Hierro1","Euphorbia.lamarckii"
"Hierro2","Periploca.laevigata","TenerifeSouth1","Periploca.laevigata"
"Hierro2","Periploca.laevigata","TenerifeSouth2","Periploca.laevigata"
"Hierro2","Periploca.laevigata","TenerifeTeno1","Periploca.laevigata"
"Hierro2","Periploca.laevigata","TenerifeTeno2","Periploca.laevigata"
"Hierro2","Periploca.laevigata","Gomera1","Periploca.laevigata"
"Hierro2","Periploca.laevigata","Gomera2","Periploca.laevigata"
"Hierro2","Periploca.laevigata","Hierro1","Periploca.laevigata"
"Hierro2","Phagnalon.saxatile","Gomera1","Phagnalon.saxatile"
"Hierro2","Phagnalon.saxatile","Gomera2","Phagnalon.saxatile"
"Hierro2","Rubia.fruticosa","GranCanaria1","Rubia.fruticosa"
"Hierro2","Rubia.fruticosa","GranCanaria2","Rubia.fruticosa"
"Hierro2","Rubia.fruticosa","TenerifeTeno1","Rubia.fruticosa"
"Hierro2","Rubia.fruticosa","TenerifeTeno2","Rubia.fruticosa"
"Hierro2","Rubia.fruticosa","Gomera1","Rubia.fruticosa"
"Hierro2","Rubia.fruticosa","Gomera2","Rubia.fruticosa"
"Hierro2","Rubia.fruticosa","Hierro1","Rubia.fruticosa"
"Hierro2","Satureja.kuegleri","TenerifeSouth1","Satureja.kuegleri"
"Hierro2","Satureja.kuegleri","TenerifeSouth2","Satureja.kuegleri"
"Hierro2","Schizogyne.sericea","GranCanaria1","Schizogyne.sericea"
"Hierro2","Schizogyne.sericea","TenerifeSouth1","Schizogyne.sericea"
"Hierro2","Schizogyne.sericea","TenerifeSouth2","Schizogyne.sericea"
"Hierro2","Schizogyne.sericea","TenerifeTeno1","Schizogyne.sericea"
"Hierro2","Schizogyne.sericea","TenerifeTeno2","Schizogyne.sericea"
"WesternSahara1","Attagenus_sp._1","WesternSahara2","Attagenus_sp._1"
"WesternSahara1","Axinotarsus_sp._1","WesternSahara2","Axinotarsus_sp._1"
"WesternSahara1","Chloropidae_sp.","TenerifeTeno1","Chloropidae_sp."
"WesternSahara1","Lucilia_sericata","WesternSahara2","Lucilia_sericata"
"WesternSahara1","Lucilia_sericata","Fuerteventura1","Lucilia_sericata"
"WesternSahara1","Lucilia_sericata","Fuerteventura2","Lucilia_sericata"
"WesternSahara1","Lucilia_sericata","GranCanaria1","Lucilia_sericata"
"WesternSahara1","Lucilia_sericata","GranCanaria2","Lucilia_sericata"
"WesternSahara1","Lucilia_sericata","TenerifeSouth1","Lucilia_sericata"
"WesternSahara1","Lucilia_sericata","TenerifeSouth2","Lucilia_sericata"
"WesternSahara1","Lucilia_sericata","Gomera2","Lucilia_sericata"
"WesternSahara1","Lucilia_sericata","Hierro1","Lucilia_sericata"
"WesternSahara1","Lucilia_sericata","Hierro2","Lucilia_sericata"
"WesternSahara1","Nomioides_deceptor","WesternSahara2","Nomioides_deceptor"
"WesternSahara1","Sciaridae_sp.","WesternSahara2","Sciaridae_sp."
"WesternSahara1","Sciaridae_sp.","Fuerteventura1","Sciaridae_sp."
"WesternSahara1","Sciaridae_sp.","Fuerteventura2","Sciaridae_sp."
"WesternSahara1","Sciaridae_sp.","TenerifeTeno1","Sciaridae_sp."
"WesternSahara1","Sciaridae_sp.","TenerifeTeno2","Sciaridae_sp."
"WesternSahara1","Sciaridae_sp.","Hierro2","Sciaridae_sp."
"WesternSahara1","Coleoptera_sp._5","WesternSahara2","Coleoptera_sp._5"
"WesternSahara1","Musca_sorbens","WesternSahara2","Musca_sorbens"
"WesternSahara1","Plagiolepis_schmitzii","WesternSahara2","Plagiolepis_schmitzii"
"WesternSahara1","Plagiolepis_schmitzii","Fuerteventura1","Plagiolepis_schmitzii"
"WesternSahara1","Plagiolepis_schmitzii","Fuerteventura2","Plagiolepis_schmitzii"
"WesternSahara1","Plagiolepis_schmitzii","TenerifeSouth2","Plagiolepis_schmitzii"
"WesternSahara1","Plagiolepis_schmitzii","Gomera1","Plagiolepis_schmitzii"
"WesternSahara1","Plagiolepis_schmitzii","Gomera2","Plagiolepis_schmitzii"
"WesternSahara1","Sciaridae_sp._4","WesternSahara2","Sciaridae_sp._4"
"WesternSahara1","Tapinoma_nigerrimum","WesternSahara2","Tapinoma_nigerrimum"
"WesternSahara1","Anaspis_cf._saharensis","WesternSahara2","Anaspis_cf._saharensis"
"WesternSahara1","Hylaeus_sp.","WesternSahara2","Hylaeus_sp."
"WesternSahara1","Musca_domestica","WesternSahara2","Musca_domestica"
"WesternSahara1","Musca_domestica","GranCanaria1","Musca_domestica"
"WesternSahara1","Musca_domestica","GranCanaria2","Musca_domestica"
"WesternSahara1","Musca_domestica","TenerifeSouth1","Musca_domestica"
"WesternSahara1","Musca_domestica","TenerifeSouth2","Musca_domestica"
"WesternSahara1","Musca_domestica","TenerifeTeno1","Musca_domestica"
"WesternSahara1","Musca_domestica","TenerifeTeno2","Musca_domestica"
"WesternSahara1","Musca_domestica","Gomera1","Musca_domestica"
"WesternSahara1","Musca_domestica","Gomera2","Musca_domestica"
"WesternSahara1","Sarcophaga_sp._1","WesternSahara2","Sarcophaga_sp._1"
"WesternSahara1","Sarcophagidae_sp._2","WesternSahara2","Sarcophagidae_sp._2"
"WesternSahara1","Thysanoptera_sp.","WesternSahara2","Thysanoptera_sp."
"WesternSahara1","Anthaxia_sp._1","WesternSahara2","Anthaxia_sp._1"
"WesternSahara1","Pteromalus_sp._2","Fuerteventura1","Pteromalus_sp._2"
"WesternSahara1","Pteromalus_sp._2","Fuerteventura2","Pteromalus_sp._2"
"WesternSahara1","Urelliosoma_guimari","WesternSahara2","Urelliosoma_guimari"
"WesternSahara1","Urelliosoma_guimari","Fuerteventura1","Urelliosoma_guimari"
"WesternSahara1","Urelliosoma_guimari","Fuerteventura2","Urelliosoma_guimari"
"WesternSahara1","Urelliosoma_guimari","GranCanaria2","Urelliosoma_guimari"
"WesternSahara1","Urelliosoma_guimari","TenerifeSouth1","Urelliosoma_guimari"
"WesternSahara1","Urelliosoma_guimari","TenerifeSouth2","Urelliosoma_guimari"
"WesternSahara1","Urelliosoma_guimari","TenerifeTeno2","Urelliosoma_guimari"
"WesternSahara1","Urelliosoma_guimari","Gomera2","Urelliosoma_guimari"
"WesternSahara1","Chalicodoma_sicula","Fuerteventura2","Chalicodoma_sicula"
"WesternSahara1","Tethinidae_sp._2","WesternSahara2","Tethinidae_sp._2"
"WesternSahara1","Amegilla_sp.","WesternSahara2","Amegilla_sp."
"WesternSahara1","Bombylius_sp._1","WesternSahara2","Bombylius_sp._1"
"WesternSahara2","Tapinoma_nigerrimum","WesternSahara1","Tapinoma_nigerrimum"
"WesternSahara2","Coleoptera_sp._5","WesternSahara1","Coleoptera_sp._5"
"WesternSahara2","Lucilia_sericata","WesternSahara1","Lucilia_sericata"
"WesternSahara2","Lucilia_sericata","Fuerteventura1","Lucilia_sericata"
"WesternSahara2","Lucilia_sericata","Fuerteventura2","Lucilia_sericata"
"WesternSahara2","Lucilia_sericata","GranCanaria1","Lucilia_sericata"
"WesternSahara2","Lucilia_sericata","GranCanaria2","Lucilia_sericata"
"WesternSahara2","Lucilia_sericata","TenerifeSouth1","Lucilia_sericata"
"WesternSahara2","Lucilia_sericata","TenerifeSouth2","Lucilia_sericata"
"WesternSahara2","Lucilia_sericata","Gomera2","Lucilia_sericata"
"WesternSahara2","Lucilia_sericata","Hierro1","Lucilia_sericata"
"WesternSahara2","Lucilia_sericata","Hierro2","Lucilia_sericata"
"WesternSahara2","Nomioides_deceptor","WesternSahara1","Nomioides_deceptor"
"WesternSahara2","Sarcophaga_sp._1","WesternSahara1","Sarcophaga_sp._1"
"WesternSahara2","Tethinidae_sp._2","WesternSahara1","Tethinidae_sp._2"
"WesternSahara2","Axinotarsus_sp._1","WesternSahara1","Axinotarsus_sp._1"
"WesternSahara2","Plagiolepis_schmitzii","WesternSahara1","Plagiolepis_schmitzii"
"WesternSahara2","Plagiolepis_schmitzii","Fuerteventura1","Plagiolepis_schmitzii"
"WesternSahara2","Plagiolepis_schmitzii","Fuerteventura2","Plagiolepis_schmitzii"
"WesternSahara2","Plagiolepis_schmitzii","TenerifeSouth2","Plagiolepis_schmitzii"
"WesternSahara2","Plagiolepis_schmitzii","Gomera1","Plagiolepis_schmitzii"
"WesternSahara2","Plagiolepis_schmitzii","Gomera2","Plagiolepis_schmitzii"
"WesternSahara2","Sciaridae_sp._4","WesternSahara1","Sciaridae_sp._4"
"WesternSahara2","Anaspis_cf._saharensis","WesternSahara1","Anaspis_cf._saharensis"
"WesternSahara2","Bombylius_sp._1","WesternSahara1","Bombylius_sp._1"
"WesternSahara2","Chetogena_acuminata","Fuerteventura1","Chetogena_acuminata"
"WesternSahara2","Chetogena_acuminata","Fuerteventura2","Chetogena_acuminata"
"WesternSahara2","Chetogena_acuminata","GranCanaria1","Chetogena_acuminata"
"WesternSahara2","Chetogena_acuminata","TenerifeSouth2","Chetogena_acuminata"
"WesternSahara2","Chetogena_acuminata","TenerifeTeno2","Chetogena_acuminata"
"WesternSahara2","Chetogena_acuminata","Gomera2","Chetogena_acuminata"
"WesternSahara2","Hylaeus_sp.","WesternSahara1","Hylaeus_sp."
"WesternSahara2","Musca_domestica","WesternSahara1","Musca_domestica"
"WesternSahara2","Musca_domestica","GranCanaria1","Musca_domestica"
"WesternSahara2","Musca_domestica","GranCanaria2","Musca_domestica"
"WesternSahara2","Musca_domestica","TenerifeSouth1","Musca_domestica"
"WesternSahara2","Musca_domestica","TenerifeSouth2","Musca_domestica"
"WesternSahara2","Musca_domestica","TenerifeTeno1","Musca_domestica"
"WesternSahara2","Musca_domestica","TenerifeTeno2","Musca_domestica"
"WesternSahara2","Musca_domestica","Gomera1","Musca_domestica"
"WesternSahara2","Musca_domestica","Gomera2","Musca_domestica"
"WesternSahara2","Musca_osiris","Fuerteventura1","Musca_osiris"
"WesternSahara2","Musca_sorbens","WesternSahara1","Musca_sorbens"
"WesternSahara2","Physiphora_alceae","TenerifeSouth1","Physiphora_alceae"
"WesternSahara2","Sarcophagidae_sp._2","WesternSahara1","Sarcophagidae_sp._2"
"WesternSahara2","Sciaridae_sp.","WesternSahara1","Sciaridae_sp."
"WesternSahara2","Sciaridae_sp.","Fuerteventura1","Sciaridae_sp."
"WesternSahara2","Sciaridae_sp.","Fuerteventura2","Sciaridae_sp."
"WesternSahara2","Sciaridae_sp.","TenerifeTeno1","Sciaridae_sp."
"WesternSahara2","Sciaridae_sp.","TenerifeTeno2","Sciaridae_sp."
"WesternSahara2","Sciaridae_sp.","Hierro2","Sciaridae_sp."
"WesternSahara2","Thysanoptera_sp.","WesternSahara1","Thysanoptera_sp."
"WesternSahara2","Urelliosoma_guimari","WesternSahara1","Urelliosoma_guimari"
"WesternSahara2","Urelliosoma_guimari","Fuerteventura1","Urelliosoma_guimari"
"WesternSahara2","Urelliosoma_guimari","Fuerteventura2","Urelliosoma_guimari"
"WesternSahara2","Urelliosoma_guimari","GranCanaria2","Urelliosoma_guimari"
"WesternSahara2","Urelliosoma_guimari","TenerifeSouth1","Urelliosoma_guimari"
"WesternSahara2","Urelliosoma_guimari","TenerifeSouth2","Urelliosoma_guimari"
"WesternSahara2","Urelliosoma_guimari","TenerifeTeno2","Urelliosoma_guimari"
"WesternSahara2","Urelliosoma_guimari","Gomera2","Urelliosoma_guimari"
"WesternSahara2","Amegilla_sp.","WesternSahara1","Amegilla_sp."
"WesternSahara2","Attagenus_sp._1","WesternSahara1","Attagenus_sp._1"
"WesternSahara2","Anthaxia_sp._1","WesternSahara1","Anthaxia_sp._1"
"WesternSahara2","Paragus_tibialis","Fuerteventura1","Paragus_tibialis"
"Fuerteventura1","Aulacoderus_canariensis","Fuerteventura2","Aulacoderus_canariensis"
"Fuerteventura1","Aulacoderus_canariensis","TenerifeTeno1","Aulacoderus_canariensis"
"Fuerteventura1","Chrysomya_albiceps","Fuerteventura2","Chrysomya_albiceps"
"Fuerteventura1","Chrysomya_albiceps","GranCanaria1","Chrysomya_albiceps"
"Fuerteventura1","Chrysomya_albiceps","GranCanaria2","Chrysomya_albiceps"
"Fuerteventura1","Chrysomya_albiceps","TenerifeSouth1","Chrysomya_albiceps"
"Fuerteventura1","Chrysomya_albiceps","TenerifeSouth2","Chrysomya_albiceps"
"Fuerteventura1","Chrysomya_albiceps","Gomera1","Chrysomya_albiceps"
"Fuerteventura1","Chrysomya_albiceps","Hierro2","Chrysomya_albiceps"
"Fuerteventura1","Musca_osiris","WesternSahara2","Musca_osiris"
"Fuerteventura1","Plagiolepis_schmitzii","WesternSahara1","Plagiolepis_schmitzii"
"Fuerteventura1","Plagiolepis_schmitzii","WesternSahara2","Plagiolepis_schmitzii"
"Fuerteventura1","Plagiolepis_schmitzii","Fuerteventura2","Plagiolepis_schmitzii"
"Fuerteventura1","Plagiolepis_schmitzii","TenerifeSouth2","Plagiolepis_schmitzii"
"Fuerteventura1","Plagiolepis_schmitzii","Gomera1","Plagiolepis_schmitzii"
"Fuerteventura1","Plagiolepis_schmitzii","Gomera2","Plagiolepis_schmitzii"
"Fuerteventura1","Aphthona_wachnitzae","Fuerteventura2","Aphthona_wachnitzae"
"Fuerteventura1","Attalus_olivensis","Fuerteventura2","Attalus_olivensis"
"Fuerteventura1","Chloropidae_sp._2","GranCanaria2","Chloropidae_sp._2"
"Fuerteventura1","Lucilia_sericata","WesternSahara1","Lucilia_sericata"
"Fuerteventura1","Lucilia_sericata","WesternSahara2","Lucilia_sericata"
"Fuerteventura1","Lucilia_sericata","Fuerteventura2","Lucilia_sericata"
"Fuerteventura1","Lucilia_sericata","GranCanaria1","Lucilia_sericata"
"Fuerteventura1","Lucilia_sericata","GranCanaria2","Lucilia_sericata"
"Fuerteventura1","Lucilia_sericata","TenerifeSouth1","Lucilia_sericata"
"Fuerteventura1","Lucilia_sericata","TenerifeSouth2","Lucilia_sericata"
"Fuerteventura1","Lucilia_sericata","Gomera2","Lucilia_sericata"
"Fuerteventura1","Lucilia_sericata","Hierro1","Lucilia_sericata"
"Fuerteventura1","Lucilia_sericata","Hierro2","Lucilia_sericata"
"Fuerteventura1","Nyctia_lugubris","Gomera1","Nyctia_lugubris"
"Fuerteventura1","Nyctia_lugubris","Gomera2","Nyctia_lugubris"
"Fuerteventura1","Sarcophagidae_sp._5","Fuerteventura2","Sarcophagidae_sp._5"
"Fuerteventura1","Sarcophagidae_sp._5","GranCanaria1","Sarcophagidae_sp._5"
"Fuerteventura1","Sarcophagidae_sp._5","GranCanaria2","Sarcophagidae_sp._5"
"Fuerteventura1","Sarcophagidae_sp._5","TenerifeSouth1","Sarcophagidae_sp._5"
"Fuerteventura1","Sarcophagidae_sp._5","TenerifeSouth2","Sarcophagidae_sp._5"
"Fuerteventura1","Sarcophagidae_sp._5","Gomera2","Sarcophagidae_sp._5"
"Fuerteventura1","Sciaridae_sp.","WesternSahara1","Sciaridae_sp."
"Fuerteventura1","Sciaridae_sp.","WesternSahara2","Sciaridae_sp."
"Fuerteventura1","Sciaridae_sp.","Fuerteventura2","Sciaridae_sp."
"Fuerteventura1","Sciaridae_sp.","TenerifeTeno1","Sciaridae_sp."
"Fuerteventura1","Sciaridae_sp.","TenerifeTeno2","Sciaridae_sp."
"Fuerteventura1","Sciaridae_sp.","Hierro2","Sciaridae_sp."
"Fuerteventura1","Thysanoptera_sp._1","Fuerteventura2","Thysanoptera_sp._1"
"Fuerteventura1","Thysanoptera_sp._1","GranCanaria1","Thysanoptera_sp._1"
"Fuerteventura1","Thysanoptera_sp._1","GranCanaria2","Thysanoptera_sp._1"
"Fuerteventura1","Thysanoptera_sp._1","TenerifeSouth1","Thysanoptera_sp._1"
"Fuerteventura1","Thysanoptera_sp._1","TenerifeSouth2","Thysanoptera_sp._1"
"Fuerteventura1","Thysanoptera_sp._1","TenerifeTeno1","Thysanoptera_sp._1"
"Fuerteventura1","Thysanoptera_sp._1","TenerifeTeno2","Thysanoptera_sp._1"
"Fuerteventura1","Thysanoptera_sp._1","Gomera1","Thysanoptera_sp._1"
"Fuerteventura1","Thysanoptera_sp._1","Gomera2","Thysanoptera_sp._1"
"Fuerteventura1","Thysanoptera_sp._1","Hierro1","Thysanoptera_sp._1"
"Fuerteventura1","Thysanoptera_sp._1","Hierro2","Thysanoptera_sp._1"
"Fuerteventura1","Dischistus_atlanticus","Fuerteventura2","Dischistus_atlanticus"
"Fuerteventura1","Sarcophagidae_sp._4","Fuerteventura2","Sarcophagidae_sp._4"
"Fuerteventura1","Thysanoptera_sp._2","Fuerteventura2","Thysanoptera_sp._2"
"Fuerteventura1","Thysanoptera_sp._2","GranCanaria1","Thysanoptera_sp._2"
"Fuerteventura1","Thysanoptera_sp._2","GranCanaria2","Thysanoptera_sp._2"
"Fuerteventura1","Thysanoptera_sp._2","TenerifeSouth1","Thysanoptera_sp._2"
"Fuerteventura1","Thysanoptera_sp._2","TenerifeSouth2","Thysanoptera_sp._2"
"Fuerteventura1","Thysanoptera_sp._2","TenerifeTeno1","Thysanoptera_sp._2"
"Fuerteventura1","Thysanoptera_sp._2","TenerifeTeno2","Thysanoptera_sp._2"
"Fuerteventura1","Thysanoptera_sp._2","Gomera1","Thysanoptera_sp._2"
"Fuerteventura1","Thysanoptera_sp._2","Gomera2","Thysanoptera_sp._2"
"Fuerteventura1","Thysanoptera_sp._2","Hierro1","Thysanoptera_sp._2"
"Fuerteventura1","Thysanoptera_sp._2","Hierro2","Thysanoptera_sp._2"
"Fuerteventura1","Anaspis_proteus","Fuerteventura2","Anaspis_proteus"
"Fuerteventura1","Anaspis_proteus","GranCanaria1","Anaspis_proteus"
"Fuerteventura1","Anaspis_proteus","GranCanaria2","Anaspis_proteus"
"Fuerteventura1","Anaspis_proteus","TenerifeSouth1","Anaspis_proteus"
"Fuerteventura1","Anaspis_proteus","TenerifeSouth2","Anaspis_proteus"
"Fuerteventura1","Anaspis_proteus","TenerifeTeno1","Anaspis_proteus"
"Fuerteventura1","Anaspis_proteus","TenerifeTeno2","Anaspis_proteus"
"Fuerteventura1","Anthophora_alluaudi","Fuerteventura2","Anthophora_alluaudi"
"Fuerteventura1","Anthophora_alluaudi","GranCanaria1","Anthophora_alluaudi"
"Fuerteventura1","Anthophora_alluaudi","GranCanaria2","Anthophora_alluaudi"
"Fuerteventura1","Anthophora_alluaudi","TenerifeSouth1","Anthophora_alluaudi"
"Fuerteventura1","Anthophora_alluaudi","TenerifeSouth2","Anthophora_alluaudi"
"Fuerteventura1","Anthophora_alluaudi","TenerifeTeno1","Anthophora_alluaudi"
"Fuerteventura1","Anthophora_alluaudi","TenerifeTeno2","Anthophora_alluaudi"
"Fuerteventura1","Anthophora_alluaudi","Gomera2","Anthophora_alluaudi"
"Fuerteventura1","Anthophora_alluaudi","Hierro1","Anthophora_alluaudi"
"Fuerteventura1","Anthophora_alluaudi","Hierro2","Anthophora_alluaudi"
"Fuerteventura1","Campiglossa_martii","Fuerteventura2","Campiglossa_martii"
"Fuerteventura1","Camponotus_cfr._feae","Fuerteventura2","Camponotus_cfr._feae"
"Fuerteventura1","Cephalodromia_sp.","GranCanaria1","Cephalodromia_sp."
"Fuerteventura1","Eurytoma_sp._2","Gomera2","Eurytoma_sp._2"
"Fuerteventura1","Lasioglossum_loetum","GranCanaria1","Lasioglossum_loetum"
"Fuerteventura1","Lasioglossum_loetum","GranCanaria2","Lasioglossum_loetum"
"Fuerteventura1","Lasioglossum_loetum","TenerifeSouth2","Lasioglossum_loetum"
"Fuerteventura1","Lasioglossum_loetum","TenerifeTeno1","Lasioglossum_loetum"
"Fuerteventura1","Lasioglossum_loetum","TenerifeTeno2","Lasioglossum_loetum"
"Fuerteventura1","Lasioglossum_loetum","Gomera1","Lasioglossum_loetum"
"Fuerteventura1","Lasioglossum_loetum","Gomera2","Lasioglossum_loetum"
"Fuerteventura1","Lasioglossum_loetum","Hierro1","Lasioglossum_loetum"
"Fuerteventura1","Lasioglossum_loetum","Hierro2","Lasioglossum_loetum"
"Fuerteventura1","Paragus_tibialis","WesternSahara2","Paragus_tibialis"
"Fuerteventura1","Pteromalus_sp._2","WesternSahara1","Pteromalus_sp._2"
"Fuerteventura1","Pteromalus_sp._2","Fuerteventura2","Pteromalus_sp._2"
"Fuerteventura1","Sarcophagidae_sp._6","Fuerteventura2","Sarcophagidae_sp._6"
"Fuerteventura1","Urelliosoma_guimari","WesternSahara1","Urelliosoma_guimari"
"Fuerteventura1","Urelliosoma_guimari","WesternSahara2","Urelliosoma_guimari"
"Fuerteventura1","Urelliosoma_guimari","Fuerteventura2","Urelliosoma_guimari"
"Fuerteventura1","Urelliosoma_guimari","GranCanaria2","Urelliosoma_guimari"
"Fuerteventura1","Urelliosoma_guimari","TenerifeSouth1","Urelliosoma_guimari"
"Fuerteventura1","Urelliosoma_guimari","TenerifeSouth2","Urelliosoma_guimari"
"Fuerteventura1","Urelliosoma_guimari","TenerifeTeno2","Urelliosoma_guimari"
"Fuerteventura1","Urelliosoma_guimari","Gomera2","Urelliosoma_guimari"
"Fuerteventura1","Camponotus_feae","GranCanaria1","Camponotus_feae"
"Fuerteventura1","Camponotus_feae","GranCanaria2","Camponotus_feae"
"Fuerteventura1","Camponotus_feae","TenerifeSouth1","Camponotus_feae"
"Fuerteventura1","Camponotus_feae","TenerifeSouth2","Camponotus_feae"
"Fuerteventura1","Camponotus_feae","TenerifeTeno1","Camponotus_feae"
"Fuerteventura1","Camponotus_feae","TenerifeTeno2","Camponotus_feae"
"Fuerteventura1","Camponotus_feae","Gomera1","Camponotus_feae"
"Fuerteventura1","Camponotus_feae","Gomera2","Camponotus_feae"
"Fuerteventura1","Camponotus_feae","Hierro1","Camponotus_feae"
"Fuerteventura1","Camponotus_feae","Hierro2","Camponotus_feae"
"Fuerteventura1","Tetramesa_sp.","Fuerteventura2","Tetramesa_sp."
"Fuerteventura1","Chetogena_acuminata","WesternSahara2","Chetogena_acuminata"
"Fuerteventura1","Chetogena_acuminata","Fuerteventura2","Chetogena_acuminata"
